School Code,School Name,Academic Year,PK-4 Pilot ,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,For Response  Rate,Notes
4450105,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,2022-23,,0,120,120,118,121,124,121,122,114,110,89,83,90,90,0,1422,854,
10001,Abington - Abington Early Education Program,2022-23,,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,
10505,Abington - Abington High,2022-23,,0,0,0,0,0,0,0,0,0,0,137,127,146,131,7,548,541,
10405,Abington - Abington Middle School,2022-23,,0,0,0,0,0,0,157,165,147,178,0,0,0,0,0,647,647,
10020,Abington - Beaver Brook Elementary,2022-23,,0,160,173,188,0,0,0,0,0,0,0,0,0,0,0,521,0,
10015,Abington - Woodsdale Elementary School,2022-23,,0,0,0,0,166,169,0,0,0,0,0,0,0,0,0,335,169,
4120530,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,2022-23,,0,0,0,0,0,0,36,57,60,71,64,60,65,54,0,467,467,
6000505,Acton-Boxborough - Acton-Boxborough Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,418,396,414,454,1,1683,1682,
6000005,Acton-Boxborough - Blanchard Memorial School,2022-23,,0,58,60,75,65,89,92,67,0,0,0,0,0,0,0,506,248,
6000020,Acton-Boxborough - C.T. Douglas Elementary School,2022-23,,0,54,63,58,65,45,45,47,0,0,0,0,0,0,0,377,137,
6000001,Acton-Boxborough - Carol Huebner Early Childhood Program,2022-23,,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,
6000030,Acton-Boxborough - Luther Conant School,2022-23,,0,38,60,39,62,67,70,72,0,0,0,0,0,0,0,408,209,
6000015,Acton-Boxborough - McCarthy-Towne School,2022-23,,0,57,41,58,64,68,84,74,0,0,0,0,0,0,0,446,226,
6000010,Acton-Boxborough - Merriam School,2022-23,,0,34,61,59,65,69,71,72,0,0,0,0,0,0,0,431,212,
6000025,Acton-Boxborough - Paul P Gates Elementary School,2022-23,,0,54,57,37,44,46,44,68,0,0,0,0,0,0,0,350,158,
6000405,Acton-Boxborough - Raymond J Grey Junior High,2022-23,,0,0,0,0,0,0,0,0,410,415,0,0,0,0,0,825,825,
30025,Acushnet - Acushnet Elementary School,2022-23,,55,95,86,106,89,125,0,0,0,0,0,0,0,0,0,556,125,
30305,Acushnet - Albert F Ford Middle School,2022-23,,0,0,0,0,0,0,104,86,107,110,0,0,0,0,0,407,407,
4300305,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,2022-23,,0,0,0,0,0,0,0,141,141,142,138,131,129,144,0,966,966,
50003,Agawam - Agawam Early Childhood Center,2022-23,,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,
50505,Agawam - Agawam High,2022-23,,0,0,0,0,0,0,0,0,0,0,312,252,240,243,5,1052,1047,
50405,Agawam - Agawam Junior High,2022-23,,0,0,0,0,0,0,0,0,253,265,0,0,0,0,0,518,518,
50020,Agawam - Benjamin J Phelps,2022-23,,0,66,52,62,68,60,0,0,0,0,0,0,0,0,0,308,60,
50010,Agawam - Clifford M Granger,2022-23,,0,57,77,61,76,64,0,0,0,0,0,0,0,0,0,335,64,
50030,Agawam - James Clark School,2022-23,,0,65,66,57,53,66,0,0,0,0,0,0,0,0,0,307,66,
50303,Agawam - Roberta G. Doering School,2022-23,,0,0,0,0,0,0,235,277,0,0,0,0,0,0,0,512,512,
50025,Agawam - Robinson Park,2022-23,,0,46,47,60,60,64,0,0,0,0,0,0,0,0,0,277,64,
4090205,Alma del Mar Charter School (District) - Alma del Mar Charter School,2022-23,,0,102,105,102,104,104,100,154,138,129,0,0,0,0,0,1038,625,
70005,Amesbury - Amesbury Elementary,2022-23,,30,55,65,60,66,52,0,0,0,0,0,0,0,0,0,328,52,
70505,Amesbury - Amesbury High,2022-23,,0,0,0,0,0,0,0,0,0,0,124,103,113,108,5,453,448,
70515,Amesbury - Amesbury Innovation High School,2022-23,,0,0,0,0,0,0,0,0,0,0,10,16,10,9,0,45,45,
70013,Amesbury - Amesbury Middle,2022-23,,0,0,0,0,0,0,131,135,151,167,0,0,0,0,0,584,584,
70010,Amesbury - Charles C Cashman Elementary,2022-23,,24,65,77,82,62,59,0,0,0,0,0,0,0,0,0,369,59,
80009,Amherst - Crocker Farm Elementary,2022-23,,60,31,30,49,34,57,40,44,0,0,0,0,0,0,0,345,141,
80020,Amherst - Fort River Elementary,2022-23,,0,55,57,50,65,49,38,65,0,0,0,0,0,0,0,379,152,
80050,Amherst - Wildwood Elementary,2022-23,,0,45,34,45,45,53,61,43,0,0,0,0,0,0,0,326,157,
6050505,Amherst-Pelham - Amherst Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,225,203,216,211,3,858,855,
6050405,Amherst-Pelham - Amherst Regional Middle School,2022-23,,0,0,0,0,0,0,0,0,187,185,0,0,0,0,0,372,372,
90505,Andover - Andover High,2022-23,,0,0,0,0,0,0,0,0,0,0,403,421,419,420,39,1702,1663,
90310,Andover - Andover West Middle,2022-23,,0,0,0,0,0,0,0,160,172,186,0,0,0,0,0,518,518,
90003,Andover - Bancroft Elementary,2022-23,,0,87,82,73,91,103,107,0,0,0,0,0,0,0,0,543,210,
90305,Andover - Doherty Middle,2022-23,,0,0,0,0,0,0,0,153,164,144,0,0,0,0,0,461,461,
90010,Andover - Henry C Sanborn Elementary,2022-23,,0,52,57,50,48,66,58,0,0,0,0,0,0,0,0,331,124,
90004,Andover - High Plain Elementary,2022-23,,0,62,93,86,88,112,86,0,0,0,0,0,0,0,0,527,198,
90005,Andover - Shawsheen School,2022-23,,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,
90020,Andover - South Elementary,2022-23,,0,65,74,77,70,89,78,0,0,0,0,0,0,0,0,453,167,
90025,Andover - West Elementary,2022-23,,0,89,92,98,92,100,84,0,0,0,0,0,0,0,0,555,184,
90350,Andover - Wood Hill Middle School,2022-23,,0,0,0,0,0,0,0,97,118,123,0,0,0,0,0,338,338,
35090305,Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,2022-23,,0,0,0,0,0,0,0,105,101,97,96,54,50,50,0,553,553,
100505,Arlington - Arlington High,2022-23,,0,0,0,0,0,0,0,0,0,0,382,385,381,379,0,1527,1527,
100010,Arlington - Brackett,2022-23,,0,83,54,64,68,96,60,0,0,0,0,0,0,0,0,425,156,
100025,Arlington - Cyrus E Dallin,2022-23,,0,67,61,63,69,85,70,0,0,0,0,0,0,0,0,415,155,
100305,Arlington - Gibbs School,2022-23,,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,511,511,
100030,Arlington - Hardy,2022-23,,0,71,78,64,55,67,62,0,0,0,0,0,0,0,0,397,129,
100005,Arlington - John A Bishop,2022-23,,0,61,68,70,64,79,59,0,0,0,0,0,0,0,0,401,138,
100055,Arlington - M Norcross Stratton,2022-23,,0,50,84,73,86,69,73,0,0,0,0,0,0,0,0,435,142,
100038,Arlington - Menotomy Preschool,2022-23,,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,
100410,Arlington - Ottoson Middle,2022-23,,0,0,0,0,0,0,0,0,451,471,0,0,0,0,0,922,922,
100045,Arlington - Peirce,2022-23,,0,66,51,63,58,61,65,0,0,0,0,0,0,0,0,364,126,
100050,Arlington - Thompson,2022-23,,0,88,96,82,88,73,75,0,0,0,0,0,0,0,0,502,148,
6100025,Ashburnham-Westminster - Briggs Elementary,2022-23,,48,79,84,69,69,91,84,0,0,0,0,0,0,0,0,524,175,
6100010,Ashburnham-Westminster - Meetinghouse School,2022-23,,29,77,83,0,0,0,0,0,0,0,0,0,0,0,0,189,0,
6100505,Ashburnham-Westminster - Oakmont Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,0,172,155,159,164,8,658,650,
6100305,Ashburnham-Westminster - Overlook Middle School,2022-23,,0,0,0,0,0,0,0,172,183,194,0,0,0,0,0,549,549,
6100005,Ashburnham-Westminster - Westminster Elementary,2022-23,,0,0,0,92,91,117,89,0,0,0,0,0,0,0,0,389,206,
140505,Ashland - Ashland High,2022-23,,0,0,0,0,0,0,0,0,0,0,227,220,216,177,0,840,840,
140405,Ashland - Ashland Middle,2022-23,,0,0,0,0,0,0,0,215,225,242,0,0,0,0,0,682,682,
140015,Ashland - David Mindess,2022-23,,0,0,0,0,195,224,225,0,0,0,0,0,0,0,0,644,449,
140010,Ashland - Henry E Warren Elementary,2022-23,,0,176,224,243,0,0,0,0,0,0,0,0,0,0,0,643,0,
140005,Ashland - William Pittaway Elementary,2022-23,,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
8010605,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,2022-23,,0,0,0,0,0,0,0,0,0,0,303,286,277,262,0,1128,1128,
6150020,Athol-Royalston - Athol Community Elementary School,2022-23,,42,110,125,93,91,111,0,0,0,0,0,0,0,0,0,572,111,
6150505,Athol-Royalston - Athol High,2022-23,,0,0,0,0,0,0,0,0,0,0,115,111,99,77,2,404,402,
6150305,Athol-Royalston - Athol-Royalston Middle School,2022-23,,0,0,0,0,0,0,100,110,116,103,0,0,0,0,0,429,429,
6150050,Athol-Royalston - Royalston Community School,2022-23,,23,19,22,21,20,21,16,16,0,0,0,0,0,0,0,158,53,
4910550,Atlantis Charter (District) - Atlantis Charter School,2022-23,,0,110,109,110,110,110,110,110,109,110,72,82,62,79,0,1283,844,
160001,Attleboro - A. Irvin Studley Elementary School,2022-23,,0,73,77,58,66,77,0,0,0,0,0,0,0,0,0,351,77,
160515,Attleboro - Attleboro Community Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,1,6,22,27,0,56,56,
160505,Attleboro - Attleboro High,2022-23,,0,0,0,0,0,0,0,0,0,0,506,497,428,399,14,1844,1830,
160705,Attleboro - Attleboro Virtual Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,3,7,17,13,0,40,40,
160315,Attleboro - Cyril K. Brennan Middle School,2022-23,,0,0,0,0,0,0,136,150,164,173,0,0,0,0,0,623,623,
160008,Attleboro - Early Learning Center,2022-23,,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,
160045,Attleboro - Hill-Roberts Elementary School,2022-23,,0,66,92,74,93,84,0,0,0,0,0,0,0,0,0,409,84,
160040,Attleboro - Hyman Fine Elementary School,2022-23,,0,83,100,81,95,91,0,0,0,0,0,0,0,0,0,450,91,
160050,Attleboro - Peter Thacher Elementary School,2022-23,,0,94,93,83,91,81,0,0,0,0,0,0,0,0,0,442,81,
160305,Attleboro - Robert J. Coelho Middle School,2022-23,,0,0,0,0,0,0,135,145,145,148,0,0,0,0,0,573,573,
160035,Attleboro - Thomas Willett Elementary School,2022-23,,0,74,73,74,70,81,0,0,0,0,0,0,0,0,0,372,81,
160320,Attleboro - Wamsutta Middle School,2022-23,,0,0,0,0,0,0,148,134,155,139,0,0,0,0,0,576,576,
170305,Auburn - Auburn Middle,2022-23,,0,0,0,0,0,0,0,228,211,213,0,0,0,0,0,652,652,
170505,Auburn - Auburn Senior High,2022-23,,107,0,0,0,0,0,0,0,0,0,186,172,174,190,12,841,722,
170010,Auburn - Bryn Mawr,2022-23,,0,95,84,90,0,0,0,0,0,0,0,0,0,0,0,269,0,
170025,Auburn - Pakachoag School,2022-23,,0,77,76,89,0,0,0,0,0,0,0,0,0,0,0,242,0,
170030,Auburn - Swanson Road Intermediate School,2022-23,,0,0,0,0,189,194,171,0,0,0,0,0,0,0,0,554,365,
180510,Avon - Avon Middle High School,2022-23,,0,0,0,0,0,0,0,0,65,60,52,65,47,45,4,338,334,
180010,Avon - Ralph D Butler,2022-23,,23,48,50,49,48,53,59,62,0,0,0,0,0,0,0,392,174,
6160505,Ayer Shirley School District - Ayer Shirley Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,0,98,119,88,89,0,394,394,
6160305,Ayer Shirley School District - Ayer Shirley Regional Middle School,2022-23,,0,0,0,0,0,0,0,127,114,126,0,0,0,0,0,367,367,
6160001,Ayer Shirley School District - Lura A. White Elementary School,2022-23,,0,56,62,65,56,47,57,0,0,0,0,0,0,0,0,343,104,
6160002,Ayer Shirley School District - Page Hilltop Elementary School,2022-23,,73,80,89,53,84,75,78,0,0,0,0,0,0,0,0,532,153,
200012,Barnstable - Barnstable Community Innovation School,2022-23,,0,79,70,74,67,0,0,0,0,0,0,0,0,0,0,290,0,
200505,Barnstable - Barnstable High,2022-23,,0,0,0,0,0,0,0,0,0,370,352,354,331,355,1,1763,1762,
200315,Barnstable - Barnstable Intermediate School,2022-23,,0,0,0,0,0,0,0,312,339,0,0,0,0,0,0,651,651,
200050,Barnstable - Barnstable United Elementary School,2022-23,,0,0,0,0,0,369,366,0,0,0,0,0,0,0,0,735,735,
200010,Barnstable - Centerville Elementary,2022-23,,0,61,67,56,63,0,0,0,0,0,0,0,0,0,0,247,0,
200001,Barnstable - Enoch Cobb Early Learning Center,2022-23,,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,
200025,Barnstable - Hyannis West Elementary,2022-23,,0,81,81,88,80,0,0,0,0,0,0,0,0,0,0,330,0,
200005,Barnstable - West Barnstable Elementary,2022-23,,0,71,66,64,63,0,0,0,0,0,0,0,0,0,0,264,0,
200045,Barnstable - West Villages Elementary School,2022-23,,0,92,110,106,93,0,0,0,0,0,0,0,0,0,0,401,0,
35020405,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,2022-23,,0,0,0,0,0,0,0,53,65,74,53,58,50,49,0,402,402,
230505,Bedford - Bedford High,2022-23,,0,0,0,0,0,0,0,0,0,0,221,226,194,200,0,841,841,
230305,Bedford - John Glenn Middle,2022-23,,0,0,0,0,0,0,0,188,202,207,0,0,0,0,0,597,597,
230010,Bedford - Lt Eleazer Davis,2022-23,,44,141,145,184,0,0,0,0,0,0,0,0,0,0,0,514,0,
230012,Bedford - Lt Job Lane School,2022-23,,0,0,0,0,179,190,218,0,0,0,0,0,0,0,0,587,408,
240505,Belchertown - Belchertown High,2022-23,,0,0,0,0,0,0,0,0,0,0,148,157,157,173,2,637,635,
240006,Belchertown - Chestnut Hill Community School,2022-23,,0,0,0,0,0,156,166,160,0,0,0,0,0,0,0,482,482,
240005,Belchertown - Cold Spring,2022-23,,67,127,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,
240025,Belchertown - Jabish Middle School,2022-23,,0,0,0,0,0,0,0,0,163,175,0,0,0,0,0,338,338,
240018,Belchertown - Swift River Elementary,2022-23,,0,0,163,158,153,0,0,0,0,0,0,0,0,0,0,474,0,
250003,Bellingham - Bellingham Early Childhood Center,2022-23,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,
250505,Bellingham - Bellingham High School,2022-23,,0,0,0,0,0,0,0,0,0,156,162,148,151,123,7,747,740,
250315,Bellingham - Bellingham Memorial School,2022-23,,0,0,0,0,0,146,142,156,143,0,0,0,0,0,0,587,587,
250020,Bellingham - Joseph F DiPietro Elementary School,2022-23,,0,77,73,67,83,0,0,0,0,0,0,0,0,0,0,300,0,
250510,Bellingham - Keough Memorial Academy,2022-23,,0,0,0,0,0,0,0,0,1,5,7,4,4,7,0,28,28,
250025,Bellingham - Stall Brook,2022-23,,0,64,56,60,65,0,0,0,0,0,0,0,0,0,0,245,0,
260505,Belmont - Belmont High,2022-23,,0,0,0,0,0,0,0,0,0,0,359,358,333,314,0,1364,1364,
260015,Belmont - Daniel Butler,2022-23,,0,65,63,69,67,70,0,0,0,0,0,0,0,0,0,334,70,
260010,Belmont - Mary Lee Burbank,2022-23,,0,53,63,55,80,85,0,0,0,0,0,0,0,0,0,336,85,
260035,Belmont - Roger E Wellington,2022-23,,57,85,102,79,108,108,0,0,0,0,0,0,0,0,0,539,108,
260005,Belmont - Winn Brook,2022-23,,0,76,82,90,92,94,0,0,0,0,0,0,0,0,0,434,94,
260305,Belmont - Winthrop L Chenery Middle,2022-23,,0,0,0,0,0,0,354,348,306,363,0,0,0,0,0,1371,1371,
4200205,Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,2022-23,,20,44,46,48,42,47,46,39,0,0,0,0,0,0,0,332,132,
4470205,Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,2022-23,,0,95,96,98,96,96,96,96,97,92,0,0,0,0,0,862,477,
270010,Berkley - Berkley Community School,2022-23,,61,83,75,81,93,86,0,0,0,0,0,0,0,0,0,479,86,
270305,Berkley - Berkley Middle School,2022-23,,0,0,0,0,0,0,80,101,95,97,0,0,0,0,0,373,373,
4140305,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,2022-23,,0,0,0,0,0,0,0,32,61,65,47,44,35,32,0,316,316,
6180505,Berkshire Hills - Monument Mt Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,118,134,105,113,2,472,470,
6180035,Berkshire Hills - Muddy Brook Regional Elementary School,2022-23,,57,49,58,66,69,73,0,0,0,0,0,0,0,0,0,372,73,
6180310,Berkshire Hills - W.E.B. Du Bois Regional Middle School,2022-23,,0,0,0,0,0,0,64,77,96,88,0,0,0,0,0,325,325,
6200005,Berlin-Boylston - Berlin Memorial School,2022-23,,20,40,30,40,29,25,36,0,0,0,0,0,0,0,0,220,61,
6200010,Berlin-Boylston - Boylston Elementary School,2022-23,,29,48,58,42,58,44,58,0,0,0,0,0,0,0,0,337,102,
6200505,Berlin-Boylston - Tahanto Regional High,2022-23,,0,0,0,0,0,0,0,77,82,75,74,67,79,61,0,515,515,
300055,Beverly - Ayers/Ryal Side School,2022-23,,0,82,71,86,73,74,0,0,0,0,0,0,0,0,0,386,74,
300505,Beverly - Beverly High,2022-23,,0,0,0,0,0,0,0,0,0,0,342,313,292,332,7,1286,1279,
300305,Beverly - Beverly Middle School,2022-23,,0,0,0,0,0,0,350,326,332,359,0,0,0,0,0,1367,1367,
300010,Beverly - Centerville Elementary,2022-23,,0,76,53,69,64,55,0,0,0,0,0,0,0,0,0,317,55,
300015,Beverly - Cove Elementary,2022-23,,0,79,80,90,88,82,0,0,0,0,0,0,0,0,0,419,82,
300033,Beverly - Hannah Elementary,2022-23,,0,62,70,52,81,65,0,0,0,0,0,0,0,0,0,330,65,
300002,Beverly - McKeown School,2022-23,,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,
300040,Beverly - North Beverly Elementary,2022-23,,0,62,68,78,63,74,0,0,0,0,0,0,0,0,0,345,74,
310505,Billerica - Billerica Memorial High School,2022-23,,185,0,0,0,0,0,0,0,0,377,322,299,260,277,6,1726,1535,
310007,Billerica - Frederick J Dutile,2022-23,,0,62,59,67,44,48,0,0,0,0,0,0,0,0,0,280,48,
310026,Billerica - Hajjar Elementary,2022-23,,0,74,69,81,77,74,0,0,0,0,0,0,0,0,0,375,74,
310012,Billerica - John F Kennedy,2022-23,,0,50,66,71,59,58,0,0,0,0,0,0,0,0,0,304,58,
310310,Billerica - Locke Middle,2022-23,,0,0,0,0,0,0,174,171,204,0,0,0,0,0,0,549,549,
310305,Billerica - Marshall Middle School,2022-23,,0,0,0,0,0,0,179,209,216,0,0,0,0,0,0,604,604,
310015,Billerica - Parker,2022-23,,0,85,98,86,84,74,0,0,0,0,0,0,0,0,0,427,74,
310005,Billerica - Thomas Ditson,2022-23,,0,105,114,110,104,124,0,0,0,0,0,0,0,0,0,557,124,
8050605,Blackstone Valley Regional Vocational Technical - Blackstone Valley,2022-23,,0,0,0,0,0,0,0,0,0,0,310,312,313,295,0,1230,1230,
6220015,Blackstone-Millville - A F Maloney,2022-23,,0,0,0,0,0,125,131,0,0,0,0,0,0,0,0,256,256,
6220505,Blackstone-Millville - Blackstone Millville RHS,2022-23,,0,0,0,0,0,0,0,0,0,0,106,94,88,102,6,396,390,
6220405,Blackstone-Millville - Frederick W. Hartnett Middle School,2022-23,,0,0,0,0,0,0,0,92,145,106,0,0,0,0,0,343,343,
6220008,Blackstone-Millville - John F Kennedy Elementary,2022-23,,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,109,0,
6220010,Blackstone-Millville - Millville Elementary,2022-23,,80,89,78,117,0,0,0,0,0,0,0,0,0,0,0,364,0,
8060605,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,2022-23,,0,0,0,0,0,0,0,0,0,0,247,236,227,210,0,920,920,
350302,Boston - Adams Elementary School,2022-23,,30,29,33,36,49,33,21,18,0,0,0,0,0,0,0,249,72,
350066,Boston - Alighieri Dante Montessori School,2022-23,,25,15,16,11,12,14,9,6,0,0,0,0,0,0,0,108,29,
350541,Boston - Another Course To College,2022-23,,0,0,0,0,0,0,0,0,0,0,49,65,58,58,0,230,230,
350003,Boston - Baldwin Early Learning Pilot Academy,2022-23,,83,49,40,0,0,0,0,0,0,0,0,0,0,0,0,172,0,
350278,Boston - Bates Elementary School,2022-23,,20,38,40,36,37,38,38,30,0,0,0,0,0,0,0,277,106,
350021,Boston - Beethoven Elementary School,2022-23,,42,65,71,85,0,0,0,0,0,0,0,0,0,0,0,263,0,
350390,Boston - Blackstone Elementary School,2022-23,,62,71,66,68,65,79,66,60,0,0,0,0,0,0,0,537,205,
350548,Boston - Boston Adult Tech Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,0,0,33,88,0,121,121,
350546,Boston - Boston Arts Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,144,119,123,107,1,494,493,
350755,Boston - Boston Collaborative High School,2022-23,,0,0,0,0,0,0,0,0,0,0,3,12,45,118,0,178,178,
350558,Boston - Boston Community Leadership Academy,2022-23,,0,0,0,0,0,0,0,0,44,87,115,113,106,108,25,598,573,
350507,Boston - Boston International High School & Newcomers Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,163,133,99,76,1,472,471,
350545,Boston - Boston Latin Academy,2022-23,,0,0,0,0,0,0,0,0,269,255,322,288,281,308,0,1723,1723,
350560,Boston - Boston Latin School,2022-23,,0,0,0,0,0,0,0,0,429,366,413,417,387,410,1,2423,2422,
