Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (#),3-5 (#),6-8 (#),9-12 (#),Multiple Grades (#),All Grades (#),FTE Count
NA,NA,NA,2020-21,Plymouth - South Elementary,02390046,      21.9,          24.8,            .0,            .0,           1.0,            .0,          47.7
NA,NA,NA,2020-21,Plymouth - West Elementary,02390047,      12.2,          15.7,            .0,            .0,           1.4,            .0,          29.3
NA,NA,NA,2020-21,Plympton - Dennett Elementary,02400010,       9.0,           7.5,           2.8,            .0,            .0,            .0,          19.3
NA,NA,NA,2020-21,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,      25.3,          26.8,          21.9,          19.0,          15.9,            .0,         109.0
NA,NA,NA,2020-21,Provincetown - Provincetown Schools,02420020,       5.1,           5.3,           3.6,            .0,           1.0,           3.1,          18.2
NA,NA,NA,2020-21,Quabbin - Hardwick Elementary,07530005,       4.5,           3.4,            .0,            .0,           3.0,            .0,          10.9
NA,NA,NA,2020-21,Quabbin - Hubbardston Center,07530010,       6.9,           5.7,            .0,            .0,           2.0,            .0,          14.6
NA,NA,NA,2020-21,Quabbin - New Braintree Grade,07530020,       3.3,           3.3,            .0,            .0,            .0,            .0,           6.6
NA,NA,NA,2020-21,Quabbin - Oakham Center,07530025,       5.4,           4.5,            .0,            .0,           3.0,            .0,          12.9
NA,NA,NA,2020-21,Quabbin - Quabbin Regional High School,07530505,       0.0,            .0,            .0,          40.2,            .1,            .4,          40.6
NA,NA,NA,2020-21,Quabbin - Quabbin Regional Middle School,07530405,       0.0,            .0,          24.6,            .0,            .0,           8.4,          33.0
NA,NA,NA,2020-21,Quabbin - Ruggles Lane,07530030,       9.1,           7.1,            .0,            .0,           6.0,            .0,          22.2
NA,NA,NA,2020-21,Quaboag Regional - Quaboag Regional High,07780505,       0.0,            .0,           1.0,          12.6,          20.8,            .0,          34.4
NA,NA,NA,2020-21,Quaboag Regional - Quaboag Regional Middle Innovation School,07780305,       0.0,            .0,          12.6,            .0,            .6,            .0,          13.2
NA,NA,NA,2020-21,Quaboag Regional - Warren Elementary,07780005,       7.8,           5.7,           2.3,            .0,           6.7,            .0,          22.4
NA,NA,NA,2020-21,Quaboag Regional - West Brookfield Elementary,07780010,       6.6,           7.0,           2.2,            .0,            .0,            .0,          15.8
NA,NA,NA,2020-21,Quincy - Amelio Della Chiesa Early Childhood Center,02430005,      14.0,            .0,            .0,            .0,            .0,            .0,          14.0
NA,NA,NA,2020-21,Quincy - Atherton Hough,02430040,      12.3,          10.3,            .0,            .0,            .0,           3.4,          26.0
NA,NA,NA,2020-21,Quincy - Atlantic Middle,02430305,       0.0,            .0,          28.4,            .0,            .0,           8.2,          36.6
NA,NA,NA,2020-21,Quincy - Beechwood Knoll Elementary,02430020,       5.9,          11.0,            .0,            .0,            .0,            .0,          17.0
NA,NA,NA,2020-21,Quincy - Broad Meadows Middle,02430310,       0.0,            .0,          19.8,            .0,            .0,           8.0,          27.8
NA,NA,NA,2020-21,Quincy - Central Middle,02430315,       0.0,            .0,          30.6,            .0,            .0,          13.4,          44.0
NA,NA,NA,2020-21,Quincy - Charles A Bernazzani Elementary,02430025,      10.2,          10.5,            .0,            .0,            .0,            .2,          20.9
NA,NA,NA,2020-21,Quincy - Clifford H Marshall Elementary,02430055,      13.0,          13.0,            .0,            .0,            .0,           2.9,          28.9
NA,NA,NA,2020-21,Quincy - Francis W Parker,02430075,       6.6,          10.3,            .0,            .0,            .0,            .4,          17.3
NA,NA,NA,2020-21,Quincy - Lincoln-Hancock Community School,02430035,      18.4,          12.4,            .0,            .0,            .0,            .4,          31.2
NA,NA,NA,2020-21,Quincy - Merrymount,02430060,      10.5,           9.9,            .0,            .0,            .0,           1.9,          22.2
NA,NA,NA,2020-21,Quincy - Montclair,02430065,       9.5,          12.9,            .0,            .0,            .0,           1.0,          23.3
NA,NA,NA,2020-21,Quincy - North Quincy High,02430510,       0.0,            .0,            .0,          25.6,            .0,          61.8,          87.4
NA,NA,NA,2020-21,Quincy - Point Webster Middle,02430325,       4.0,           3.9,          15.5,            .0,            .0,           8.5,          31.9
NA,NA,NA,2020-21,Quincy - Quincy High,02430505,       0.0,            .0,            .0,          79.3,            .0,          45.9,         125.2
NA,NA,NA,2020-21,Quincy - Snug Harbor Community School,02430090,      16.0,          13.6,            .0,            .0,            .0,            .3,          30.0
NA,NA,NA,2020-21,Quincy - South West Middle School,02430320,       0.0,           3.5,          18.3,            .0,            .0,          11.4,          33.1
NA,NA,NA,2020-21,Quincy - Squantum,02430095,      11.6,          12.2,            .0,            .0,            .0,           2.0,          25.8
NA,NA,NA,2020-21,Quincy - Wollaston School,02430110,       9.4,          12.1,            .0,            .0,            .0,            .0,          21.6
NA,NA,NA,2020-21,Ralph C Mahar - Ralph C Mahar Regional,07550505,       0.0,            .0,          23.9,          17.1,          16.7,            .0,          57.6
NA,NA,NA,2020-21,Randolph - Elizabeth G Lyons Elementary,02440020,       6.6,           6.2,            .0,            .0,           6.1,            .9,          19.8
NA,NA,NA,2020-21,Randolph - J F Kennedy Elementary,02440018,      20.7,          12.6,            .0,            .0,           7.2,            .0,          40.5
NA,NA,NA,2020-21,Randolph - Margaret L Donovan,02440015,      12.1,          14.0,            .0,            .0,           6.0,            .0,          32.0
NA,NA,NA,2020-21,Randolph - Martin E Young Elementary,02440040,      10.0,          10.4,            .0,            .0,           3.2,            .3,          23.8
NA,NA,NA,2020-21,Randolph - Randolph Community Middle,02440410,       0.0,            .0,          41.4,            .0,           4.0,            .0,          45.4
NA,NA,NA,2020-21,Randolph - Randolph High,02440505,       0.0,            .0,            .0,          49.3,           1.6,            .0,          50.9
NA,NA,NA,2020-21,Reading - Alice M Barrows,02460002,       9.9,          11.1,            .0,            .0,           3.0,           1.3,          25.3
NA,NA,NA,2020-21,Reading - Arthur W Coolidge Middle,02460305,       0.0,            .0,          34.9,            .0,           3.0,           1.0,          38.9
NA,NA,NA,2020-21,Reading - Birch Meadow,02460005,      14.0,          13.0,            .0,            .0,           6.0,           1.0,          34.0
NA,NA,NA,2020-21,Reading - J Warren Killam,02460017,      11.9,          11.3,            .0,            .0,           6.0,           1.2,          30.4
NA,NA,NA,2020-21,Reading - Joshua Eaton,02460010,      11.0,           7.8,            .0,            .0,           4.0,           1.2,          24.0
NA,NA,NA,2020-21,Reading - RISE PreSchool,02460001,       7.8,            .0,            .0,            .0,            .0,            .0,           7.8
NA,NA,NA,2020-21,Reading - Reading Memorial High,02460505,       0.0,            .0,            .0,          87.4,            .0,            .4,          87.8
NA,NA,NA,2020-21,Reading - Walter S Parker Middle,02460310,       0.0,            .0,          47.4,            .0,            .0,            .3,          47.7
NA,NA,NA,2020-21,Reading - Wood End Elementary School,02460020,       6.9,           6.9,            .0,            .0,           5.0,           1.3,          20.1
NA,NA,NA,2020-21,Revere - A. C. Whelan Elementary School,02480003,      21.7,          25.8,            .0,            .0,           6.0,            .0,          53.5
NA,NA,NA,2020-21,Revere - Abraham Lincoln,02480025,      17.3,          15.8,            .0,            .0,           6.0,            .0,          39.1
NA,NA,NA,2020-21,Revere - Beachmont Veterans Memorial School,02480013,      14.4,           9.1,            .0,            .0,           5.5,            .0,          29.0
NA,NA,NA,2020-21,Revere - Garfield Elementary School,02480056,      24.9,          20.4,            .0,            .0,          11.5,           1.0,          57.8
NA,NA,NA,2020-21,Revere - Garfield Middle School,02480057,       0.0,            .0,          42.4,            .0,           1.5,           1.0,          44.9
NA,NA,NA,2020-21,Revere - Paul Revere,02480050,      15.7,          16.8,            .0,            .0,           9.0,            .0,          41.5
NA,NA,NA,2020-21,Revere - Revere High,02480505,       0.0,            .0,            .0,          89.4,          44.1,           2.1,         135.6
NA,NA,NA,2020-21,Revere - Rumney Marsh Academy,02480014,       0.0,            .0,          48.0,            .0,           2.5,            .0,          50.5
NA,NA,NA,2020-21,Revere - Seacoast School,02480520,       0.0,            .0,            .0,            .0,          12.8,            .0,          12.8
NA,NA,NA,2020-21,Revere - Staff Sargent James J. Hill Elementary School,02480035,      17.9,          20.6,            .0,            .0,           9.0,            .0,          47.5
NA,NA,NA,2020-21,Revere - Susan B. Anthony Middle School,02480305,       0.0,            .0,          42.2,            .0,           6.8,            .0,          49.0
NA,NA,NA,2020-21,Richmond - Richmond Consolidated,02490005,       7.2,           6.6,           5.6,            .0,            .0,            .0,          19.3
NA,NA,NA,2020-21,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,       0.0,           6.3,          20.2,           2.2,          31.4,            .0,          60.2
NA,NA,NA,2020-21,River Valley Charter (District) - River Valley Charter School,04820050,       2.7,            .7,           6.8,            .0,          14.5,            .0,          24.7
NA,NA,NA,2020-21,Rochester - Rochester Memorial,02500005,      13.8,          16.4,           4.9,            .0,           1.0,           1.0,          37.1
NA,NA,NA,2020-21,Rockland - Jefferson Elementary School,02510060,      12.2,           9.1,            .0,            .0,           1.3,            .0,          22.5
NA,NA,NA,2020-21,Rockland - John W Rogers Middle,02510305,       0.0,          14.0,          40.7,            .0,            .0,            .3,          55.0
