Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,Ch 74 Secondary Cooperative Program
NA,NA,a-curv-i4,2020-21,Gill-Montague-Turners Fall High,06740505,          76,          48,  63.2,  36.8,  57.9,  31.6,   2.6,  18.4,   7.9,  19.7,   0.0
NA,NA,a-curv-i4,2020-21,Global Learning Charter Public (District)-Global Learning Charter Public School,04960305,          22,          15,  68.2,  50.0,  54.5,  54.5,   0.0,  40.9,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Gloucester-Gloucester High,01070505,         295,         109,  36.9,   8.5,  30.2,  15.3,   3.1,   6.4,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Grafton-Grafton High School,01100505,         348,         252,  72.4,  28.7,  51.4,  18.1,   5.7,  21.0,   0.0,   0.9,   0.0
NA,NA,a-curv-i4,2020-21,Granby-Granby Jr Sr High School,01110505,          99,          68,  68.7,  37.4,  50.5,  24.2,   6.1,  22.2,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Greater Fall River Regional Vocational Technical-Diman Regional Vocational Technical High,08210605,         533,         310,  58.2,   1.7,  42.6,  16.3,   1.9,   2.3,   0.0,   3.4,  32.8
NA,NA,a-curv-i4,2020-21,Greater Lawrence Regional Vocational Technical-Gr Lawrence Regional Vocational Technical,08230605,         111,          73,  65.8,   6.3,  47.7,  42.3,   0.0,   6.3,   0.0,   0.0,  41.4
NA,NA,a-curv-i4,2020-21,Greater Lowell Regional Vocational Technical-Gr Lowell Regional Vocational Technical,08280605,         440,         352,  80.0,   5.9,  45.9,  14.5,   1.8,   0.0,   0.9,  55.0,  25.7
NA,NA,a-curv-i4,2020-21,Greater New Bedford Regional Vocational Technical-Gr New Bedford Vocational Technical,08250605,         601,         229,  38.1,   7.2,  31.3,   0.0,   0.0,   0.0,   0.0,   0.0,  13.5
NA,NA,a-curv-i4,2020-21,Greenfield Commonwealth Virtual District-Greenfield Commonwealth Virtual School,39010900,         141,          56,  39.7,  19.1,  29.1,   5.0,   0.7,   9.9,   2.8,   5.7,   0.0
NA,NA,a-curv-i4,2020-21,Greenfield-Greenfield High,01140505,         125,          74,  59.2,  36.8,  40.8,  33.6,   0.0,  28.0,   0.8,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Groton-Dunstable-Groton Dunstable Regional,06730505,         326,         259,  79.4,  22.4,  69.6,  49.1,   0.0,   5.5,   0.9,   2.1,   0.0
NA,NA,a-curv-i4,2020-21,Hadley-Hopkins Academy,01170505,          63,          50,  79.4,  31.7,  68.3,  31.7,   0.0,  34.9,   1.6,   1.6,   0.0
NA,NA,a-curv-i4,2020-21,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,         239,         189,  79.1,   5.9,  77.0,  19.7,   0.0,  36.4,   0.0,  15.5,   0.0
NA,NA,a-curv-i4,2020-21,Hampden Charter School of Science East (District)-Hampden Charter School of Science East,04990305,          38,          34,  89.5,  36.8,  81.6,   2.6,   2.6,  36.8,   0.0,  36.8,   0.0
NA,NA,a-curv-i4,2020-21,Hampden Charter School of Science West (District)-Hampden Charter School of Science West,35160305,          11,           7,  63.6,  36.4,  45.5,  18.2,   0.0,  18.2,   0.0,  36.4,   0.0
NA,NA,a-curv-i4,2020-21,Hampden-Wilbraham-Minnechaug Regional High,06800505,         432,         310,  71.8,  15.3,  70.4,  11.1,   5.6,  13.7,   3.2,   3.5,   0.0
NA,NA,a-curv-i4,2020-21,Hampshire-Hampshire Regional High,06830505,         213,         185,  86.9,   4.2,  53.5,  65.7,   6.6,  21.6,   1.4,  10.8,   0.0
NA,NA,a-curv-i4,2020-21,Hanover-Hanover High,01220505,         381,         293,  76.9,  20.5,  73.5,  17.1,   0.0,  21.3,   4.2,   3.4,   0.0
NA,NA,a-curv-i4,2020-21,Harvard-Bromfield,01250505,         141,         125,  88.7,   5.7,  84.4,  27.7,   0.7,  59.6,   0.0,  17.0,   0.0
NA,NA,a-curv-i4,2020-21,Hatfield-Smith Academy,01270505,          59,          50,  84.7,  27.1,  66.1,  37.3,   1.7,  27.1,   1.7,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Haverhill-Crowell,01280515,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Haverhill-Greenleaf Academy,01280033,           6,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Haverhill-Haverhill High,01280505,         508,         320,  63.0,  30.1,  46.5,  18.9,   4.5,  27.6,   1.6,   3.7,   0.0
NA,NA,a-curv-i4,2020-21,Hingham-Hingham High,01310505,         575,         495,  86.1,  14.3,  85.2,  26.8,   0.2,   5.4,   2.8,  16.9,   0.0
NA,NA,a-curv-i4,2020-21,Holbrook-Holbrook Middle High School,01330505,          58,          39,  67.2,  13.8,  65.5,  22.4,   0.0,  12.1,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Holliston-Holliston High,01360505,         347,         266,  76.7,  23.3,  60.2,  34.0,   2.0,  44.1,   3.7,   9.2,   0.0
NA,NA,a-curv-i4,2020-21,Holyoke-Holyoke High,01370505,         136,          80,  58.8,  30.1,  41.9,  15.4,   0.0,  33.8,   0.7,  11.0,   0.0
NA,NA,a-curv-i4,2020-21,Hoosac Valley Regional-Hoosac Valley High School,06030505,         104,          55,  52.9,  37.5,  44.2,   7.7,   0.0,  13.5,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Hopedale-Hopedale Jr Sr High,01380505,         139,         105,  75.5,   7.9,  69.8,  20.1,  11.5,  28.8,   0.0,   5.0,   0.0
NA,NA,a-curv-i4,2020-21,Hopkinton-Hopkinton High,01390505,         488,         394,  80.7,  17.2,  66.8,  31.6,   4.7,  61.5,   7.0,   5.7,   0.0
NA,NA,a-curv-i4,2020-21,Hudson-Hudson High,01410505,         256,         193,  75.4,  15.6,  54.3,  24.2,   0.0,  27.3,   1.6,  10.5,   0.0
NA,NA,a-curv-i4,2020-21,Hull-Hull High,01420505,         124,          84,  67.7,  23.4,  60.5,  27.4,   0.0,  42.7,   0.0,   8.1,   0.0
NA,NA,a-curv-i4,2020-21,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         120,          80,  66.7,   0.0,  66.7,  20.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Ipswich-Ipswich High,01440505,         246,         155,  63.0,  21.5,  53.7,  24.8,   6.5,  28.9,   0.0,   2.4,   0.0
NA,NA,a-curv-i4,2020-21,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,          14,          14, 100.0,  71.4,  85.7,  28.6,   0.0,  35.7,   7.1,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,King Philip-King Philip Regional High,06900505,         561,         481,  85.7,  49.6,  80.4,  20.5,   6.1,  34.9,   4.3,  15.3,   0.0
NA,NA,a-curv-i4,2020-21,Lawrence-High School Learning Center,01490536,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Lawrence-Lawrence High School,01490515,          40,          37,  92.5,   5.0,  52.5,  52.5,  15.0,  22.5,   2.5,  10.0,   7.5
NA,NA,a-curv-i4,2020-21,Lawrence-School for Exceptional Studies,01490537,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Lee-Lee Middle/High School,01500505,         101,          78,  77.2,  40.6,  62.4,  31.7,   5.0,   5.0,   3.0,  12.9,   0.0
NA,NA,a-curv-i4,2020-21,Leicester-Leicester High,01510505,         182,         127,  69.8,  18.7,  62.6,   7.7,   0.0,  15.4,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Lenox-Lenox Memorial High,01520505,         103,          62,  60.2,   1.0,  56.3,  34.0,   1.0,   0.0,   1.0,  11.7,   0.0
NA,NA,a-curv-i4,2020-21,Leominster-Center For Technical Education Innovation,01530605,         155,          69,  44.5,   6.5,  30.3,   7.1,   0.0,  18.1,   0.0,   0.0,   7.7
NA,NA,a-curv-i4,2020-21,Leominster-Leominster Center for Excellence,01530515,          14,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Leominster-Leominster High School,01530505,         303,         160,  52.8,  12.9,  42.2,  16.8,   0.0,  17.2,   2.3,   7.9,   0.0
NA,NA,a-curv-i4,2020-21,Lexington-Lexington High,01550505,         521,         471,  90.4,   0.0,  86.2,  35.3,   7.7,  51.2,   4.8,   5.4,   0.0
NA,NA,a-curv-i4,2020-21,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,         619,         526,  85.0,   0.0,  84.0,  10.2,   3.1,   0.2,   2.4,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Littleton-Littleton High School,01580505,         176,         133,  75.6,  17.0,  72.2,  20.5,   5.7,  31.3,   0.6,  12.5,   0.0
NA,NA,a-curv-i4,2020-21,Longmeadow-Longmeadow High,01590505,         368,         256,  69.6,  17.4,  57.3,  47.3,   3.5,  17.1,   6.5,   6.5,   0.0
NA,NA,a-curv-i4,2020-21,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,          20,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Lowell-Dr. Janice Adie Day School,01600605,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Lowell-Leblanc Therapeutic Day School,01600320,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Lowell-Lowell High,01600505,         409,         280,  68.5,   3.4,  37.9,  46.5,   0.0,  20.0,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2020-21,Lowell-The Career Academy,01600515,          15,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Ludlow-Ludlow Senior High,01610505,         363,         176,  48.5,  10.5,  35.3,  22.9,   0.0,  11.6,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Lunenburg-Lunenburg High,01620505,         202,         127,  62.9,  24.3,  47.5,  12.4,   1.0,  34.7,   4.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Lynn-Classical High,01630505,         155,         109,  70.3,  25.2,  51.6,  21.9,  15.5,  39.4,   1.9,   1.3,   0.0
NA,NA,a-curv-i4,2020-21,Lynn-Fecteau-Leary Junior/Senior High School,01630525,          13,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Lynn-Lynn English High,01630510,         103,          48,  46.6,  23.3,  42.7,  24.3,   0.0,  34.0,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2020-21,Lynn-Lynn Vocational Technical Institute,01630605,          71,          17,  23.9,  12.7,  12.7,  11.3,   0.0,   0.0,   0.0,   2.8,   4.2
NA,NA,a-curv-i4,2020-21,Lynnfield-Lynnfield High,01640505,         282,         253,  89.7,  27.0,  89.7,  12.8,   2.5,  46.1,   0.4,  13.8,   0.0
NA,NA,a-curv-i4,2020-21,MATCH Charter Public School (District)-MATCH Charter Public School,04690505,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2020-21,Ma Academy for Math and Science-Ma Academy for Math and Science School,04680505,          32,          32, 100.0,  56.3, 100.0,  37.5,  31.3,  43.8,   9.4,  15.6,   0.0
NA,NA,a-curv-i4,2020-21,Malden-Malden High,01650505,         199,         163,  81.9,  12.6,  75.4,  11.1,   2.0,  23.1,   2.5,   4.0,   0.0
NA,NA,a-curv-i4,2020-21,Manchester Essex Regional-Manchester Essex Regional High School,06980510,         242,         183,  75.6,  20.2,  56.2,  45.0,   0.0,  46.3,   0.0,  11.6,   0.0
NA,NA,a-curv-i4,2020-21,Mansfield-Mansfield High,01670505,         484,         346,  71.5,  16.7,  56.6,  13.2,  20.7,  27.1,   0.2,   8.1,   0.0
NA,NA,a-curv-i4,2020-21,Map Academy Charter School (District)-Map Academy Charter School,35170505,          81,           6,   7.4,   2.5,   4.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Marblehead-Marblehead High,01680505,         436,         331,  75.9,  11.5,  69.7,  12.4,  13.5,   0.9,   0.0,   4.1,   0.0
NA,NA,a-curv-i4,2020-21,Marlborough-Marlborough High,01700505,         204,         147,  72.1,  47.1,  53.9,  13.7,   0.0,  31.4,   2.5,   2.5,   0.0
NA,NA,a-curv-i4,2020-21,Marshfield-Marshfield High,01710505,         590,         384,  65.1,  13.6,  59.2,  21.0,   7.3,  25.6,   3.4,   3.6,   0.0
NA,NA,a-curv-i4,2020-21,Martha's Vineyard Charter (District)-Martha's Vineyard Charter School,04660550,          18,          18, 100.0,   0.0, 100.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Martha's Vineyard-Martha's Vineyard Regional High,07000505,         199,         119,  59.8,  25.1,  57.3,  27.1,   2.0,  21.6,   1.0,   5.5,   0.0
NA,NA,a-curv-i4,2020-21,Masconomet-Masconomet Regional High School,07050505,         498,         363,  72.9,   8.6,  67.3,  28.9,   6.4,  31.7,   3.6,   6.6,   0.0
NA,NA,a-curv-i4,2020-21,Mashpee-Mashpee High,01720505,         174,         133,  76.4,  24.1,  71.8,  31.0,   0.0,  19.0,   2.3,   5.7,   0.0
NA,NA,a-curv-i4,2020-21,Maynard-Maynard High,01740505,         143,         100,  69.9,  39.9,  66.4,  13.3,   4.9,   8.4,   1.4,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Medfield-Medfield Senior High,01750505,         342,         255,  74.6,  16.1,  45.9,  12.6,   0.0,  61.1,   5.0,   9.9,   0.0
NA,NA,a-curv-i4,2020-21,Medford-Curtis-Tufts,01760510,           8,           5,  62.5,   0.0,  62.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Medford-Medford High,01760505,         349,         212,  60.7,  18.9,  58.2,   3.7,   0.9,  18.3,   0.6,   0.3,   0.0
NA,NA,a-curv-i4,2020-21,Medway-Medway High,01770505,         286,         243,  85.0,  25.5,  81.1,  36.0,   0.3,  36.4,   0.0,   7.7,   0.0
NA,NA,a-curv-i4,2020-21,Melrose-Melrose High,01780505,         389,         298,  76.6,  35.2,  60.2,  28.8,   4.9,  36.0,   0.0,  20.1,   0.0
NA,NA,a-curv-i4,2020-21,Mendon-Upton-Nipmuc Regional High,07100510,         294,         251,  85.4,  27.9,  65.3,  24.5,   5.8,  45.9,   4.1,   9.5,   0.0
NA,NA,a-curv-i4,2020-21,Methuen-Methuen High,01810505,         486,         302,  62.1,  14.6,  53.9,  15.6,   0.0,  24.1,   0.6,   0.6,   0.0
NA,NA,a-curv-i4,2020-21,Middleborough-Middleborough High,01820505,         361,         232,  64.3,  12.5,  52.6,   8.0,   0.0,   9.7,   1.7,   6.9,   0.0
NA,NA,a-curv-i4,2020-21,Milford-Milford High,01850505,         360,         246,  68.3,  23.3,  57.8,  26.9,   3.6,  15.8,   0.6,   5.3,   0.0
NA,NA,a-curv-i4,2020-21,Millbury-Millbury Junior/Senior High,01860505,         165,         114,  69.1,  13.9,  58.8,  16.4,   5.5,   7.9,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Millis-Millis High School,01870505,         142,         120,  84.5,  18.3,  83.8,  19.7,   8.5,  30.3,   0.7,  21.1,   0.0
NA,NA,a-curv-i4,2020-21,Milton-Milton High,01890505,         364,         354,  97.3,  33.5,  97.0,  22.0,   4.1,  36.0,   4.1,  25.5,   0.0
NA,NA,a-curv-i4,2020-21,Minuteman Regional Vocational Technical-Minuteman Regional High,08300605,         223,         116,  52.0,   8.5,  40.4,  27.8,   0.0,  10.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Mohawk Trail-Mohawk Trail Regional School,07170505,          87,          60,  69.0,  25.3,  44.8,  26.4,   4.6,  29.9,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Monomoy Regional School District-Monomoy Regional High School,07120515,         202,         140,  69.3,  28.2,  55.9,  25.7,   8.4,  22.3,   2.5,   4.0,   0.0
NA,NA,a-curv-i4,2020-21,Monson-Monson High School,01910505,         118,          71,  60.2,  25.4,  46.6,   4.2,   0.0,   0.8,   1.7,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Montachusett Regional Vocational Technical-Montachusett Regional Vocational Technical,08320605,         527,         264,  50.1,  14.6,  31.5,  17.8,   0.9,   0.0,   0.0,   0.0,  23.5
NA,NA,a-curv-i4,2020-21,Mount Greylock-Mt Greylock Regional High,07150505,         137,         117,  85.4,  20.4,  70.8,  24.1,  12.4,  51.8,   0.0,  16.8,   0.0
NA,NA,a-curv-i4,2020-21,Mystic Valley Regional Charter (District)-Mystic Valley Regional Charter School,04700105,          82,          79,  96.3,  67.1,  90.2,  89.0,   0.0,  86.6,  11.0,  58.5,   0.0
NA,NA,a-curv-i4,2020-21,Nantucket-Nantucket High,01970505,         137,         115,  83.9,  32.8,  78.8,   6.6,   5.1,  33.6,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Narragansett-Narragansett Regional High,07200505,         110,          71,  64.5,  19.1,  48.2,  30.0,   0.0,  37.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Nashoba Valley Regional Vocational Technical-Nashoba Valley Technical High School,08520605,         305,         262,  85.9,  20.7,  65.6,  13.4,   0.0,   8.2,   0.0,  45.9,  27.5
NA,NA,a-curv-i4,2020-21,Nashoba-Nashoba Regional,07250505,         442,         388,  87.8,   6.1,  84.8,  34.8,  13.3,  50.2,   0.5,   5.4,   0.0
NA,NA,a-curv-i4,2020-21,Natick-Natick High,01980505,         614,         457,  74.4,  12.1,  68.6,  19.9,   8.0,  43.5,   0.8,   5.9,   0.0
NA,NA,a-curv-i4,2020-21,Nauset-Nauset Regional High,06600505,         374,         254,  67.9,  17.6,  55.3,  36.4,   0.3,  46.3,   6.7,   6.7,   0.0
NA,NA,a-curv-i4,2020-21,Needham-Needham High,01990505,         689,         654,  94.9,  19.6,  94.3,  16.4,   0.0,  37.7,   4.1,   6.8,   0.0
NA,NA,a-curv-i4,2020-21,Neighborhood House Charter (District)-Neighborhood House Charter School,04440205,          18,           8,  44.4,   5.6,  44.4,   0.0,   0.0,  11.1,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,New Bedford-New Bedford High,02010505,         366,         175,  47.8,  15.0,  32.0,  16.9,   1.1,  12.8,   0.3,   7.1,   0.0
NA,NA,a-curv-i4,2020-21,New Bedford-Trinity Day Academy,02010510,          11,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,New Bedford-Whaling City Junior/Senior High School,02010515,          12,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Newburyport-Newburyport High,02040505,         353,         253,  71.7,  29.5,  58.1,  24.9,   0.8,  29.2,   2.0,   0.3,   0.0
NA,NA,a-curv-i4,2020-21,Newton-Newton North High,02070505,         623,         539,  86.5,  12.2,  85.2,  24.4,   0.0,  39.6,   1.0,   7.4,   0.0
NA,NA,a-curv-i4,2020-21,Newton-Newton South High,02070510,         569,         388,  68.2,   6.9,  59.9,  13.4,   0.0,  38.5,   1.6,   7.0,   0.0
NA,NA,a-curv-i4,2020-21,Norfolk County Agricultural-Norfolk County Agricultural,09150705,         246,         124,  50.4,   7.3,  44.7,   0.0,   0.0,   0.0,   0.0,  11.4,   0.0
NA,NA,a-curv-i4,2020-21,North Adams-Drury High,02090505,         129,          94,  72.9,  48.1,  59.7,  30.2,   7.8,  30.2,   4.7,   4.7,   0.0
NA,NA,a-curv-i4,2020-21,North Andover-North Andover High,02110505,         556,         392,  70.5,   9.9,  62.6,  18.5,   4.9,  33.3,   3.6,   9.0,   0.0
NA,NA,a-curv-i4,2020-21,North Attleborough-North Attleboro High,02120505,         440,         303,  68.9,  13.9,  62.3,  15.0,   2.5,  28.2,   0.0,   8.2,   0.0
NA,NA,a-curv-i4,2020-21,North Brookfield-North Brookfield High,02150505,          53,          17,  32.1,  24.5,   9.4,   3.8,   0.0,   7.5,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,North Middlesex-North Middlesex Regional,07350505,         365,         322,  88.2,   4.9,  85.8,  35.6,   9.9,  13.2,   1.9,   7.1,   0.0
NA,NA,a-curv-i4,2020-21,North Reading-North Reading High,02170505,         314,         227,  72.3,  13.1,  64.0,  30.6,   2.2,  21.7,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Northampton-Northampton High,02100505,         341,         284,  83.3,  51.6,  69.8,  55.1,   3.5,  39.9,   0.0,   7.6,   0.0
NA,NA,a-curv-i4,2020-21,Northampton-Smith Vocational Agricultural-Smith Vocational and Agricultural High,04060705,         202,          92,  45.5,   3.0,  26.7,  21.3,   0.0,   0.0,   0.0,   0.0,  11.9
NA,NA,a-curv-i4,2020-21,Northboro-Southboro-Algonquin Regional High,07300505,         557,         396,  71.1,  22.3,  55.8,  20.8,   1.8,  38.2,   3.4,   7.5,   0.0
NA,NA,a-curv-i4,2020-21,Northbridge-Northbridge High,02140505,         221,         131,  59.3,  18.6,  50.7,  18.6,   0.5,  27.6,   0.9,   0.0,   0.0
NA,NA,a-curv-i4,2020-21,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         353,         158,  44.8,   4.0,  33.7,   2.3,   1.7,   1.7,   0.0,   0.0,  16.7
NA,NA,a-curv-i4,2020-21,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         219,         167,  76.3,   6.4,  57.5,  19.6,   8.2,   0.0,   0.0,   0.0,  13.2
NA,NA,a-curv-i4,2020-21,Norton-Norton High,02180505,         308,         152,  49.4,   0.0,  35.1,   9.4,   1.6,  19.8,   1.0,   5.2,   0.0
NA,NA,a-curv-i4,2020-21,Norwell-Norwell High,02190505,         303,         275,  90.8,  16.2,  89.8,  11.6,   5.3,  50.8,  12.2,  17.8,   0.0
NA,NA,a-curv-i4,2020-21,Norwood-Norwood High,02200505,         324,         244,  75.3,  17.6,  65.1,  33.3,   4.0,  27.2,   3.4,  13.6,   0.0
NA,NA,a-curv-i4,2020-21,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         239,         227,  95.0,  18.4,  54.8,   5.0,   5.9,   0.0,   0.0,  52.7,   7.1
