Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Enrolled,# Retained,% Retained,01,02,03,04,05,06,07,08,09,10,11,12
-0.8000000000000007,1,a-degr-i2,2017-18,West Springfield-Philip G Coburn,03320007,         472,          21,   4.4,   7.6,   7.1,   4.5,   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2017-18,West Springfield-Memorial,03320025,         239,           1,   0.4,   2.6,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,West Springfield-Mittineague,03320030,         161,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2017-18,West Springfield-Tatham,03320040,         237,           1,   0.4,   2.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.8,5,a-degr-i2,2017-18,West Springfield-West Springfield Middle,03320305,         899,           1,   0.1,"","","","","",   0.0,   0.3,   0.0,"","","",""
4.0,4.0,a-degr-i2,2017-18,West Springfield-West Springfield High,03320505,"       1,221",          24,   2.0,"","","","","","","","",   5.8,   0.7,   0.3,   0.7
6.6,5,a-degr-i2,2017-18,West Springfield-John R Fausey,03320010,         460,           3,   0.7,   1.2,   0.0,   2.2,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westborough-Westborough High,03210505,"       1,131",           0,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2017-18,Westborough-Sarah W Gibbons Middle,03210305,         600,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Westborough-Mill Pond School,03210045,         935,           0,   0.0,"","","",   0.0,   0.0,   0.0,"","","","","",""
7.2,5,a-degr-i2,2017-18,Westborough-Elsie A Hastings Elementary,03210025,         280,           1,   0.4,   0.0,   1.1,   0.0,"","","","","","","","",""
7.2,5,a-degr-i2,2017-18,Westborough-Annie E Fales,03210010,         272,           1,   0.4,   0.0,   1.1,   0.0,"","","","","","","","",""
6.6,5,a-degr-i2,2017-18,Westborough-J Harding Armstrong,03210005,         304,           2,   0.7,   1.7,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Westfield-South Middle School,03250310,         588,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Westfield-North Middle School,03250305,         676,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Westfield-Russell Elementary School,03250055,         142,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2017-18,Westfield-Southampton Road,03250040,         361,           1,   0.3,   1.4,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westfield-Paper Mill,03250036,         351,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
5.8,5,a-degr-i2,2017-18,Westfield-Westfield High,03250505,"       1,229",          13,   1.1,"","","","","","","","",   1.0,   0.3,   1.7,   1.3
7.4,5,a-degr-i2,2017-18,Westfield-Highland,03250025,         318,           1,   0.3,   1.7,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westfield-Abner Gibbs,03250020,         191,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westfield-Franklin Ave,03250015,         216,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
4.6,4.6,a-degr-i2,2017-18,Westfield-Westfield Technical Academy,03250605,         541,           9,   1.7,"","","","","","","","",   2.1,   2.1,   2.4,   0.0
6.8,5,a-degr-i2,2017-18,Westfield-Munger Hill,03250033,         334,           2,   0.6,   1.6,   1.5,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2017-18,Westford-Day Elementary,03260007,         356,           1,   0.3,"","",   0.8,   0.0,   0.0,"","","","","","",""
-0.40000000000000036,1,a-degr-i2,2017-18,Westford-Nabnasset,03260015,         240,          10,   4.2,   8.1,   0.8,"","","","","","","","","",""
-8.8,1,a-degr-i2,2017-18,Westford-Col John Robinson,03260025,         202,          17,   8.4,  16.2,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Westford-John A. Crisafulli Elementary School,03260045,         343,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
0.0,1,a-degr-i2,2017-18,Westford-Rita E. Miller Elementary School,03260055,         227,           9,   4.0,   8.3,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Westford-Blanchard Middle,03260310,         590,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Westford-Stony Brook School,03260330,         647,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Westford-Westford Academy,03260505,"       1,711",           0,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.0
7.0,5,a-degr-i2,2017-18,Westford-Abbot Elementary,03260004,         367,           2,   0.5,"","",   1.6,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westhampton-Westhampton Elementary School,03270005,          99,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2017-18,Weston-Woodland,03300015,         219,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weston-Country,03300010,         219,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weston-Field Elementary School,03300012,         325,           0,   0.0,"","","",   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2017-18,Weston-Weston High,03300505,         693,           3,   0.4,"","","","","","","","",   0.0,   0.0,   0.0,   2.0
8.0,5,a-degr-i2,2017-18,Weston-Weston Middle,03300305,         484,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
5.4,5,a-degr-i2,2017-18,Westport-Westport Junior/Senior High School,03310515,         550,           7,   1.3,"","","","","","",   1.7,   1.7,   0.0,   0.0,   1.0,   3.0
8.0,5,a-degr-i2,2017-18,Westport-Alice A Macomber,03310015,         220,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
6.8,5,a-degr-i2,2017-18,Westport-Westport Elementary,03310030,         507,           3,   0.6,"","",   1.7,   0.0,   0.0,   0.7,"","","","","",""
7.0,5,a-degr-i2,2017-18,Westwood-Downey,03350012,         205,           1,   0.5,   0.0,   2.4,   0.0,   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2017-18,Westwood-Deerfield School,03350010,         182,           1,   0.5,   0.0,   0.0,   0.0,   0.0,   2.1,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westwood-Martha Jones,03350017,         240,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2017-18,Westwood-William E Sheehan,03350025,         280,           1,   0.4,   0.0,   1.9,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westwood-Paul Hanlon,03350015,         173,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Westwood-Westwood High,03350505,         999,           0,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2017-18,Westwood-E W Thurston Middle,03350305,         793,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
6.4,5,a-degr-i2,2017-18,Weymouth-William Seach,03360080,         261,           2,   0.8,   2.9,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Lawrence W Pingree,03360065,         156,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Thomas V Nash,03360060,         176,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Frederick C Murphy,03360050,         203,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.2,5,a-degr-i2,2017-18,Weymouth-Maria Weston Chapman Middle School,03360020,         882,           8,   0.9,"","","","","","",   1.4,   0.4,"","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Academy Avenue,03360005,         255,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
-0.1999999999999993,1,a-degr-i2,2017-18,Weymouth-Weymouth High School,03360505,"       1,896",          77,   4.1,"","","","","","","","",  11.3,   2.3,   1.1,   1.1
8.0,5,a-degr-i2,2017-18,Weymouth-Abigail Adams Middle School,03360310,         906,           0,   0.0,"","","","",   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Ralph Talbot,03360085,         210,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2017-18,Weymouth-Thomas W. Hamilton Primary School,03360105,         279,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.2,5,a-degr-i2,2017-18,Weymouth-Wessagusset,03360110,         222,           2,   0.9,   1.9,   0.0,   1.6,   0.0,"","","","","","","",""
6.2,5,a-degr-i2,2017-18,Whately-Whately Elementary,03370005,         107,           1,   0.9,   5.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.8,5,a-degr-i2,2017-18,Whitman-Hanson-Indian Head,07800035,         324,           2,   0.6,"","",   0.0,   1.0,   0.9,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Whitman-Hanson-Whitman Middle,07800310,         575,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Whitman-Hanson-Hanson Middle School,07800315,         393,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Whitman-Hanson-Maquan Elementary,07800025,         217,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
7.4,5,a-degr-i2,2017-18,Whitman-Hanson-John H Duval,07800030,         383,           1,   0.3,   1.4,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2017-18,Whitman-Hanson-Whitman Hanson Regional,07800505,"       1,164",           8,   0.7,"","","","","","","","",   0.0,   0.0,   0.0,   2.6
8.0,5,a-degr-i2,2017-18,Whitman-Hanson-Louise A Conley,07800010,         483,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.6,5,a-degr-i2,2017-18,Whittier Regional Vocational Technical-Whittier Regional Vocational,08850605,"       1,254",           2,   0.2,"","","","","","","","",   0.0,   0.3,   0.3,   0.0
8.0,5,a-degr-i2,2017-18,Williamsburg-Anne T. Dunphy School,03400020,         134,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2017-18,Williamstown-Williamstown Elementary,03410010,         369,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2017-18,Wilmington-Woburn Street,03420020,         383,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
7.4,5,a-degr-i2,2017-18,Wilmington-Shawsheen Elementary,03420025,         345,           1,   0.3,   0.0,   0.8,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Wilmington-North Intermediate,03420060,         303,           0,   0.0,"","","",   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2017-18,Wilmington-Wilmington Middle School,03420330,         836,           4,   0.5,"","","","","",   0.0,   0.0,   1.3,"","","",""
7.6,5,a-degr-i2,2017-18,Wilmington-Wilmington High,03420505,         861,           2,   0.2,"","","","","","","","",   1.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2017-18,Wilmington-West Intermediate,03420080,         247,           0,   0.0,"","","",   0.0,   0.0,"","","","","","",""
-11.8,1,a-degr-i2,2017-18,Winchendon-Murdock High School,03430515,         304,          30,   9.9,"","","","","","","","",  20.0,   6.1,   2.3,   9.7
-26.4,1,a-degr-i2,2017-18,Winchendon-Murdock Academy for Success,03430405,          29,           5,  17.2,"","","","","","","","","",   9.1,  37.5,   0.0
5.0,5.0,a-degr-i2,2017-18,Winchendon-Memorial,03430040,         197,           3,   1.5,   2.9,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2017-18,Winchendon-Toy Town Elementary,03430050,         294,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Winchendon-Murdock Middle School,03430315,         273,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Winchester-Muraco Elementary,03440040,         329,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Winchester-Vinson-Owen Elementary,03440025,         365,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2017-18,Winchester-Lynch Elementary,03440020,         388,           1,   0.3,   1.3,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Winchester-Lincoln Elementary,03440005,         349,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2017-18,Winchester-Winchester High School,03440505,"       1,351",           9,   0.7,"","","","","","","","",   0.3,   0.0,   1.0,   1.5
7.4,5,a-degr-i2,2017-18,Winchester-Ambrose Elementary,03440045,         376,           1,   0.3,   1.6,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Winchester-McCall Middle,03440305,"       1,111",           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Winthrop-Winthrop Middle School,03460305,         482,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Winthrop-Arthur T. Cummings Elementary School,03460020,         454,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2017-18,Winthrop-William P. Gorman/Fort Banks Elementary,03460015,         287,           2,   0.7,   1.3,   0.0,"","","","","","","","","",""
-3.0,1,a-degr-i2,2017-18,Winthrop-Winthrop High School,03460505,         601,          33,   5.5,"","","","","","","","",   7.5,   4.7,   4.3,   5.2
6.6,5,a-degr-i2,2017-18,Woburn-Goodyear Elementary School,03470005,         271,           2,   0.7,   1.9,   2.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Daniel P Hurld,03470020,         177,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Linscott-Rumford,03470025,         175,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Clyde Reeves,03470040,         334,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.0,5,a-degr-i2,2017-18,Woburn-Shamrock,03470043,         200,           2,   1.0,   5.7,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Malcolm White,03470055,         265,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.8,5,a-degr-i2,2017-18,Woburn-Wyman,03470060,         154,           1,   0.6,   0.0,   0.0,   2.6,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Mary D Altavesta,03470065,         213,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2017-18,Woburn-John F Kennedy Middle School,03470405,         483,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2017-18,Woburn-Daniel L Joyce Middle School,03470410,         524,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
6.8,5,a-degr-i2,2017-18,Woburn-Woburn High,03470505,"       1,317",           8,   0.6,"","","","","","","","",   0.3,   0.3,   0.6,   1.1
3.4000000000000004,3.4,a-degr-i2,2017-18,Worcester-Chandler Magnet,03480052,         346,           8,   2.3,  12.7,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
5.4,5,a-degr-i2,2017-18,Worcester-Jacob Hiatt Magnet,03480140,         297,           4,   1.3,   0.0,   0.0,   3.5,   0.0,   4.4,   0.0,"","","","","",""
2.0,2.0,a-degr-i2,2017-18,Worcester-Heard Street,03480136,         235,           7,   3.0,  15.9,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.0,5,a-degr-i2,2017-18,Worcester-Lincoln Street,03480160,         201,           2,   1.0,   3.8,   0.0,   0.0,   3.3,   0.0,   0.0,"","","","","",""
3.8,3.8,a-degr-i2,2017-18,Worcester-May Street,03480175,         289,           6,   2.1,   4.5,   2.6,   1.9,   3.8,   0.0,   0.0,"","","","","",""
7.0,5,a-degr-i2,2017-18,Worcester-Francis J McGrath Elementary,03480177,         188,           1,   0.5,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
3.8,3.8,a-degr-i2,2017-18,Worcester-Midland Street,03480185,         189,           4,   2.1,   9.4,   0.0,   3.0,   0.0,   0.0,   0.0,"","","","","",""
5.0,5.0,a-degr-i2,2017-18,Worcester-Nelson Place,03480200,         407,           6,   1.5,   7.1,   0.0,   0.0,   0.0,   1.6,   0.0,"","","","","",""
6.2,5,a-degr-i2,2017-18,Worcester-Norrback Avenue,03480202,         435,           4,   0.9,   0.0,   2.7,   1.3,   1.3,   0.0,   0.0,"","","","","",""
7.0,5,a-degr-i2,2017-18,Worcester-Quinsigamond,03480210,         615,           3,   0.5,   1.0,   1.1,   1.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2017-18,Worcester-Rice Square,03480215,         349,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
1.4000000000000004,1.4,a-degr-i2,2017-18,Worcester-Roosevelt,03480220,         508,          17,   3.3,  10.4,   4.7,   3.2,   0.0,   0.0,   0.0,"","","","","",""
5.0,5.0,a-degr-i2,2017-18,Worcester-Worcester Arts Magnet School,03480225,         325,           5,   1.5,   8.6,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
1.4000000000000004,1.4,a-degr-i2,2017-18,Worcester-Tatnuck,03480230,         302,          10,   3.3,  16.4,   2.1,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.8,5,a-degr-i2,2017-18,Worcester-Thorndyke Road,03480235,         322,           2,   0.6,   3.1,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
4.4,4.4,a-degr-i2,2017-18,Worcester-Union Hill School,03480240,         394,           7,   1.8,   6.6,   4.6,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.6,5,a-degr-i2,2017-18,Worcester-West Tatnuck,03480260,         267,           2,   0.7,   0.0,   2.4,   0.0,   0.0,   0.0,   2.6,"","","","","",""
4.6,4.6,a-degr-i2,2017-18,Worcester-Vernon Hill School,03480280,         410,           7,   1.7,   9.1,   0.0,   0.0,   0.0,   1.1,   0.0,"","","","","",""
6.4,5,a-degr-i2,2017-18,Worcester-University Pk Campus School,03480285,         239,           2,   0.8,"","","","","","",   2.3,   2.3,   0.0,   0.0,   0.0,   0.0
2.2,2.2,a-degr-i2,2017-18,Worcester-Claremont Academy,03480350,         552,          16,   2.9,"","","","","","",   2.3,   0.0,   5.7,   1.0,   3.3,   5.6
6.4,5,a-degr-i2,2017-18,Worcester-Burncoat Middle School,03480405,         623,           5,   0.8,"","","","","","",   1.2,   0.3,"","","",""
7.2,5,a-degr-i2,2017-18,Worcester-Forest Grove Middle,03480415,         978,           4,   0.4,"","","","","","",   0.6,   0.2,"","","",""
5.6,5,a-degr-i2,2017-18,Worcester-Worcester East Middle,03480420,         821,          10,   1.2,"","","","","",   0.0,   2.1,   0.6,"","","",""
6.0,5,a-degr-i2,2017-18,Worcester-Sullivan Middle,03480423,         865,           9,   1.0,"","","","","",   0.0,   1.7,   0.5,"","","",""
