Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade Nine Students,# Passing All Courses,% Passing All Courses
2.8421052631578947,2.84,a-ovpe-i1,2021-22,Middleborough-Middleborough High,01820505,         243,         164,  67.5
2.9557894736842107,2.96,a-ovpe-i1,2021-22,Milford-Milford High,01850505,         396,         278,  70.2
3.6842105263157894,3.68,a-ovpe-i1,2021-22,Millbury-Millbury Junior/Senior High,01860505,         136,         119,  87.5
4.071578947368421,4.07,a-ovpe-i1,2021-22,Millis-Millis High School,01870505,          91,          88,  96.7
4.0336842105263155,4.03,a-ovpe-i1,2021-22,Milton-Milton High,01890505,         265,         254,  95.8
1.9831578947368422,1.98,a-ovpe-i1,2021-22,Minuteman Regional Vocational Technical-Minuteman Regional High,08300605,         191,          90,  47.1
3.208421052631579,3.21,a-ovpe-i1,2021-22,Mohawk Trail-Mohawk Trail Regional School,07170505,          42,          32,  76.2
3.7726315789473683,3.77,a-ovpe-i1,2021-22,Monomoy Regional School District-Monomoy Regional High School,07120515,         154,         138,  89.6
2.9936842105263155,2.99,a-ovpe-i1,2021-22,Monson-Monson High School,01910505,          38,          27,  71.1
3.9242105263157896,3.92,a-ovpe-i1,2021-22,Montachusett Regional Vocational Technical-Montachusett Regional Vocational Technical,08320605,         369,         344,  93.2
3.831578947368421,3.83,a-ovpe-i1,2021-22,Mount Greylock-Mt Greylock Regional High,07150505,          78,          71,  91.0
4.058947368421053,4.06,a-ovpe-i1,2021-22,Mystic Valley Regional Charter (District)-Mystic Valley Regional Charter School,04700105,          83,          80,  96.4
2.9473684210526314,2.95,a-ovpe-i1,2021-22,Nantucket-Nantucket High,01970505,         160,         112,  70.0
3.5242105263157897,3.52,a-ovpe-i1,2021-22,Narragansett-Narragansett Regional High,07200505,          98,          82,  83.7
4.126315789473685,4.13,a-ovpe-i1,2021-22,Nashoba Valley Regional Vocational Technical-Nashoba Valley Technical High School,08520605,         198,         194,  98.0
3.5915789473684208,3.59,a-ovpe-i1,2021-22,Nashoba-Nashoba Regional,07250505,         217,         185,  85.3
3.957894736842105,3.96,a-ovpe-i1,2021-22,Natick-Natick High,01980505,         398,         374,  94.0
3.8063157894736843,3.81,a-ovpe-i1,2021-22,Nauset-Nauset Regional High,06600505,         219,         198,  90.4
4.122105263157895,4.12,a-ovpe-i1,2021-22,Needham-Needham High,01990505,         429,         420,  97.9
2.442105263157895,2.44,a-ovpe-i1,2021-22,Neighborhood House Charter (District)-Neighborhood House Charter School,04440205,          88,          51,  58.0
1.7978947368421054,1.8,a-ovpe-i1,2021-22,New Bedford-New Bedford High,02010505,         869,         371,  42.7
1.4021052631578945,1.4,a-ovpe-i1,2021-22,New Bedford-Trinity Day Academy,02010510,          12,           4,  33.3
NA,NA,a-ovpe-i1,2021-22,New Bedford-Whaling City Junior/Senior High School,02010515,           5,"",""
2.816842105263158,2.82,a-ovpe-i1,2021-22,New Heights Charter School of Brockton (District)-New Heights Charter School of Brockton,35130305,         124,          83,  66.9
3.751578947368421,3.75,a-ovpe-i1,2021-22,Newburyport-Newburyport High,02040505,         202,         180,  89.1
3.9157894736842107,3.92,a-ovpe-i1,2021-22,Newton-Newton North High,02070505,         529,         492,  93.0
4.0884210526315785,4.09,a-ovpe-i1,2021-22,Newton-Newton South High,02070510,         448,         435,  97.1
4.1557894736842105,4.16,a-ovpe-i1,2021-22,Norfolk County Agricultural-Norfolk County Agricultural,09150705,         154,         152,  98.7
2.8378947368421055,2.84,a-ovpe-i1,2021-22,North Adams-Drury High,02090505,          95,          64,  67.4
3.8989473684210525,3.9,a-ovpe-i1,2021-22,North Andover-North Andover High,02110505,         338,         313,  92.6
3.886315789473684,3.89,a-ovpe-i1,2021-22,North Attleborough-North Attleboro High,02120505,         310,         286,  92.3
1.6463157894736842,1.65,a-ovpe-i1,2021-22,North Brookfield-North Brookfield High,02150505,          23,           9,  39.1
3.7431578947368425,3.74,a-ovpe-i1,2021-22,North Middlesex-North Middlesex Regional,07350505,         216,         192,  88.9
4.08421052631579,4.08,a-ovpe-i1,2021-22,North Reading-North Reading High,02170505,         169,         164,  97.0
3.83578947368421,3.84,a-ovpe-i1,2021-22,Northampton-Northampton High,02100505,         237,         216,  91.1
3.957894736842105,3.96,a-ovpe-i1,2021-22,Northampton-Smith Vocational Agricultural-Smith Vocational and Agricultural High,04060705,         151,         142,  94.0
4.126315789473685,4.13,a-ovpe-i1,2021-22,Northboro-Southboro-Algonquin Regional High,07300505,         297,         291,  98.0
1.9705263157894735,1.97,a-ovpe-i1,2021-22,Northbridge-Northbridge High,02140505,         139,          65,  46.8
3.5494736842105263,3.55,a-ovpe-i1,2021-22,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         362,         305,  84.3
2.833684210526316,2.83,a-ovpe-i1,2021-22,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         165,         111,  67.3
3.7263157894736842,3.73,a-ovpe-i1,2021-22,Norton-Norton High,02180505,         165,         146,  88.5
4.1557894736842105,4.16,a-ovpe-i1,2021-22,Norwell-Norwell High,02190505,         154,         152,  98.7
3.7431578947368425,3.74,a-ovpe-i1,2021-22,Norwood-Norwood High,02200505,         243,         216,  88.9
4.151578947368421,4.15,a-ovpe-i1,2021-22,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         143,         141,  98.6
3.9157894736842107,3.92,a-ovpe-i1,2021-22,Old Rochester-Old Rochester Regional High,07400505,         157,         146,  93.0
2.32,2.32,a-ovpe-i1,2021-22,Oxford-Oxford High,02260505,         107,          59,  55.1
2.985263157894737,2.99,a-ovpe-i1,2021-22,Palmer-Palmer High,02270505,          79,          56,  70.9
3.646315789473684,3.65,a-ovpe-i1,2021-22,Pathfinder Regional Vocational Technical-Pathfinder Vocational Technical,08600605,         172,         149,  86.6
3.2757894736842106,3.28,a-ovpe-i1,2021-22,Peabody-Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,           9,           7,  77.8
2.4210526315789473,2.42,a-ovpe-i1,2021-22,Peabody-Peabody Veterans Memorial High,02290510,         365,         210,  57.5
3.8526315789473684,3.85,a-ovpe-i1,2021-22,Pembroke-Pembroke High School,02310505,         201,         184,  91.5
3.886315789473684,3.89,a-ovpe-i1,2021-22,Pentucket-Pentucket Regional Sr High,07450505,         155,         143,  92.3
NA,NA,a-ovpe-i1,2021-22,Phoenix Academy Public Charter High School Lawrence (District)-Phoenix Academy Public Charter High School Lawrence,35180505,          79,           0,    .0
0.09684210526315788,1,a-ovpe-i1,2021-22,Phoenix Academy Public Charter High School Springfield (District)-Phoenix Academy Public Charter High School Springfield,35080505,          88,           2,   2.3
4.2105263157894735,4.21,a-ovpe-i1,2021-22,Phoenix Charter Academy (District)-Phoenix Charter Academy,04930505,          36,          36, 100.0
4.071578947368421,4.07,a-ovpe-i1,2021-22,Pioneer Charter School of Science (District)-Pioneer Charter School of Science,04940205,          60,          58,  96.7
2.808421052631579,2.81,a-ovpe-i1,2021-22,Pioneer Charter School of Science II (PCSS-II) (District)-Pioneer Charter School of Science II (PCSS-II),35060505,          66,          44,  66.7
3.7978947368421054,3.8,a-ovpe-i1,2021-22,Pioneer Valley Chinese Immersion Charter (District)-Pioneer Valley Chinese Immersion Charter School,04970205,          41,          37,  90.2
3.2884210526315787,3.29,a-ovpe-i1,2021-22,Pioneer Valley Performing Arts Charter Public (District)-Pioneer Valley Performing Arts Charter Public School,04790505,          73,          57,  78.1
3.903157894736842,3.9,a-ovpe-i1,2021-22,Pioneer Valley-Pioneer Valley Regional,07500505,          41,          38,  92.7
NA,NA,a-ovpe-i1,2021-22,Pittsfield-Eagle Education Academy,02360525,           5,"",""
3.250526315789474,3.25,a-ovpe-i1,2021-22,Pittsfield-Pittsfield High,02360505,         167,         129,  77.2
1.0526315789473684,1.05,a-ovpe-i1,2021-22,Pittsfield-Pittsfield Public Virtual Academy,02360705,          16,           4,  25.0
2.8757894736842102,2.88,a-ovpe-i1,2021-22,Pittsfield-Taconic High,02360510,         224,         153,  68.3
3.4694736842105267,3.47,a-ovpe-i1,2021-22,Plymouth-Plymouth North High,02390505,         393,         324,  82.4
3.886315789473684,3.89,a-ovpe-i1,2021-22,Plymouth-Plymouth South High,02390515,         261,         241,  92.3
2.8421052631578947,2.84,a-ovpe-i1,2021-22,Prospect Hill Academy Charter (District)-Prospect Hill Academy Charter School,04870550,          83,          56,  67.5
2.185263157894737,2.19,a-ovpe-i1,2021-22,Quabbin-Quabbin Regional High School,07530505,         158,          82,  51.9
3.4105263157894736,3.41,a-ovpe-i1,2021-22,Quaboag Regional-Quaboag Regional High,07780505,          84,          68,  81.0
3.8021052631578947,3.8,a-ovpe-i1,2021-22,Quincy-North Quincy High,02430510,         361,         326,  90.3
3.2926315789473684,3.29,a-ovpe-i1,2021-22,Quincy-Quincy High,02430505,         372,         291,  78.2
2.808421052631579,2.81,a-ovpe-i1,2021-22,Ralph C Mahar-Ralph C Mahar Regional,07550505,          96,          64,  66.7
1.831578947368421,1.83,a-ovpe-i1,2021-22,Randolph-Randolph High,02440505,         191,          83,  43.5
4.029473684210527,4.03,a-ovpe-i1,2021-22,Reading-Reading Memorial High,02460505,         254,         243,  95.7
1.882105263157895,1.88,a-ovpe-i1,2021-22,Revere-Revere High,02480505,         721,         322,  44.7
NA,NA,a-ovpe-i1,2021-22,Revere-Seacoast School,02480520,           6,           0,    .0
3.2,3.2,a-ovpe-i1,2021-22,Rising Tide Charter Public (District)-Rising Tide Charter Public School,04830305,          75,          57,  76.0
2.7621052631578946,2.76,a-ovpe-i1,2021-22,Rockland-Rockland Senior High,02510505,         154,         101,  65.6
3.7726315789473683,3.77,a-ovpe-i1,2021-22,Rockport-Rockport High,02520510,          48,          43,  89.6
3.444210526315789,3.44,a-ovpe-i1,2021-22,Roxbury Preparatory Charter (District)-Roxbury Preparatory Charter School,04840505,         214,         175,  81.8
4.050526315789474,4.05,a-ovpe-i1,2021-22,Salem Academy Charter (District)-Salem Academy Charter School,04850485,          78,          75,  96.2
NA,NA,a-ovpe-i1,2021-22,Salem-New Liberty Innovation School,02580510,           5,"",""
2.6989473684210523,2.7,a-ovpe-i1,2021-22,Salem-Salem High,02580505,         251,         161,  64.1
NA,NA,a-ovpe-i1,2021-22,Salem-Salem Prep High School,02580515,           3,"",""
3.5873684210526315,3.59,a-ovpe-i1,2021-22,Sandwich-Sandwich High,02610505,         149,         127,  85.2
3.490526315789474,3.49,a-ovpe-i1,2021-22,Saugus-Saugus High,02620505,         181,         150,  82.9
4.168421052631579,4.17,a-ovpe-i1,2021-22,Scituate-Scituate High School,02640505,         203,         201,  99.0
3.7936842105263158,3.79,a-ovpe-i1,2021-22,Seekonk-Seekonk High,02650505,         162,         146,  90.1
4.117894736842105,4.12,a-ovpe-i1,2021-22,Sharon-Sharon High,02660505,         269,         263,  97.8
4.042105263157895,4.04,a-ovpe-i1,2021-22,Shawsheen Valley Regional Vocational Technical-Shawsheen Valley Vocational Technical High School,08710605,         350,         336,  96.0
3.8021052631578947,3.8,a-ovpe-i1,2021-22,Shrewsbury-Shrewsbury High School,02710505,         462,         417,  90.3
3.8063157894736843,3.81,a-ovpe-i1,2021-22,Silver Lake-Silver Lake Regional High,07600505,         272,         246,  90.4
3.094736842105263,3.09,a-ovpe-i1,2021-22,Sizer School: A North Central Charter Essential (District)-Sizer School: A North Central Charter Essential School,04740505,          68,          50,  73.5
3.322105263157895,3.32,a-ovpe-i1,2021-22,Somerset Berkley Regional School District-Somerset Berkley Regional High School,07630505,         246,         194,  78.9
NA,NA,a-ovpe-i1,2021-22,Somerville-Full Circle High School,02740510,          10,           0,    .0
3.221052631578947,3.22,a-ovpe-i1,2021-22,Somerville-Somerville High,02740505,         408,         312,  76.5
3.414736842105263,3.41,a-ovpe-i1,2021-22,South Hadley-South Hadley High,02780505,         143,         116,  81.1
3.486315789473684,3.49,a-ovpe-i1,2021-22,South Middlesex Regional Vocational Technical-Joseph P Keefe Technical High School,08290605,         232,         192,  82.8
3.890526315789474,3.89,a-ovpe-i1,2021-22,South Shore Charter Public (District)-South Shore Charter Public School,04880550,          92,          85,  92.4
4.109473684210526,4.11,a-ovpe-i1,2021-22,South Shore Regional Vocational Technical-So Shore Vocational Technical High,08730605,         167,         163,  97.6
2.1052631578947367,2.11,a-ovpe-i1,2021-22,Southbridge-Southbridge Academy,02770525,           8,           4,  50.0
1.7094736842105265,1.71,a-ovpe-i1,2021-22,Southbridge-Southbridge High School,02770515,         155,          63,  40.6
3.941052631578947,3.94,a-ovpe-i1,2021-22,Southeastern Regional Vocational Technical-Southeastern Regional Vocational Technical,08720605,         409,         383,  93.6
3.953684210526316,3.95,a-ovpe-i1,2021-22,Southern Berkshire-Mt Everett Regional,07650505,          49,          46,  93.9
3.2042105263157894,3.2,a-ovpe-i1,2021-22,Southern Worcester County Regional Vocational School District-Bay Path Regional Vocational Technical High School,08760605,         322,         245,  76.1
3.8652631578947365,3.87,a-ovpe-i1,2021-22,Southwick-Tolland-Granville Regional School District-Southwick Regional School,07660505,          98,          90,  91.8
1.8610526315789475,1.86,a-ovpe-i1,2021-22,Spencer-E Brookfield-David Prouty High,07670505,         104,          46,  44.2
0.18526315789473685,1,a-ovpe-i1,2021-22,Springfield International Charter (District)-Springfield International Charter School,04410505,         113,           5,   4.4
3.385263157894737,3.39,a-ovpe-i1,2021-22,Springfield-Conservatory of the Arts,02810475,          46,          37,  80.4
2.0210526315789474,2.02,a-ovpe-i1,2021-22,Springfield-High School Of Commerce,02810510,         392,         188,  48.0
1.9747368421052631,1.97,a-ovpe-i1,2021-22,Springfield-John J Duggan Middle,02810320,          81,          38,  46.9
NA,NA,a-ovpe-i1,2021-22,Springfield-Liberty Preparatory Academy,02810560,           1,"",""
3.2884210526315787,3.29,a-ovpe-i1,2021-22,Springfield-Roger L. Putnam Vocational Technical Academy,02810620,         366,         286,  78.1
1.3473684210526315,1.35,a-ovpe-i1,2021-22,Springfield-Springfield Central High,02810500,         713,         228,  32.0
1.4021052631578945,1.4,a-ovpe-i1,2021-22,Springfield-Springfield High School,02810570,          15,           5,  33.3
1.8610526315789475,1.86,a-ovpe-i1,2021-22,Springfield-Springfield High School of Science and Technology,02810530,         303,         134,  44.2
2.9389473684210525,2.94,a-ovpe-i1,2021-22,Springfield-Springfield International Academy at Sci-Tech,02810700,          63,          44,  69.8
1.9663157894736842,1.97,a-ovpe-i1,2021-22,Springfield-Springfield Public Day High School,02810550,          15,           7,  46.7
3.0484210526315794,3.05,a-ovpe-i1,2021-22,Springfield-The Springfield Renaissance School an Expeditionary Learning School,02810205,          98,          71,  72.4
0.9515789473684211,1,a-ovpe-i1,2021-22,Springfield-The Springfield Virtual School,02810705,          31,           7,  22.6
4.151578947368421,4.15,a-ovpe-i1,2021-22,Stoneham-Stoneham High,02840505,         144,         142,  98.6
2.3073684210526313,2.31,a-ovpe-i1,2021-22,Stoughton-Stoughton High,02850505,         325,         178,  54.8
4.037894736842105,4.04,a-ovpe-i1,2021-22,Sturgis Charter Public (District)-Sturgis Charter Public School,04890505,         218,         209,  95.9
4.2105263157894735,4.21,a-ovpe-i1,2021-22,Sutton-Sutton High School,02900510,          89,          89, 100.0
3.991578947368421,3.99,a-ovpe-i1,2021-22,Swampscott-Swampscott High,02910505,         155,         147,  94.8
3.128421052631579,3.13,a-ovpe-i1,2021-22,Swansea-Joseph Case High,02920505,         140,         104,  74.3
2.1094736842105264,2.11,a-ovpe-i1,2021-22,TEC Connections Academy Commonwealth Virtual School District-TEC Connections Academy Commonwealth Virtual School,39020900,         431,         216,  50.1
3.553684210526316,3.55,a-ovpe-i1,2021-22,Tantasqua-Tantasqua Regional Sr High,07700505,         160,         135,  84.4
3.477894736842105,3.48,a-ovpe-i1,2021-22,Tantasqua-Tantasqua Regional Vocational,07700605,         144,         119,  82.6
2.7705263157894735,2.77,a-ovpe-i1,2021-22,Taunton-Taunton High,02930505,         559,         368,  65.8
3.995789473684211,4.0,a-ovpe-i1,2021-22,Tewksbury-Tewksbury Memorial High,02950505,         178,         169,  94.9
3.818947368421053,3.82,a-ovpe-i1,2021-22,Tri-County Regional Vocational Technical-Tri-County Regional Vocational Technical,08780605,         237,         215,  90.7
3.414736842105263,3.41,a-ovpe-i1,2021-22,Triton-Triton Regional High School,07730505,         175,         142,  81.1
