Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %
3.6799999999999997,3.68,a-reso-i1,2016-17,Hopedale - Memorial,01380010,     232,  21.6,        553,  44.8,  55.2,   1.8,  21.7,11
5.2,5,a-reso-i1,2016-17,Hopedale - Park Street School,01380003,       6,  14.0,         82,  48.8,  51.2,   0.0,  28.0,19.5
3.8200000000000003,3.82,a-reso-i1,2016-17,Hopkinton - Center,01390005,      99,  20.9,        457,  51.0,  49.0,   9.8,   8.5,3.5
3.8200000000000003,3.82,a-reso-i1,2016-17,Hopkinton - Elmwood,01390010,     144,  20.9,        495,  45.7,  54.3,   4.8,  10.5,3
3.16,3.16,a-reso-i1,2016-17,Hopkinton - Hopkins Elementary School,01390015,     232,  24.2,        506,  49.4,  50.6,   1.2,  11.9,4.5
4.5,4.5,a-reso-i1,2016-17,Hopkinton - Hopkinton High,01390505,     826,  17.5,"      1,091",  51.6,  48.4,   0.5,  11.8,3.8
3.56,3.56,a-reso-i1,2016-17,Hopkinton - Hopkinton Middle School,01390305,     515,  22.2,        872,  52.3,  47.7,   0.5,  13.5,3.4
6.2,5,a-reso-i1,2016-17,Hopkinton - Hopkinton Pre-School,01390003,       9,   9.0,         71,  42.3,  57.7,  16.9,  46.5,12.7
4.18,4.18,a-reso-i1,2016-17,Hudson - C A Farley,01410030,     222,  19.1,        492,  52.8,  47.2,  14.0,  13.2,24.2
4.26,4.26,a-reso-i1,2016-17,Hudson - David J. Quinn Middle School,01410410,     437,  18.7,        659,  52.8,  47.2,   6.7,  17.8,19.6
3.8,3.8,a-reso-i1,2016-17,Hudson - Forest Avenue Elementary,01410015,     142,  21.0,        336,  47.6,  52.4,  13.7,  14.0,17.3
5.1,5,a-reso-i1,2016-17,Hudson - Hudson High,01410505,     546,  14.5,        948,  50.6,  49.4,   5.5,  15.1,17.4
4.36,4.36,a-reso-i1,2016-17,Hudson - Mulready Elementary,01410007,     120,  18.2,        253,  51.0,  49.0,   9.1,  21.3,20.9
5.8,5,a-reso-i1,2016-17,Hull - Hull High,01420505,     253,  11.0,        309,  43.0,  57.0,   1.0,  17.2,24.9
4.24,4.24,a-reso-i1,2016-17,Hull - Lillian M Jacobs,01420015,     176,  18.8,        425,  46.4,  53.6,   0.5,  17.6,30.1
5.04,5,a-reso-i1,2016-17,Hull - Memorial Middle,01420305,     122,  14.8,        205,  46.3,  53.7,   1.0,  15.1,26.8
4.38,4.38,a-reso-i1,2016-17,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,     481,  18.1,        793,  52.0,  48.0,   2.8,  18.9,9
5.54,5,a-reso-i1,2016-17,Ipswich - Ipswich High,01440505,     378,  12.3,        548,  50.5,  49.3,   1.1,  12.0,9.7
3.6,3.6,a-reso-i1,2016-17,Ipswich - Ipswich Middle School,01440305,     226,  22.0,        458,  51.5,  48.5,   0.7,  13.1,10.7
4.08,4.08,a-reso-i1,2016-17,Ipswich - Paul F Doyon Memorial,01440007,     174,  19.6,        404,  49.5,  50.5,   5.4,  18.8,10.9
4.34,4.34,a-reso-i1,2016-17,Ipswich - Winthrop,01440015,     191,  18.3,        388,  47.2,  52.8,   4.9,  19.1,17
0.42000000000000026,1,a-reso-i1,2016-17,KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,04630205,      78,  37.9,        503,  45.1,  54.9,  32.6,  22.7,60.6
3.3200000000000003,3.32,a-reso-i1,2016-17,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,     363,  23.4,"      1,191",  51.0,  49.0,  28.0,  13.1,46.8
3.8600000000000003,3.86,a-reso-i1,2016-17,King Philip - King Philip Middle School,06900510,     369,  20.7,        779,  47.4,  52.5,   0.1,  14.1,6.5
4.220000000000001,4.22,a-reso-i1,2016-17,King Philip - King Philip Regional High,06900505,     500,  18.9,"      1,317",  46.9,  53.1,   0.4,  11.3,7.4
4.08,4.08,a-reso-i1,2016-17,Kingston - Kingston Elementary,01450005,     157,  19.6,        438,  47.7,  52.3,   2.7,  13.7,15.5
3.8200000000000003,3.82,a-reso-i1,2016-17,Kingston - Kingston Intermediate,01450020,     234,  20.9,        588,  48.0,  52.0,   1.0,  17.2,16
4.62,4.62,a-reso-i1,2016-17,Lanesborough - Lanesborough Elementary,01480005,     117,  16.9,        204,  54.4,  45.6,   0.5,  22.5,20.1
3.6399999999999997,3.64,a-reso-i1,2016-17,Lawrence - Alexander B Bruce,01490015,     150,  21.8,        529,  51.6,  48.4,  32.1,  17.2,61.2
3.62,3.62,a-reso-i1,2016-17,Lawrence - Arlington Middle School,01490017,     316,  21.9,        596,  50.7,  49.3,  40.1,  13.4,63.3
3.12,3.12,a-reso-i1,2016-17,Lawrence - Community Day Arlington,01490009,      96,  24.4,        582,  50.5,  49.5,  53.4,  12.7,66
3.5,3.5,a-reso-i1,2016-17,Lawrence - Edward F. Parthum,01490053,     206,  22.5,        639,  48.4,  51.6,  33.2,  14.1,63.2
3.3600000000000003,3.36,a-reso-i1,2016-17,Lawrence - Emily G Wetherbee,01490080,     216,  23.2,        722,  51.0,  49.0,  25.1,  19.5,63.2
3.2,3.2,a-reso-i1,2016-17,Lawrence - Francis M Leahy,01490040,     115,  24.0,        511,  46.6,  53.4,  40.3,  10.2,64.8
3.0799999999999996,3.08,a-reso-i1,2016-17,Lawrence - Frost Middle School,01490525,     243,  24.6,        496,  47.6,  52.4,  12.9,  12.9,48.8
3.34,3.34,a-reso-i1,2016-17,Lawrence - Gerard A. Guilmette,01490022,     161,  23.3,        525,  49.7,  50.3,  34.5,  17.1,70.1
4.8,4.8,a-reso-i1,2016-17,Lawrence - Guilmette Middle School,01490025,     317,  16.0,        503,  51.1,  48.9,  20.9,  18.1,66.6
6.38,5,a-reso-i1,2016-17,Lawrence - High School Learning Center,01490536,     152,   8.1,        131,  35.9,  64.1,  32.1,  13.7,56.5
4.24,4.24,a-reso-i1,2016-17,Lawrence - James F Hennessey,01490020,      36,  18.8,        401,  46.9,  53.1,  49.1,  22.7,69.1
5.08,5,a-reso-i1,2016-17,Lawrence - John Breen School,01490003,      24,  14.6,        346,  42.8,  57.2,  36.1,  22.5,63.6
3.78,3.78,a-reso-i1,2016-17,Lawrence - John K Tarbox,01490075,      75,  21.1,        341,  45.7,  54.3,  45.2,   8.8,72.4
3.6799999999999997,3.68,a-reso-i1,2016-17,Lawrence - Lawlor Early Childhood Center,01490002,       8,  21.6,        173,  46.8,  53.2,  32.4,   8.1,66.5
4.58,4.58,a-reso-i1,2016-17,Lawrence - Lawrence Family Public Academy,01490011,      42,  17.1,        187,  43.9,  56.1,  25.1,  13.9,60.4
4.0200000000000005,4.02,a-reso-i1,2016-17,Lawrence - Lawrence High School,01490515,"   1,316",  19.9,"      3,333",  48.2,  51.8,  33.9,  16.5,53.9
2.9200000000000004,2.92,a-reso-i1,2016-17,Lawrence - Oliver Partnership School,01490048,     100,  25.4,        508,  49.6,  50.4,  37.0,  14.8,70.9
3.6799999999999997,3.68,a-reso-i1,2016-17,Lawrence - Parthum Middle School,01490027,     243,  21.6,        541,  48.6,  51.4,  24.2,  14.4,61.2
4.76,4.76,a-reso-i1,2016-17,Lawrence - Phoenix Academy Lawrence,01490540,     188,  16.2,        172,  41.9,  58.1,  21.5,  24.4,65.7
3.2,3.2,a-reso-i1,2016-17,Lawrence - Robert Frost,01490018,     150,  24.0,        607,  47.6,  52.4,  23.9,   9.7,54.2
5.84,5,a-reso-i1,2016-17,Lawrence - Rollins Early Childhood Center,01490001,      18,  10.8,        195,  35.4,  64.6,  43.1,  49.7,59.5
7.08,5,a-reso-i1,2016-17,Lawrence - School for Exceptional Studies,01490537,     251,   4.6,        170,  20.0,  80.0,  15.9,  97.6,81.8
3.3200000000000003,3.32,a-reso-i1,2016-17,Lawrence - South Lawrence East Elementary School,01490004,     241,  23.4,        744,  47.0,  53.0,  38.4,  19.5,68
4.6,4.6,a-reso-i1,2016-17,Lawrence - Spark Academy,01490085,     223,  17.0,        480,  51.9,  48.1,  30.2,  24.6,63.8
3.0799999999999996,3.08,a-reso-i1,2016-17,Lawrence - UP Academy Leonard Middle School,01490090,      96,  24.6,        337,  47.5,  52.5,  38.3,  17.2,63.2
3.0200000000000005,3.02,a-reso-i1,2016-17,Lawrence - UP Academy Oliver Middle School,01490049,      77,  24.9,        337,  46.9,  53.1,  30.0,  17.8,63.2
4.38,4.38,a-reso-i1,2016-17,Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,     320,  18.1,        714,  53.2,  46.8,  26.5,   7.1,53.2
4.42,4.42,a-reso-i1,2016-17,Lee - Lee Elementary,01500025,     105,  17.9,        349,  51.3,  48.7,   4.9,  12.3,38.1
5.64,5,a-reso-i1,2016-17,Lee - Lee Middle/High School,01500505,     244,  11.8,        339,  49.9,  50.1,   1.5,  12.1,27.7
4.279999999999999,4.28,a-reso-i1,2016-17,Leicester - Leicester High,01510505,     202,  18.6,        457,  49.2,  50.8,   2.0,  12.9,19.7
3.78,3.78,a-reso-i1,2016-17,Leicester - Leicester Memorial Elementary,01510005,     119,  21.1,        355,  43.4,  56.6,   1.7,  17.2,22.3
4.0200000000000005,4.02,a-reso-i1,2016-17,Leicester - Leicester Middle,01510015,     188,  19.9,        409,  49.4,  50.6,   2.9,  13.7,21.5
4.42,4.42,a-reso-i1,2016-17,Leicester - Leicester Primary School,01510010,     145,  17.9,        360,  43.1,  56.9,   3.9,  18.9,29.2
5.6,5,a-reso-i1,2016-17,Lenox - Lenox Memorial High,01520505,     359,  12.0,        452,  54.2,  45.8,   2.9,   7.7,17
4.62,4.62,a-reso-i1,2016-17,Lenox - Morris,01520015,     146,  16.9,        319,  45.1,  54.9,   4.4,   9.1,15.7
5.64,5,a-reso-i1,2016-17,Leominster - Bennett,01530003,      11,  11.8,        130,  41.5,  58.5,   0.0,  63.1,43.1
5.12,5,a-reso-i1,2016-17,Leominster - Center For Technical Education Innovation,01530605,     134,  14.4,        673,  37.0,  63.0,   2.5,  23.6,32.5
3.1,3.1,a-reso-i1,2016-17,Leominster - Fall Brook,01530007,     270,  24.5,        723,  50.1,  49.9,  20.7,  21.3,35.1
4.4,4.4,a-reso-i1,2016-17,Leominster - Frances Drake School,01530010,     294,  18.0,        578,  49.3,  50.7,  12.6,  23.2,50.3
3.9200000000000004,3.92,a-reso-i1,2016-17,Leominster - Johnny Appleseed,01530025,     300,  20.4,        642,  48.1,  51.9,  12.1,  22.3,36.9
5.46,5,a-reso-i1,2016-17,Leominster - Leominster Center for Excellence,01530515,      36,  12.7,         42,  59.5,  40.5,   2.4,  45.2,45.2
4.46,4.46,a-reso-i1,2016-17,Leominster - Leominster High School,01530505,     715,  17.7,"      1,632",  48.8,  51.2,   5.7,  18.0,29.5
5.84,5,a-reso-i1,2016-17,Leominster - Lincoln School,01530005,       5,  10.8,         54,  27.8,  72.2,   0.0,  61.1,42.6
3.62,3.62,a-reso-i1,2016-17,Leominster - Northwest,01530030,     292,  21.9,        695,  48.5,  51.5,  11.1,  21.7,40.6
4.74,4.74,a-reso-i1,2016-17,Leominster - Priest Street,01530040,      56,  16.3,        132,  49.2,  50.8,  21.2,  19.7,54.5
5.12,5,a-reso-i1,2016-17,Leominster - Samoset School,01530045,     434,  14.4,        487,  47.0,  53.0,   1.0,  25.3,28.5
4.04,4.04,a-reso-i1,2016-17,Leominster - Sky View Middle School,01530320,     610,  19.8,        912,  47.9,  52.1,   8.3,  22.5,33
4.76,4.76,a-reso-i1,2016-17,Leverett - Leverett Elementary,01540005,      45,  16.2,        129,  42.6,  57.4,   0.0,  13.2,17.8
3.7399999999999998,3.74,a-reso-i1,2016-17,Lexington - Bowman,01550008,     119,  21.3,        568,  49.1,  50.9,  15.8,  10.9,5.5
3.46,3.46,a-reso-i1,2016-17,Lexington - Bridge,01550006,     115,  22.7,        595,  49.1,  50.9,  10.8,   9.7,5
3.7,3.7,a-reso-i1,2016-17,Lexington - Fiske,01550015,     100,  21.5,        491,  46.0,  54.0,  12.8,  15.9,3.7
3.7,3.7,a-reso-i1,2016-17,Lexington - Harrington,01550030,      98,  21.5,        476,  49.2,  50.8,   5.9,  15.1,4.8
3.94,3.94,a-reso-i1,2016-17,Lexington - Jonas Clarke Middle,01550305,     474,  20.3,        903,  48.2,  51.8,   3.8,  12.6,5.2
3.5799999999999996,3.58,a-reso-i1,2016-17,Lexington - Joseph Estabrook,01550010,     110,  22.1,        558,  52.2,  47.8,  12.5,  10.9,5.7
5.04,5,a-reso-i1,2016-17,Lexington - Lexington Children's Place,01550001,       6,  14.8,         89,  34.8,  65.2,   0.0,  49.4,14.6
4.12,4.12,a-reso-i1,2016-17,Lexington - Lexington High,01550505,"   1,192",  19.4,"      2,208",  49.5,  50.5,   3.1,  10.0,5.4
3.5,3.5,a-reso-i1,2016-17,Lexington - Maria Hastings,01550035,      94,  22.5,        479,  48.0,  52.0,  19.0,  16.7,5.6
4.0200000000000005,4.02,a-reso-i1,2016-17,Lexington - Wm Diamond Middle,01550310,     471,  19.9,        870,  50.6,  49.4,   3.8,  13.3,3
4.6,4.6,a-reso-i1,2016-17,Lincoln - Hanscom Middle,01570305,     179,  17.0,        252,  48.4,  51.6,   2.4,  17.5,2
4.64,4.64,a-reso-i1,2016-17,Lincoln - Hanscom Primary,01570006,      94,  16.8,        302,  51.0,  49.0,   4.6,  20.5,1
4.64,4.64,a-reso-i1,2016-17,Lincoln - Lincoln School,01570025,     327,  16.8,        642,  50.6,  49.4,   2.8,  21.3,8.4
4.26,4.26,a-reso-i1,2016-17,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,"   1,243",  18.7,"      1,578",  50.3,  49.6,   0.2,  15.4,5.2
4.92,4.92,a-reso-i1,2016-17,Littleton - Littleton High School,01580505,     232,  15.4,        467,  50.7,  49.3,   1.3,  18.0,3.9
4.5,4.5,a-reso-i1,2016-17,Littleton - Littleton Middle School,01580305,     199,  17.5,        353,  53.8,  46.2,   0.8,  18.7,9.1
3.5,3.5,a-reso-i1,2016-17,Littleton - Russell St Elementary,01580015,     187,  22.5,        383,  52.0,  48.0,   1.6,  18.3,9.7
3.9200000000000004,3.92,a-reso-i1,2016-17,Littleton - Shaker Lane Elementary,01580005,      78,  20.4,        451,  47.2,  52.8,   3.8,  18.4,9.3
4.2,4.2,a-reso-i1,2016-17,Longmeadow - Blueberry Hill,01590005,     169,  19.0,        426,  50.0,  50.0,   2.6,  16.4,5.9
4.32,4.32,a-reso-i1,2016-17,Longmeadow - Center,01590010,     173,  18.4,        407,  48.9,  51.1,   0.2,  21.9,5.9
4.1,4.1,a-reso-i1,2016-17,Longmeadow - Glenbrook Middle,01590017,     169,  19.5,        335,  47.5,  52.5,   2.7,  19.7,7.8
4.3,4.3,a-reso-i1,2016-17,Longmeadow - Longmeadow High,01590505,     377,  18.5,        937,  50.2,  49.8,   0.4,  16.3,5.5
4.36,4.36,a-reso-i1,2016-17,Longmeadow - Williams Middle,01590305,     192,  18.2,        344,  45.1,  54.9,   0.0,  20.1,4.9
4.0200000000000005,4.02,a-reso-i1,2016-17,Longmeadow - Wolf Swamp Road,01590025,     138,  19.9,        397,  47.6,  52.4,   1.8,  23.2,11.1
4.0200000000000005,4.02,a-reso-i1,2016-17,Lowell - Abraham Lincoln,01600020,     261,  19.9,        516,  43.8,  56.2,  37.2,  17.6,63.4
4.76,4.76,a-reso-i1,2016-17,Lowell - B.F. Butler Middle School,01600310,     284,  16.2,        553,  52.3,  47.7,  25.1,  15.6,54.8
4.14,4.14,a-reso-i1,2016-17,Lowell - Bartlett Community Partnership,01600090,     257,  19.3,        518,  48.8,  51.2,  28.0,  25.3,58.5
4.16,4.16,a-reso-i1,2016-17,Lowell - Charles W Morey,01600030,     275,  19.2,        532,  48.1,  51.9,  40.0,  18.6,44.7
3.22,3.22,a-reso-i1,2016-17,Lowell - Charlotte M Murkland Elementary,01600080,     228,  23.9,        538,  45.9,  54.1,  43.3,  17.1,67.1
3.44,3.44,a-reso-i1,2016-17,Lowell - Dr An Wang School,01600345,     346,  22.8,        695,  49.5,  50.5,  26.6,  15.3,47.5
4.220000000000001,4.22,a-reso-i1,2016-17,Lowell - Dr Gertrude Bailey,01600002,     283,  18.9,        508,  44.3,  55.7,  23.0,  18.3,49.8
3.88,3.88,a-reso-i1,2016-17,Lowell - Greenhalge,01600015,     238,  20.6,        511,  48.7,  51.3,  31.7,  16.4,66.3
3.84,3.84,a-reso-i1,2016-17,Lowell - Henry J Robinson Middle,01600330,     264,  20.8,        638,  47.3,  52.7,  28.4,  16.6,62.1
3.8200000000000003,3.82,a-reso-i1,2016-17,Lowell - James S Daley Middle School,01600315,     341,  20.9,        702,  49.0,  51.0,  20.4,  17.8,39.7
3.62,3.62,a-reso-i1,2016-17,Lowell - James Sullivan Middle School,01600340,     293,  21.9,        696,  48.7,  51.3,  29.2,  16.4,58.2
4.6,4.6,a-reso-i1,2016-17,Lowell - John J Shaughnessy,01600050,     294,  17.0,        487,  49.9,  50.1,  29.4,  20.7,55
4.220000000000001,4.22,a-reso-i1,2016-17,Lowell - Joseph McAvinnue,01600010,     272,  18.9,        490,  46.7,  53.3,  35.1,  17.8,57.8
4.08,4.08,a-reso-i1,2016-17,Lowell - Kathryn P. Stoklosa Middle School,01600360,     368,  19.6,        681,  48.2,  51.8,  39.5,  13.5,62.7
7.44,5,a-reso-i1,2016-17,Lowell - Laura Lee Therapeutic Day School,01600085,      63,   2.8,         22,   4.5,  95.5,   4.5, 100.0,95.5
7.159999999999999,5,a-reso-i1,2016-17,Lowell - Leblanc Therapeutic Day School,01600320,      97,   4.2,         46,  32.6,  67.4,   6.5, 100.0,93.5
3.9200000000000004,3.92,a-reso-i1,2016-17,Lowell - Lowell High,01600505,"   2,060",  20.4,"      3,200",  50.0,  50.0,  12.1,  10.0,42.3
4.04,4.04,a-reso-i1,2016-17,Lowell - Moody Elementary,01600027,     128,  19.8,        254,  50.8,  49.2,  40.2,  11.0,68.1
4.16,4.16,a-reso-i1,2016-17,Lowell - Pawtucketville Memorial,01600036,     283,  19.2,        515,  46.2,  53.8,  23.1,  16.3,39.8
4.04,4.04,a-reso-i1,2016-17,Lowell - Peter W Reilly,01600040,     313,  19.8,        556,  51.4,  48.6,  30.4,  14.2,48.9
4.4,4.4,a-reso-i1,2016-17,Lowell - Pyne Arts,01600018,     374,  18.0,        510,  47.6,  52.4,  18.6,  22.0,43.7
4.2,4.2,a-reso-i1,2016-17,Lowell - Rogers STEM Academy,01600005,     317,  19.0,        601,  47.3,  52.7,  33.1,  15.6,61.9
4.5200000000000005,4.52,a-reso-i1,2016-17,Lowell - S Christa McAuliffe Elementary,01600075,     286,  17.4,        499,  49.9,  50.1,  23.4,  17.8,58.9
6.26,5,a-reso-i1,2016-17,Lowell - The Career Academy,01600515,     110,   8.7,        111,  34.2,  65.8,  11.7,  14.4,73
4.86,4.86,a-reso-i1,2016-17,Lowell - Washington,01600055,     160,  15.7,        260,  43.1,  56.9,  32.3,  20.4,45
3.7,3.7,a-reso-i1,2016-17,Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,     238,  21.5,        808,  51.5,  48.5,  48.9,  17.2,43.1
5.54,5,a-reso-i1,2016-17,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,     150,  12.3,        105,  49.5,  50.5,   1.0,  28.6,66.7
4.54,4.54,a-reso-i1,2016-17,Ludlow - Chapin Street Elementary School,01610020,     150,  17.3,        355,  54.4,  45.6,   6.5,  16.6,32.7
5.220000000000001,5,a-reso-i1,2016-17,Ludlow - East Street Elementary School,01610010,     144,  13.9,        390,  45.4,  54.6,   7.9,  17.4,31.3
5.08,5,a-reso-i1,2016-17,Ludlow - Ludlow Senior High,01610505,     432,  14.6,        892,  50.3,  49.7,   1.1,  14.0,19.6
4.18,4.18,a-reso-i1,2016-17,Ludlow - Paul R Baird Middle,01610305,     300,  19.1,        680,  51.5,  48.5,   1.6,  15.4,22.5
4.42,4.42,a-reso-i1,2016-17,Ludlow - Veterans Park Elementary,01610023,     251,  17.9,        365,  43.8,  56.2,   0.8,  14.0,23.6
5.0600000000000005,5,a-reso-i1,2016-17,Lunenburg - Lunenburg High,01620505,     225,  14.7,        435,  51.7,  48.3,   1.4,  12.6,12.2
3.96,3.96,a-reso-i1,2016-17,Lunenburg - Lunenburg Middle School,01620305,     203,  20.2,        397,  43.1,  56.9,   0.5,  14.9,16.4
3.3200000000000003,3.32,a-reso-i1,2016-17,Lunenburg - Lunenburg Primary School,01620010,     169,  23.4,        402,  48.0,  52.0,   2.7,  22.9,15.9
3.5200000000000005,3.52,a-reso-i1,2016-17,Lunenburg - Turkey Hill Elementary School,01620025,     172,  22.4,        401,  49.6,  50.4,   2.0,  16.2,16
3.4200000000000004,3.42,a-reso-i1,2016-17,Lynn - A Drewicz Elementary,01630016,      86,  22.9,        487,  49.1,  50.9,  33.5,  11.1,54.6
3.54,3.54,a-reso-i1,2016-17,Lynn - Aborn,01630011,      50,  22.3,        270,  51.5,  48.5,   6.7,   8.5,37.8
2.9799999999999995,2.98,a-reso-i1,2016-17,Lynn - Breed Middle School,01630405,     475,  25.1,"      1,309",  48.0,  52.0,  14.3,  15.4,53.5
3.8200000000000003,3.82,a-reso-i1,2016-17,Lynn - Brickett Elementary,01630020,      67,  20.9,        275,  47.6,  52.4,  20.0,   8.7,58.5
4.8,4.8,a-reso-i1,2016-17,Lynn - Capt William G Shoemaker,01630090,      94,  16.0,        309,  39.2,  60.8,   3.2,  41.1,38.5
4.0600000000000005,4.06,a-reso-i1,2016-17,Lynn - Classical High,01630505,     559,  19.7,"      1,550",  47.4,  52.6,  15.8,  11.4,44.9
3.3200000000000003,3.32,a-reso-i1,2016-17,Lynn - Cobbet Elementary,01630035,     137,  23.4,        631,  49.1,  50.9,  41.0,  11.1,63.7
3.72,3.72,a-reso-i1,2016-17,Lynn - E J Harrington,01630045,     157,  21.4,        667,  48.1,  51.9,  28.2,  19.8,60.7
4.2,4.2,a-reso-i1,2016-17,Lynn - Early Childhood Center,01630004,      80,  19.0,        324,  48.1,  51.9,  28.7,  28.7,61.4
3.62,3.62,a-reso-i1,2016-17,Lynn - Edward A Sisson,01630095,     102,  21.9,        436,  47.2,  52.8,  11.9,  17.4,40.8
5.9799999999999995,5,a-reso-i1,2016-17,Lynn - Fecteau-Leary Junior/Senior High School,01630525,     189,  10.1,        258,  34.1,  65.9,  62.0,  17.8,39.5
3.7600000000000002,3.76,a-reso-i1,2016-17,Lynn - Hood,01630055,      91,  21.2,        473,  49.3,  50.7,  22.0,  14.0,56.4
3.06,3.06,a-reso-i1,2016-17,Lynn - Ingalls,01630060,     114,  24.7,        691,  48.2,  51.8,  32.6,  13.7,59.8
4.38,4.38,a-reso-i1,2016-17,Lynn - Julia F Callahan,01630030,     104,  18.1,        485,  45.2,  54.8,  12.6,  25.8,57.3
3.9,3.9,a-reso-i1,2016-17,Lynn - Lincoln-Thomson,01630070,      60,  20.5,        249,  49.0,  51.0,  16.9,  16.9,41.4
4.32,4.32,a-reso-i1,2016-17,Lynn - Lynn English High,01630510,     647,  18.4,"      1,659",  48.2,  51.8,  20.4,  11.5,44.4
4.6,4.6,a-reso-i1,2016-17,Lynn - Lynn Vocational Technical Institute,01630605,     658,  17.0,        934,  42.8,  57.2,  11.8,  24.3,50.7
3.96,3.96,a-reso-i1,2016-17,Lynn - Lynn Woods,01630075,      42,  20.2,        164,  48.8,  51.2,   2.4,  19.5,28
3.8200000000000003,3.82,a-reso-i1,2016-17,Lynn - Pickering Middle,01630420,     301,  20.9,        617,  47.6,  52.4,   3.9,  20.3,36.3
3.2600000000000002,3.26,a-reso-i1,2016-17,Lynn - Robert L Ford,01630050,      90,  23.7,        519,  49.9,  50.1,  36.2,  10.4,56.5
4.4399999999999995,4.44,a-reso-i1,2016-17,Lynn - Sewell-Anderson,01630085,      67,  17.8,        291,  42.6,  57.4,  15.5,  22.0,39.9
3.3200000000000003,3.32,a-reso-i1,2016-17,Lynn - Thurgood Marshall Mid,01630305,     461,  23.4,"      1,180",  47.7,  52.3,  15.8,  14.2,57.5
3.5,3.5,a-reso-i1,2016-17,Lynn - Tracy,01630100,      97,  22.5,        426,  50.2,  49.8,  34.0,   6.3,58.2
3.4200000000000004,3.42,a-reso-i1,2016-17,Lynn - Washington Elementary School,01630005,      98,  22.9,        462,  50.0,  50.0,  35.3,  15.8,65.6
6.88,5,a-reso-i1,2016-17,Lynn - William R Fallon,01630080,      24,   5.6,         54,  11.1,  88.9,   1.9,  94.4,70.4
3.0200000000000005,3.02,a-reso-i1,2016-17,Lynn - Wm P Connery,01630040,     106,  24.9,        650,  49.4,  50.6,  34.6,  10.6,60.6
3.96,3.96,a-reso-i1,2016-17,Lynnfield - Huckleberry Hill,01640010,      84,  20.2,        425,  53.6,  46.4,   3.3,  15.8,7.1
4.82,4.82,a-reso-i1,2016-17,Lynnfield - Lynnfield High,01640505,     275,  15.9,        627,  51.0,  49.0,   0.0,  15.2,8.3
4.14,4.14,a-reso-i1,2016-17,Lynnfield - Lynnfield Middle School,01640405,     334,  19.3,        705,  49.1,  50.9,   0.0,  22.3,7
5.3,5,a-reso-i1,2016-17,Lynnfield - Lynnfield Preschool,01640005,       4,  13.5,         54,  46.3,  53.7,   0.0,  55.6,11.1
4.18,4.18,a-reso-i1,2016-17,Lynnfield - Summer Street,01640020,      88,  19.1,        421,  41.1,  58.9,   1.0,  15.7,3.8
3.84,3.84,a-reso-i1,2016-17,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,     335,  20.8,"      1,122",  52.4,  47.6,  34.9,  18.8,55.8
4.74,4.74,a-reso-i1,2016-17,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,      24,  16.3,         49,  49.0,  51.0,   0.0,   0.0,2
3.54,3.54,a-reso-i1,2016-17,Malden - Beebe,01650003,     346,  22.3,        862,  51.4,  48.6,  24.9,  13.0,39.1
3.3,3.3,a-reso-i1,2016-17,Malden - Ferryway,01650013,     371,  23.5,        922,  50.8,  49.2,  20.8,  12.1,44.1
4.26,4.26,a-reso-i1,2016-17,Malden - Forestdale,01650027,     305,  18.7,        572,  48.1,  51.9,  11.5,  25.2,36.4
4.4399999999999995,4.44,a-reso-i1,2016-17,Malden - Linden,01650047,     496,  17.8,        916,  46.4,  53.5,  12.9,  23.4,40
6.659999999999999,5,a-reso-i1,2016-17,Malden - Malden Early Learning Center,01650049,      55,   6.7,        354,  42.4,  57.6,  13.0,  40.1,39.5
4.16,4.16,a-reso-i1,2016-17,Malden - Malden High,01650505,     689,  19.2,"      1,880",  49.1,  50.9,  16.8,  13.3,38.4
4.279999999999999,4.28,a-reso-i1,2016-17,Malden - Salemwood,01650057,     690,  18.6,"      1,263",  47.2,  52.8,  40.6,   8.6,49
4.16,4.16,a-reso-i1,2016-17,Manchester Essex Regional - Essex Elementary,06980020,      71,  19.2,        233,  49.4,  50.6,   2.1,   9.0,12
5.46,5,a-reso-i1,2016-17,Manchester Essex Regional - Manchester Essex Regional High School,06980510,     292,  12.7,        426,  56.1,  43.9,   1.2,   9.6,6.8
3.9799999999999995,3.98,a-reso-i1,2016-17,Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,     196,  20.1,        388,  49.0,  51.0,   0.3,  12.4,6.2
4.1,4.1,a-reso-i1,2016-17,Manchester Essex Regional - Manchester Memorial Elementary,06980010,     107,  19.5,        370,  48.4,  51.6,   0.0,   9.7,5.4
3.88,3.88,a-reso-i1,2016-17,Mansfield - Everett W Robinson,01670007,     144,  20.6,        712,  46.6,  53.4,   4.2,  12.1,13.8
