Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (# ),3-5 (# ),6-8 (# ),9-12 (# ),Multiple Grades (# ),All Grades (# ),FTE Count,Student Count,Student to Art Teacher ratio
6.104,5,a-sust-i4,2018-19,Lowell - Bartlett Community Partnership,01600090,0.8,0.6,0.6,0.0,0.0,0.0,2.0,474,237.0
-Infinity,1,a-sust-i4,2018-19,Lowell - Cardinal O'Connell Early Learning Center,01600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,Infinity
5.956,5,a-sust-i4,2018-19,Lowell - Charles W Morey,01600030,1.2,0.8,0.0,0.0,0.0,0.0,2.0,511,255.5
5.964,5,a-sust-i4,2018-19,Lowell - Charlotte M Murkland Elementary,01600080,1.2,0.8,0.0,0.0,0.0,0.0,2.0,509,254.5
6.776888888888888,5,a-sust-i4,2018-19,Lowell - Dr An Wang School,01600345,0.0,0.9,3.1,0.0,0.5,0.0,4.5,688,152.88888888888889
5.968,5,a-sust-i4,2018-19,Lowell - Dr Gertrude Bailey,01600002,1.2,0.8,0.0,0.0,0.0,0.0,2.0,508,254.0
7.7835294117647065,5,a-sust-i4,2018-19,Lowell - Dr. Janice Adie Day School,01600605,0.8,0.5,0.4,0.0,0.0,0.0,1.7,46,27.058823529411764
5.992,5,a-sust-i4,2018-19,Lowell - Greenhalge,01600015,1.3,0.7,0.0,0.0,0.0,0.0,2.0,502,251.0
6.498823529411765,5,a-sust-i4,2018-19,Lowell - Henry J Robinson Middle,01600330,0.0,0.8,2.2,0.0,0.4,0.0,3.4,638,187.64705882352942
5.861538461538461,5,a-sust-i4,2018-19,Lowell - James S Daley Middle School,01600315,0.0,0.5,1.5,0.0,0.6,0.0,2.6,695,267.3076923076923
6.870857142857143,5,a-sust-i4,2018-19,Lowell - James Sullivan Middle School,01600340,0.0,0.0,3.0,0.0,0.5,0.0,3.5,494,141.14285714285714
6.028,5,a-sust-i4,2018-19,Lowell - John J Shaughnessy,01600050,1.1,0.9,0.0,0.0,0.0,0.0,2.0,493,246.5
6.124,5,a-sust-i4,2018-19,Lowell - Joseph McAvinnue,01600010,1.2,0.8,0.0,0.0,0.0,0.0,2.0,469,234.5
6.682926829268292,5,a-sust-i4,2018-19,Lowell - Kathryn P. Stoklosa Middle School,01600360,0.0,1.0,3.0,0.0,0.2,0.0,4.1,675,164.63414634146343
7.9,5,a-sust-i4,2018-19,Lowell - Laura Lee Therapeutic Day School,01600085,0.1,0.4,1.0,0.0,0.0,0.0,1.6,20,12.5
7.066666666666666,5,a-sust-i4,2018-19,Lowell - Leblanc Therapeutic Day School,01600320,0.0,0.0,0.0,0.2,0.0,0.1,0.3,35,116.66666666666667
5.408979591836735,5,a-sust-i4,2018-19,Lowell - Lowell High,01600505,0.0,0.0,0.0,9.8,0.0,0.0,9.8,3174,323.87755102040813
6.768888888888888,5,a-sust-i4,2018-19,Lowell - Moody Elementary,01600027,0.9,0.9,0.0,0.0,0.0,0.0,1.8,277,153.88888888888889
6.016,5,a-sust-i4,2018-19,Lowell - Pawtucketville Memorial,01600036,1.1,0.9,0.0,0.0,0.0,0.0,2.0,496,248.0
5.7,5,a-sust-i4,2018-19,Lowell - Peter W Reilly,01600040,0.9,1.1,0.0,0.0,0.0,0.0,2.0,575,287.5
6.743225806451613,5,a-sust-i4,2018-19,Lowell - Pyne Arts,01600018,1.3,1.0,0.6,0.0,0.2,0.0,3.1,487,157.09677419354838
6.032,5,a-sust-i4,2018-19,Lowell - Rogers STEM Academy,01600005,1.4,1.3,0.4,0.0,0.0,0.0,3.0,738,246.0
5.976,5,a-sust-i4,2018-19,Lowell - S Christa McAuliffe Elementary,01600075,1.1,0.9,0.0,0.0,0.0,0.0,2.0,506,253.0
3.28,3.28,a-sust-i4,2018-19,Lowell - The Career Academy,01600515,0.0,0.0,0.0,0.2,0.0,0.0,0.2,118,590.0
6.72,5,a-sust-i4,2018-19,Lowell - Washington,01600055,0.8,0.7,0.0,0.0,0.0,0.0,1.5,240,160.0
6.496,5,a-sust-i4,2018-19,Milford - Brookside,01850065,2.5,0.0,0.0,0.0,0.0,0.0,2.5,470,188.0
6.56,5,a-sust-i4,2018-19,Milford - Memorial,01850010,2.5,0.0,0.0,0.0,0.0,0.0,2.5,450,180.0
5.075,5,a-sust-i4,2018-19,Milford - Milford High,01850505,0.0,0.0,0.0,3.0,0.0,0.2,3.2,1170,365.625
-Infinity,1,a-sust-i4,2018-19,Milford - Shining Star Early Childhood Center,01850075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,Infinity
6.521428571428571,5,a-sust-i4,2018-19,Milford - Stacy Middle,01850305,0.0,0.0,5.6,0.0,0.0,0.0,5.6,1035,184.82142857142858
6.348333333333333,5,a-sust-i4,2018-19,Milford - Woodland,01850090,0.0,4.8,0.0,0.0,0.0,0.0,4.8,991,206.45833333333334
4.856,4.86,a-sust-i4,2018-19,Revere - A. C. Whelan Elementary School,02480003,1.0,1.0,0.0,0.0,0.0,0.0,2.0,786,393.0
5.324,5,a-sust-i4,2018-19,Revere - Abraham Lincoln,02480025,1.0,1.0,0.0,0.0,0.0,0.0,2.0,669,334.5
6.465882352941176,5,a-sust-i4,2018-19,Revere - Beachmont Veterans Memorial School,02480013,0.9,0.8,0.0,0.0,0.0,0.0,1.7,326,191.76470588235296
5.072,5,a-sust-i4,2018-19,Revere - Garfield Elementary School,02480056,1.0,1.0,0.0,0.0,0.0,0.0,2.0,732,366.0
5.764,5,a-sust-i4,2018-19,Revere - Garfield Middle School,02480057,0.0,0.0,1.8,0.0,0.2,0.0,2.0,559,279.5
6.088,5,a-sust-i4,2018-19,Revere - Paul Revere,02480050,1.2,0.8,0.0,0.0,0.0,0.0,2.0,478,239.0
4.633191489361702,4.63,a-sust-i4,2018-19,Revere - Revere High,02480505,0.0,0.0,0.0,3.7,0.3,0.8,4.7,1978,420.8510638297872
5.556,5,a-sust-i4,2018-19,Revere - Rumney Marsh Academy,02480014,0.0,0.0,2.0,0.0,0.0,0.0,2.0,611,305.5
5.6,5,a-sust-i4,2018-19,Revere - Seacoast School,02480520,0.0,0.0,0.0,0.0,0.3,0.0,0.3,90,300.0
6.074666666666667,5,a-sust-i4,2018-19,Revere - Staff Sargent James J. Hill Elementary School,02480035,1.3,1.7,0.0,0.0,0.0,0.0,3.0,722,240.66666666666666
6.562424242424242,5,a-sust-i4,2018-19,Revere - Susan B. Anthony Middle School,02480305,0.0,0.0,3.0,0.0,0.3,0.0,3.3,593,179.69696969696972
6.550588235294117,5,a-sust-i4,2018-19,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,1.2,0.9,1.3,0.0,0.0,0.0,3.4,616,181.1764705882353
6.2,5,a-sust-i4,2018-19,Somerville - Arthur D Healey,02740075,0.7,1.1,0.2,0.0,0.0,0.0,2.0,450,225.0
6.855,5,a-sust-i4,2018-19,Somerville - Benjamin G Brown,02740015,0.8,0.8,0.0,0.0,0.0,0.0,1.6,229,143.125
3.5733333333333333,3.57,a-sust-i4,2018-19,Somerville - Capuano Early Childhood Center,02740005,0.6,0.0,0.0,0.0,0.0,0.0,0.6,332,553.3333333333334
6.934814814814815,5,a-sust-i4,2018-19,Somerville - E Somerville Community,02740111,1.1,2.1,2.2,0.0,0.0,0.0,5.4,719,133.14814814814815
7.52,5,a-sust-i4,2018-19,Somerville - Full Circle High School,02740510,0.0,0.0,0.0,0.0,0.8,0.0,0.8,48,60.0
6.96235294117647,5,a-sust-i4,2018-19,Somerville - John F Kennedy,02740083,0.6,1.1,1.7,0.0,0.0,0.0,3.4,441,129.7058823529412
6.888,5,a-sust-i4,2018-19,Somerville - Somerville High,02740505,0.0,0.0,0.0,1.2,0.2,7.6,9.0,1251,139.0
6.590476190476191,5,a-sust-i4,2018-19,Somerville - West Somerville Neighborhood,02740115,0.6,0.6,0.9,0.0,0.0,0.0,2.1,370,176.19047619047618
5.49142857142857,5,a-sust-i4,2018-19,Somerville - Winter Hill Community,02740120,0.3,0.4,0.8,0.0,0.0,0.0,1.4,439,313.5714285714286
5.932,5,a-sust-i4,2018-19,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,0.0,0.0,2.0,0.0,0.0,0.0,2.0,517,258.5
5.104,5,a-sust-i4,2018-19,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,1.1,0.9,0.0,0.0,0.0,0.0,2.0,724,362.0
6.392,5,a-sust-i4,2018-19,Wareham - John William Decas,03100003,3.0,0.0,0.0,0.0,0.0,0.0,3.0,603,201.0
6.4926315789473685,5,a-sust-i4,2018-19,Wareham - Minot Forest,03100017,0.0,1.9,0.0,0.0,0.0,0.0,1.9,358,188.42105263157896
-Infinity,1,a-sust-i4,2018-19,Wareham - Wareham Cooperative Alternative School,03100315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Infinity
6.522857142857143,5,a-sust-i4,2018-19,Wareham - Wareham Middle,03100305,0.0,0.9,1.4,0.0,0.5,0.0,2.8,517,184.64285714285717
6.525,5,a-sust-i4,2018-19,Wareham - Wareham Senior High,03100505,0.0,0.0,0.4,1.3,0.0,1.5,3.2,590,184.375
6.424,5,a-sust-i4,2018-19,Winchester - Ambrose Elementary,03440045,0.7,1.3,0.0,0.0,0.0,0.0,2.0,394,197.0
6.276,5,a-sust-i4,2018-19,Winchester - Lincoln Elementary,03440005,0.8,1.2,0.0,0.0,0.0,0.0,2.0,431,215.5
5.86,5,a-sust-i4,2018-19,Winchester - Lynch Elementary,03440020,0.9,1.1,0.0,0.0,0.0,0.0,2.0,535,267.5
6.333584905660377,5,a-sust-i4,2018-19,Winchester - McCall Middle,03440305,0.0,0.0,5.3,0.0,0.0,0.0,5.3,1104,208.30188679245285
6.416842105263158,5,a-sust-i4,2018-19,Winchester - Muraco Elementary,03440040,0.8,1.1,0.0,0.0,0.0,0.0,1.9,376,197.89473684210526
4.48,4.48,a-sust-i4,2018-19,Winchester - Vinson-Owen Elementary,03440025,0.4,0.6,0.0,0.0,0.0,0.0,1.0,440,440.0
6.217704918032787,5,a-sust-i4,2018-19,Winchester - Winchester High School,03440505,0.0,0.0,0.0,6.1,0.0,0.0,6.1,1359,222.78688524590166
4.928,4.93,a-sust-i4,2017-18,Attleboro - A. Irvin Studley Elementary School,00160001,0.6,0.4,0.0,0.0,0.0,0.0,1.0,384,384.0
-Infinity,1,a-sust-i4,2017-18,Attleboro - Attleboro Community Academy,00160515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,Infinity
4.903636363636364,4.9,a-sust-i4,2017-18,Attleboro - Attleboro High,00160505,0.0,0.0,0.0,2.2,2.2,0.0,4.4,1703,387.0454545454545
6.448,5,a-sust-i4,2017-18,Attleboro - Cyril K. Brennan Middle School,00160315,0.0,0.7,2.2,0.0,0.0,0.0,3.0,582,194.0
6.168,5,a-sust-i4,2017-18,Attleboro - Hill-Roberts Elementary School,00160045,1.3,0.7,0.0,0.0,0.0,0.0,2.0,458,229.0
6.068,5,a-sust-i4,2017-18,Attleboro - Hyman Fine Elementary School,00160040,1.3,0.7,0.0,0.0,0.0,0.0,2.0,483,241.5
6.32,5,a-sust-i4,2017-18,Attleboro - Peter Thacher Elementary School,00160050,1.2,0.9,0.0,0.0,0.0,0.0,2.0,420,210.0
5.344,5,a-sust-i4,2017-18,Attleboro - Robert J. Coelho Middle School,00160305,0.0,0.5,1.5,0.0,0.0,0.0,2.0,664,332.0
6.268,5,a-sust-i4,2017-18,Attleboro - Thomas Willett Elementary School,00160035,1.2,0.8,0.0,0.0,0.0,0.0,2.0,433,216.5
6.464,5,a-sust-i4,2017-18,Attleboro - Wamsutta Middle School,00160320,0.0,0.7,2.2,0.0,0.0,0.0,3.0,576,192.0
6.208,5,a-sust-i4,2017-18,Boston - Another Course To College,00350541,0.0,0.0,0.0,1.0,0.0,0.0,1.0,224,224.0
-Infinity,1,a-sust-i4,2017-18,Boston - Baldwin Early Learning Center,00350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,Infinity
6.765714285714286,5,a-sust-i4,2017-18,Boston - Beethoven,00350021,2.0,0.1,0.0,0.0,0.0,0.0,2.1,324,154.28571428571428
6.904761904761904,5,a-sust-i4,2017-18,Boston - Blackstone,00350390,2.3,1.7,0.0,0.0,0.0,0.2,4.2,575,136.9047619047619
-Infinity,1,a-sust-i4,2017-18,Boston - Boston Adult Academy,00350548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,Infinity
7.69984,5,a-sust-i4,2017-18,Boston - Boston Arts Academy,00350546,0.0,0.0,0.0,10.7,0.3,1.6,12.5,469,37.52
3.146666666666666,3.15,a-sust-i4,2017-18,Boston - Boston Collaborative High School,00350755,0.0,0.0,0.0,0.3,0.0,0.0,0.3,182,606.6666666666667
5.0830769230769235,5,a-sust-i4,2017-18,Boston - Boston Community Leadership Academy,00350558,0.0,0.0,0.0,0.4,0.0,0.9,1.3,474,364.6153846153846
6.78,5,a-sust-i4,2017-18,Boston - Boston International High School,00350507,0.0,0.0,0.0,0.6,0.0,1.8,2.4,366,152.5
5.912340425531915,5,a-sust-i4,2017-18,Boston - Boston Latin,00350560,0.0,0.0,4.7,4.4,0.1,0.2,9.4,2453,260.9574468085106
3.9291428571428573,3.93,a-sust-i4,2017-18,Boston - Boston Latin Academy,00350545,0.0,0.0,1.5,1.2,0.3,0.5,3.5,1781,508.85714285714283
6.906666666666667,5,a-sust-i4,2017-18,Boston - Boston Teachers Union School,00350012,0.2,0.8,0.4,0.4,0.0,0.3,2.1,287,136.66666666666666
5.979259259259259,5,a-sust-i4,2017-18,Boston - Brighton High,00350505,0.0,0.0,0.0,1.7,0.0,1.0,2.7,682,252.59259259259258
-Infinity,1,a-sust-i4,2017-18,Boston - Carter Developmental Center,00350036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Infinity
5.365,5,a-sust-i4,2017-18,Boston - Charles H Taylor,00350054,0.8,0.8,0.0,0.0,0.0,0.0,1.6,527,329.375
3.774545454545455,3.77,a-sust-i4,2017-18,Boston - Charles Sumner,00350052,0.5,0.5,0.0,0.0,0.0,0.0,1.1,581,528.1818181818181
3.4,3.4,a-sust-i4,2017-18,Boston - Charlestown High,00350515,0.0,0.0,0.0,0.1,0.0,1.5,1.6,920,575.0
7.125714285714286,5,a-sust-i4,2017-18,Boston - Clarence R Edwards Middle,00350430,0.0,0.0,1.5,0.0,0.0,1.2,2.8,306,109.28571428571429
-Infinity,1,a-sust-i4,2017-18,Boston - Community Academy,00350518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,Infinity
6.362105263157895,5,a-sust-i4,2017-18,Boston - Community Academy of Science and Health,00350581,0.0,0.0,0.0,1.0,0.0,0.9,1.9,389,204.73684210526318
7.0063157894736845,5,a-sust-i4,2017-18,Boston - Curley K-8 School,00350020,3.1,3.2,1.0,0.0,0.0,0.4,7.6,944,124.21052631578948
7.125925925925926,5,a-sust-i4,2017-18,Boston - Curtis Guild,00350062,1.0,1.7,0.0,0.0,0.0,0.0,2.7,295,109.25925925925925
6.16,5,a-sust-i4,2017-18,Boston - Dante Alighieri Montessori School,00350066,0.2,0.1,0.0,0.0,0.0,0.1,0.4,92,230.0
4.953333333333333,4.95,a-sust-i4,2017-18,Boston - David A Ellis,00350072,0.7,0.5,0.0,0.0,0.0,0.0,1.2,457,380.83333333333337
4.46,4.46,a-sust-i4,2017-18,Boston - Dearborn,00350074,0.0,0.0,0.5,0.0,0.0,0.3,0.8,354,442.5
6.8825,5,a-sust-i4,2017-18,Boston - Dennis C Haley,00350077,0.9,1.1,1.2,0.0,0.0,0.0,3.2,447,139.6875
5.992258064516129,5,a-sust-i4,2017-18,Boston - Donald Mckay,00350080,1.2,1.2,0.0,0.0,0.7,0.0,3.1,778,250.96774193548387
-Infinity,1,a-sust-i4,2017-18,Boston - Dorchester Academy,00350651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Infinity
6.488,5,a-sust-i4,2017-18,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,0.8,0.3,0.0,0.0,0.0,0.0,1.0,189,189.0
7.415172413793103,5,a-sust-i4,2017-18,Boston - Dr. William Henderson Lower,00350266,1.6,0.6,0.6,0.0,0.0,0.2,2.9,212,73.10344827586208
7.08,5,a-sust-i4,2017-18,Boston - ELC - West Zone,00350006,0.5,0.0,0.0,0.0,0.0,0.5,1.0,115,115.0
0.12,1,a-sust-i4,2017-18,Boston - East Boston Early Childhood Center,00350009,0.2,0.0,0.0,0.0,0.0,0.0,0.2,197,985.0
1.28,1.28,a-sust-i4,2017-18,Boston - East Boston High,00350530,0.0,0.0,0.0,1.2,0.0,0.5,1.6,1344,840.0
7.37283950617284,5,a-sust-i4,2017-18,Boston - Edison K-8,00350375,1.5,2.4,0.7,0.0,0.0,3.5,8.1,635,78.39506172839506
5.824,5,a-sust-i4,2017-18,Boston - Edward Everett,00350088,0.5,0.5,0.0,0.0,0.0,0.0,1.0,272,272.0
7.153333333333334,5,a-sust-i4,2017-18,Boston - Eliot Elementary,00350096,1.6,1.8,0.4,0.0,0.9,1.3,6.0,635,105.83333333333333
6.665,5,a-sust-i4,2017-18,Boston - Ellis Mendell,00350100,0.3,1.1,0.0,0.0,0.0,0.2,1.6,267,166.875
6.036,5,a-sust-i4,2017-18,Boston - Excel High School,00350522,0.0,0.0,0.0,0.0,0.0,2.0,2.0,491,245.5
5.76,5,a-sust-i4,2017-18,Boston - Fenway High School,00350540,0.0,0.0,0.0,1.1,0.0,0.3,1.3,364,280.0
6.964571428571428,5,a-sust-i4,2017-18,Boston - Franklin D Roosevelt,00350116,1.3,1.5,0.7,0.0,0.0,0.0,3.5,453,129.42857142857142
5.083636363636364,5,a-sust-i4,2017-18,Boston - Gardner Pilot Academy,00350326,0.2,0.4,0.4,0.0,0.0,0.1,1.1,401,364.5454545454545
6.458181818181818,5,a-sust-i4,2017-18,Boston - George H Conley,00350122,0.5,0.6,0.0,0.0,0.0,0.0,1.1,212,192.72727272727272
7.16,5,a-sust-i4,2017-18,Boston - Greater Egleston Community High School,00350543,0.0,0.0,0.0,0.0,0.0,1.0,1.0,105,105.0
4.846666666666666,4.85,a-sust-i4,2017-18,Boston - Harvard-Kent,00350200,0.5,0.6,0.0,0.0,0.0,0.0,1.2,473,394.1666666666667
7.057777777777777,5,a-sust-i4,2017-18,Boston - Haynes Early Education Center,00350010,1.3,0.0,0.0,0.0,0.0,0.5,1.8,212,117.77777777777777
-Infinity,1,a-sust-i4,2017-18,Boston - Henry Grew,00350135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,Infinity
7.195294117647059,5,a-sust-i4,2017-18,Boston - Higginson,00350015,1.5,0.0,0.0,0.0,0.0,0.2,1.7,171,100.58823529411765
5.536,5,a-sust-i4,2017-18,Boston - Higginson/Lewis K-8,00350377,0.1,0.5,0.4,0.0,0.0,0.0,1.0,308,308.0
7.328,5,a-sust-i4,2017-18,Boston - Horace Mann School for the Deaf,00350750,0.2,0.2,0.1,0.2,0.0,0.4,1.0,84,84.0
-Infinity,1,a-sust-i4,2017-18,Boston - Hugh Roe O'Donnell,00350141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,Infinity
6.883404255319149,5,a-sust-i4,2017-18,Boston - Jackson Mann,00350013,1.6,1.4,1.1,0.0,0.1,0.5,4.7,656,139.5744680851064
6.793333333333333,5,a-sust-i4,2017-18,Boston - James Condon Elementary,00350146,1.5,2.4,1.7,0.0,0.0,0.4,6.0,905,150.83333333333334
7.184,5,a-sust-i4,2017-18,Boston - James J Chittick,00350154,0.8,2.1,0.0,0.0,0.0,0.2,3.0,306,102.0
6.527272727272728,5,a-sust-i4,2017-18,Boston - James Otis,00350156,1.1,1.1,0.0,0.0,0.0,0.0,2.2,405,184.09090909090907
5.352,5,a-sust-i4,2017-18,Boston - James P Timilty Middle,00350485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,331,331.0
5.672,5,a-sust-i4,2017-18,Boston - James W Hennigan,00350153,0.5,0.8,0.6,0.0,0.1,0.1,2.0,582,291.0
4.224,4.22,a-sust-i4,2017-18,Boston - Jeremiah E Burke High,00350525,0.0,0.0,0.0,0.8,0.0,0.2,1.0,472,472.0
7.0685714285714285,5,a-sust-i4,2017-18,Boston - John D Philbrick,00350172,0.5,0.9,0.0,0.0,0.0,0.0,1.4,163,116.42857142857143
6.838518518518518,5,a-sust-i4,2017-18,Boston - John F Kennedy,00350166,1.5,0.7,0.0,0.0,0.0,0.5,2.7,392,145.18518518518516
6.516,5,a-sust-i4,2017-18,Boston - John W McCormack,00350179,0.0,0.0,2.0,0.0,0.0,0.0,2.0,371,185.5
6.256,5,a-sust-i4,2017-18,Boston - John Winthrop,00350180,0.8,0.7,0.0,0.0,0.0,0.0,1.5,327,218.0
6.56,5,a-sust-i4,2017-18,Boston - Joseph J Hurley,00350182,0.4,0.4,0.2,0.0,0.0,1.0,2.0,360,180.0
6.710243902439024,5,a-sust-i4,2017-18,Boston - Joseph Lee,00350183,1.5,1.1,1.2,0.0,0.0,0.3,4.1,661,161.21951219512198
7.471304347826087,5,a-sust-i4,2017-18,Boston - Joseph P Manning,00350184,0.9,1.4,0.0,0.0,0.0,0.0,2.3,152,66.08695652173914
6.305454545454546,5,a-sust-i4,2017-18,Boston - Joseph P Tynan,00350181,0.7,0.4,0.0,0.0,0.0,0.0,1.1,233,211.8181818181818
4.084705882352941,4.08,a-sust-i4,2017-18,Boston - Josiah Quincy,00350286,0.9,0.8,0.0,0.0,0.0,0.0,1.7,832,489.4117647058824
6.87030303030303,5,a-sust-i4,2017-18,Boston - Joyce Kilmer,00350190,0.9,1.7,0.3,0.0,0.0,0.3,3.3,466,141.21212121212122
6.052,5,a-sust-i4,2017-18,Boston - King K-8,00350376,0.9,0.6,0.5,0.0,0.0,0.0,2.0,487,243.5
7.603555555555555,5,a-sust-i4,2017-18,Boston - Lee Academy,00350001,2.6,1.2,0.0,0.0,0.0,0.7,4.5,223,49.55555555555556
6.682666666666667,5,a-sust-i4,2017-18,Boston - Lilla G. Frederick Middle School,00350383,0.0,0.0,2.0,0.0,0.0,1.0,3.0,494,164.66666666666666
5.549473684210526,5,a-sust-i4,2017-18,Boston - Lyndon,00350262,0.8,0.9,0.2,0.0,0.0,0.1,1.9,582,306.3157894736842
7.417777777777777,5,a-sust-i4,2017-18,Boston - Lyon K-8,00350004,0.2,0.9,0.6,0.0,0.0,0.1,1.8,131,72.77777777777777
6.346666666666666,5,a-sust-i4,2017-18,Boston - Lyon Upper 9-12,00350655,0.0,0.0,0.0,0.0,0.0,0.6,0.6,124,206.66666666666669
-60.72,1,a-sust-i4,2017-18,Boston - Madison Park High,00350537,0.0,0.0,0.0,0.1,0.0,0.0,0.1,859,8590.0
-Infinity,1,a-sust-i4,2017-18,Boston - Manassah E Bradley,00350215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,Infinity
7.418536585365853,5,a-sust-i4,2017-18,Boston - Margarita Muniz Academy,00350549,0.0,0.0,0.0,3.6,0.0,0.5,4.1,298,72.6829268292683
6.68327868852459,5,a-sust-i4,2017-18,Boston - Mario Umana Academy,00350656,0.9,0.8,3.2,0.0,0.7,0.4,6.1,1004,164.59016393442624
5.683809523809524,5,a-sust-i4,2017-18,Boston - Mather,00350227,0.9,1.1,0.0,0.0,0.0,0.2,2.1,608,289.5238095238095
7.171428571428572,5,a-sust-i4,2017-18,Boston - Mattapan Early Elementary School,00350016,1.0,0.0,0.0,0.0,0.0,1.9,2.8,290,103.57142857142858
4.568,4.57,a-sust-i4,2017-18,Boston - Maurice J Tobin,00350229,0.4,0.3,0.2,0.0,0.0,0.1,1.0,429,429.0
6.256,5,a-sust-i4,2017-18,Boston - Michael J Perkins,00350231,0.4,0.5,0.0,0.0,0.0,0.2,1.0,218,218.0
6.533333333333333,5,a-sust-i4,2017-18,Boston - Mildred Avenue K-8,00350378,0.4,0.8,1.1,0.0,0.0,0.8,3.0,550,183.33333333333334
6.072,5,a-sust-i4,2017-18,Boston - Mission Hill School,00350382,0.0,0.0,0.0,0.0,0.0,1.0,1.0,241,241.0
7.105,5,a-sust-i4,2017-18,Boston - Mozart,00350237,0.4,0.9,0.0,0.0,0.0,0.3,1.6,179,111.875
6.736,5,a-sust-i4,2017-18,Boston - Nathan Hale,00350243,0.3,0.8,0.0,0.0,0.0,0.0,1.0,158,158.0
6.257777777777777,5,a-sust-i4,2017-18,Boston - New Mission High School,00350542,0.0,0.0,0.0,1.1,0.0,0.7,1.8,392,217.77777777777777
2.448,2.45,a-sust-i4,2017-18,Boston - O W Holmes,00350138,0.2,0.3,0.0,0.0,0.0,0.0,0.5,347,694.0
6.188985507246377,5,a-sust-i4,2017-18,Boston - O'Bryant School Math/Science,00350575,0.0,0.0,2.2,3.2,0.0,1.5,6.9,1562,226.37681159420288
4.48,4.48,a-sust-i4,2017-18,Boston - Oliver Hazard Perry,00350255,0.2,0.2,0.1,0.0,0.0,0.0,0.5,220,440.0
7.095,5,a-sust-i4,2017-18,Boston - Orchard Gardens,00350257,1.6,2.4,1.0,0.0,0.2,2.8,8.0,905,113.125
6.123076923076923,5,a-sust-i4,2017-18,Boston - Patrick J Kennedy,00350264,0.3,1.1,0.0,0.0,0.0,0.0,1.3,305,234.6153846153846
7.017931034482759,5,a-sust-i4,2017-18,Boston - Paul A Dever,00350268,2.1,0.8,0.0,0.0,0.0,0.0,2.9,356,122.75862068965517
6.976,5,a-sust-i4,2017-18,Boston - Pauline Agassiz Shaw Elementary School,00350014,1.3,0.7,0.0,0.0,0.0,0.0,2.0,256,128.0
5.904,5,a-sust-i4,2017-18,Boston - Phineas Bates,00350278,0.5,0.5,0.0,0.0,0.0,0.0,1.0,262,262.0
7.385454545454546,5,a-sust-i4,2017-18,Boston - Quincy Upper School,00350565,0.0,0.0,3.9,2.7,0.0,0.0,6.6,507,76.81818181818183
6.926896551724138,5,a-sust-i4,2017-18,Boston - Rafael Hernandez,00350691,0.5,1.4,0.8,0.0,0.0,0.2,2.9,389,134.13793103448276
5.571612903225807,5,a-sust-i4,2017-18,Boston - Richard J Murphy,00350240,0.4,1.4,0.9,0.0,0.1,0.3,3.1,941,303.5483870967742
7.102857142857143,5,a-sust-i4,2017-18,Boston - Roger Clap,00350298,0.7,0.7,0.0,0.0,0.0,0.0,1.4,157,112.14285714285715
5.672,5,a-sust-i4,2017-18,Boston - Samuel Adams,00350302,0.9,0.2,0.0,0.0,0.0,0.0,1.0,291,291.0
6.064,5,a-sust-i4,2017-18,Boston - Samuel W Mason,00350304,0.3,0.5,0.0,0.0,0.0,0.2,1.0,242,242.0
5.856,5,a-sust-i4,2017-18,Boston - Sarah Greenwood,00350308,0.3,0.3,0.5,0.0,0.4,0.1,1.5,402,268.0
6.816,5,a-sust-i4,2017-18,Boston - Snowden International School at Copley,00350690,0.0,0.0,0.0,0.5,0.0,2.5,3.0,444,148.0
-0.1511111111111113,1,a-sust-i4,2017-18,Boston - TechBoston Academy,00350657,0.0,0.0,0.7,0.0,0.0,0.2,0.9,917,1018.8888888888889
3.688,3.69,a-sust-i4,2017-18,Boston - The English High,00350535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,539,539.0
6.631578947368421,5,a-sust-i4,2017-18,Boston - Thomas J Kenny,00350328,0.7,1.1,0.0,0.0,0.0,0.1,1.9,325,171.05263157894737
1.904,1.9,a-sust-i4,2017-18,Boston - UP Academy Holland,00350167,1.0,0.0,0.0,0.0,0.0,0.0,1.0,762,762.0
6.432,5,a-sust-i4,2017-18,Boston - Urban Science Academy,00350579,0.0,0.0,0.0,1.0,0.2,0.8,2.0,392,196.0
