Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Students,Students Disciplined,% In-School Suspension,% Out-of-School Suspension,% Expulsion,% Removed to Alternate Setting,% Emergency Removal,% Students with a School-Based Arrest,% Students with a Law Enforcement Referral
NA,NA,a-phys-i1,2021-22,Boston - Conley Elementary School,00350122,     203,       0,"","","","","","",""
4.963946869070209,4.96,a-phys-i1,2021-22,Boston - Curley K-8 School,00350020,     986,      39,   0.1,   4.0,   0.0,   0.0,   0.0,   0.0,   0.0
-1.3358633776091096,1,a-phys-i1,2021-22,Boston - Dearborn 6-12 STEM Academy,00350074,     650,      83,   0.5,  12.3,   0.0,   0.0,   0.5,   0.3,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Dever Elementary School,00350268,     409,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - East Boston Early Education Center,00350009,     201,       0,"","","","","","",""
7.3168880455407965,5,a-phys-i1,2021-22,Boston - East Boston High School,00350530,"   1,268",      12,   0.0,   0.9,   0.0,   0.0,   0.0,   0.0,   0.0
6.633776091081593,5,a-phys-i1,2021-22,Boston - Edison K-8 School,00350375,     595,      11,   0.0,   1.8,   0.0,   0.0,   0.3,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2021-22,Boston - Eliot K-8 Innovation School,00350096,     830,       7,   0.1,   0.7,   0.0,   0.0,   0.0,   0.0,   0.0
5.267552182163188,5,a-phys-i1,2021-22,Boston - Ellis Elementary School,00350072,     386,      14,   0.5,   3.6,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Ellison-Parks Early Education School,00350008,     196,       0,"","","","","","",""
2.2314990512333965,2.23,a-phys-i1,2021-22,Boston - English High School,00350535,     648,      51,   0.5,   7.6,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Everett Elementary School,00350088,     326,       0,"","","","","","",""
-2.7779886148007593,1,a-phys-i1,2021-22,Boston - Excel High School,00350522,     499,      71,   0.0,  14.2,   0.0,   0.0,   0.6,   0.0,   0.0
2.5351043643263753,2.54,a-phys-i1,2021-22,Boston - Fenway High School,00350540,     401,      29,   0.2,   7.2,   0.0,   0.0,   0.0,   0.0,   0.0
4.204933586337761,4.2,a-phys-i1,2021-22,Boston - Frederick Pilot Middle School,00350383,     424,      25,   1.9,   5.0,   0.0,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2021-22,Boston - Gardner Pilot Academy,00350326,     402,      19,   2.5,   2.5,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Greater Egleston High School,00350543,     133,       1,"","","","","","",""
6.481973434535104,5,a-phys-i1,2021-22,Boston - Greenwood Sarah K-8 School,00350308,     401,       8,   0.0,   2.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Grew Elementary School,00350135,     227,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Guild Elementary School,00350062,     277,       1,"","","","","","",""
5.647058823529412,5,a-phys-i1,2021-22,Boston - Hale Elementary School,00350243,     196,       6,   0.0,   3.1,   0.0,   0.0,   0.0,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2021-22,Boston - Haley Pilot School,00350077,     388,      15,   2.6,   2.1,   0.0,   0.0,   0.3,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Harvard-Kent Elementary School,00350200,     382,       2,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Haynes Early Education Center,00350010,     220,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Henderson K-12 Inclusion School Lower,00350266,     223,       0,"","","","","","",""
0.2580645161290322,1,a-phys-i1,2021-22,Boston - Henderson K-12 Inclusion School Upper,00350426,     847,      87,   0.9,  10.2,   0.1,   0.0,   0.9,   0.1,   0.0
7.240986717267552,5,a-phys-i1,2021-22,Boston - Hennigan K-8 School,00350153,     597,       8,   0.5,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Hernandez K-8 School,00350691,     443,       3,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Higginson Inclusion K0-2 School,00350015,     139,       0,"","","","","","",""
5.9506641366223905,5,a-phys-i1,2021-22,Boston - Higginson-Lewis K-8 School,00350377,     223,       6,   0.0,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Holmes Elementary School,00350138,     285,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Horace Mann School for the Deaf Hard of Hearing,00350750,      79,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Hurley K-8 School,00350182,     365,       3,"","","","","","",""
2.914611005692599,2.91,a-phys-i1,2021-22,Boston - Irving Middle School,00350445,     149,      14,   5.4,   6.7,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Jackson-Mann K-8 School,00350013,     385,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Kennedy John F Elementary School,00350166,     390,       5,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Kennedy Patrick J Elementary School,00350264,     290,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Kenny Elementary School,00350328,     372,       0,"","","","","","",""
7.013282732447817,5,a-phys-i1,2021-22,Boston - Kilmer K-8 School,00350190,     449,       6,   0.2,   1.3,   0.0,   0.0,   0.2,   0.0,   0.0
4.35673624288425,4.36,a-phys-i1,2021-22,Boston - King K-8 School,00350376,     642,      31,   0.0,   4.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Lee Academy,00350001,     195,       0,"","","","","","",""
0.6375711574952561,1,a-phys-i1,2021-22,Boston - Lee K-8 School,00350183,     618,      60,   0.0,   9.7,   0.0,   0.0,   0.0,   0.0,   0.0
7.089184060721063,5,a-phys-i1,2021-22,Boston - Lyndon K-8 School,00350262,     686,       8,   0.1,   1.2,   0.0,   0.0,   0.0,   0.0,   0.0
-4.220113851992412,1,a-phys-i1,2021-22,Boston - Lyon High School,00350655,     143,      23,   0.0,  16.1,   0.0,   0.0,   0.0,   0.0,   0.0
2.307400379506641,2.31,a-phys-i1,2021-22,Boston - Lyon K-8 School,00350004,     147,      14,   2.7,   7.5,   0.0,   0.0,   0.7,   0.0,   0.0
0.10626185958254179,1,a-phys-i1,2021-22,Boston - Madison Park Technical Vocational High School,00350537,"   1,186",     124,   0.2,  10.4,   0.0,   0.0,   0.3,   0.2,   0.1
NA,NA,a-phys-i1,2021-22,Boston - Manning Elementary School,00350184,     169,       1,"","","","","","",""
2.3833017077798853,2.38,a-phys-i1,2021-22,Boston - Margarita Muniz Academy,00350549,     349,      26,   0.3,   7.4,   0.0,   0.0,   0.0,   0.0,   0.0
3.9013282732447814,3.9,a-phys-i1,2021-22,Boston - Mario Umana Academy,00350656,     756,      41,   0.3,   5.4,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Mason Elementary School,00350304,     223,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Mather Elementary School,00350227,     523,       5,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Mattahunt Elementary School,00350016,     507,       0,"","","","","","",""
7.696394686907021,5,a-phys-i1,2021-22,Boston - McKay K-8 School,00350080,     746,       6,   0.4,   0.4,   0.0,   0.0,   0.0,   0.0,   0.0
-2.8538899430740052,1,a-phys-i1,2021-22,Boston - McKinley Schools,00350363,     266,      39,   0.0,  14.3,   0.0,   0.0,   1.5,   0.0,   0.4
NA,NA,a-phys-i1,2021-22,Boston - Mendell Elementary School,00350100,     296,       2,"","","","","","",""
7.3927893738140416,5,a-phys-i1,2021-22,Boston - Mildred Avenue K-8 School,00350378,     726,       6,   0.0,   0.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Mission Hill K-8 School,00350382,     225,       5,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Mozart Elementary School,00350237,     168,       1,"","","","","","",""
5.722960151802656,5,a-phys-i1,2021-22,Boston - Murphy K-8 School,00350240,     927,      30,   0.4,   3.0,   0.0,   0.0,   0.0,   0.0,   0.0
3.521821631878557,3.52,a-phys-i1,2021-22,Boston - New Mission High School,00350542,     590,      40,   1.4,   5.9,   0.0,   0.0,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2021-22,Boston - O'Bryant School of Math & Science,00350575,"   1,554",      31,   0.4,   1.6,   0.0,   0.0,   0.1,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - O'Donnell Elementary School,00350141,     316,       1,"","","","","","",""
5.647058823529412,5,a-phys-i1,2021-22,Boston - Ohrenberger School,00350258,     547,      23,   1.5,   3.1,   0.0,   0.0,   0.0,   0.0,   0.0
4.50853889943074,4.51,a-phys-i1,2021-22,Boston - Orchard Gardens K-8 School,00350257,     821,      46,   1.8,   4.6,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Otis Elementary School,00350156,     431,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Perkins Elementary School,00350231,     202,       3,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Perry K-8 School,00350255,     211,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Philbrick Elementary School,00350172,     113,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Quincy Elementary School,00350286,     760,       0,"","","","","","",""
7.089184060721063,5,a-phys-i1,2021-22,Boston - Quincy Upper School,00350565,     570,      10,   0.2,   1.2,   0.0,   0.0,   0.5,   0.0,   0.0
3.825426944971537,3.83,a-phys-i1,2021-22,Boston - Roosevelt K-8 School,00350116,     440,      24,   0.0,   5.5,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Russell Elementary School,00350366,     409,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Shaw Elementary School,00350014,     179,       0,"","","","","","",""
1.700189753320682,1.7,a-phys-i1,2021-22,Boston - Snowden International High School,00350690,     509,      45,   1.2,   8.3,   0.0,   0.0,   0.4,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - Sumner Elementary School,00350052,     516,       2,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Taylor Elementary School,00350054,     372,       0,"","","","","","",""
-1.6394686907020875,1,a-phys-i1,2021-22,Boston - TechBoston Academy,00350657,     989,     134,   1.8,  12.7,   0.0,   0.0,   0.7,   0.0,   0.0
-11.051233396584443,1,a-phys-i1,2021-22,Boston - Timilty Middle School,00350485,     223,      56,   0.4,  25.1,   0.0,   0.0,   0.0,   0.0,   0.0
3.6736242884250467,3.67,a-phys-i1,2021-22,Boston - Tobin K-8 School,00350229,     459,      26,   0.0,   5.7,   0.0,   0.0,   0.0,   0.0,   0.0
3.521821631878557,3.52,a-phys-i1,2021-22,Boston - Trotter K-8 School,00350370,     409,      24,   0.5,   5.9,   0.0,   0.0,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2021-22,Boston - Tynan Elementary School,00350181,     246,       7,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - UP Academy Holland,00350167,     728,       3,"","","","","","",""
7.165085388994307,5,a-phys-i1,2021-22,Boston - Warren-Prescott K-8 School,00350346,     541,       7,   0.4,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Boston - West Zone Early Learning Center,00350006,     106,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Winship Elementary School,00350374,     295,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boston - Winthrop Elementary School,00350180,     232,       1,"","","","","","",""
3.3700189753320684,3.37,a-phys-i1,2021-22,Boston - Young Achievers K-8 School,00350380,     624,      40,   0.3,   6.1,   0.0,   0.0,   0.5,   0.0,   0.0
2.155597722960151,2.16,a-phys-i1,2021-22,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,     723,      70,   2.5,   7.7,   0.0,   0.1,   1.0,   0.0,   0.0
6.0265654648956355,5,a-phys-i1,2021-22,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,     458,      12,   0.0,   2.6,   0.0,   0.0,   0.0,   0.0,   0.0
-0.12144212523719176,1,a-phys-i1,2021-22,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,     495,      60,   0.2,  10.7,   0.0,   0.0,   2.8,   0.0,   0.0
-5.814041745730551,1,a-phys-i1,2021-22,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,     702,     130,   0.9,  18.2,   0.0,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2021-22,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,     976,      33,   1.2,   2.5,   0.0,   0.0,   0.0,   0.0,   0.0
0.10626185958254179,1,a-phys-i1,2021-22,Bourne - Bourne High School,00360505,     404,      42,   0.0,  10.4,   0.0,   0.0,   0.0,   0.2,   0.5
NA,NA,a-phys-i1,2021-22,Bourne - Bourne Intermediate School,00360030,     378,       0,"","","","","","",""
7.165085388994307,5,a-phys-i1,2021-22,Bourne - Bourne Middle School,00360325,     461,      23,   4.1,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Bourne - Bournedale Elementary School,00360005,     411,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boxford - Harry Lee Cole,00380005,     354,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Boxford - Spofford Pond,00380013,     404,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Braintree - Archie T Morrison,00400033,     317,       0,"","","","","","",""
4.053130929791271,4.05,a-phys-i1,2021-22,Braintree - Braintree High,00400505,"   1,795",      93,   0.0,   5.2,   0.1,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Braintree - Donald Ross,00400050,     210,       1,"","","","","","",""
5.874762808349146,5,a-phys-i1,2021-22,Braintree - East Middle School,00400305,"   1,057",      30,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Braintree - Highlands,00400015,     406,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Braintree - Hollis,00400005,     321,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Braintree - Liberty,00400025,     371,       2,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Braintree - Mary E Flaherty School,00400020,     286,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Braintree - Monatiquot Kindergarten Center,00400009,     264,       0,"","","","","","",""
6.633776091081593,5,a-phys-i1,2021-22,Braintree - South Middle School,00400310,     552,      20,   2.2,   1.8,   0.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-phys-i1,2021-22,Brewster - Eddy Elementary,00410010,     217,      10,   4.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brewster - Stony Brook Elementary,00410005,     236,       0,"","","","","","",""
6.861480075901328,5,a-phys-i1,2021-22,Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,     343,       6,   0.3,   1.5,   0.0,   0.0,   0.0,   0.0,   0.0
7.544592030360532,5,a-phys-i1,2021-22,Bridgewater-Raynham - Bridgewater Middle School,06250320,     520,      16,   2.5,   0.6,   0.0,   0.0,   0.0,   0.0,   0.0
5.039848197343453,5,a-phys-i1,2021-22,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,"   1,418",      71,   2.0,   3.9,   0.4,   0.0,   0.2,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Bridgewater-Raynham - Laliberte Elementary School,06250050,     533,       3,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Bridgewater-Raynham - Merrill Elementary School,06250020,     336,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Bridgewater-Raynham - Mitchell Elementary School,06250002,"   1,283",       1,"","","","","","",""
7.3927893738140416,5,a-phys-i1,2021-22,Bridgewater-Raynham - Raynham Middle School,06250315,     736,       8,   0.3,   0.8,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Bridgewater-Raynham - Therapeutic Day School,06250415,      20,       3,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Bridgewater-Raynham - Williams Intermediate School,06250300,     766,       5,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Brimfield - Brimfield Elementary,00430005,     288,       1,"","","","","","",""
6.0265654648956355,5,a-phys-i1,2021-22,Bristol County Agricultural - Bristol County Agricultural High,09100705,     502,      13,   0.0,   2.6,   0.0,   0.0,   0.0,   0.0,   0.0
4.7362428842504745,4.74,a-phys-i1,2021-22,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,"   1,340",      89,   3.1,   4.3,   0.0,   0.0,   0.1,   0.0,   0.0
0.9411764705882342,1,a-phys-i1,2021-22,Brockton - Ashfield Middle School,00440421,     507,      48,   0.4,   9.3,   0.0,   0.0,   1.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - Barrett Russell Early Childhood Center,00440008,     240,       0,"","","","","","",""
-3.8406072106261866,1,a-phys-i1,2021-22,Brockton - Brockton Champion High School,00440515,     218,      36,   1.4,  15.6,   0.0,   0.0,   4.1,   0.0,   0.0
-10.368121442125238,1,a-phys-i1,2021-22,Brockton - Brockton High,00440505,"   4,114","   1,010",   3.3,  24.2,   0.0,   0.0,   0.4,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - Brockton Virtual Learning Academy,00440705,     433,       0,"","","","","","",""
7.240986717267552,5,a-phys-i1,2021-22,Brockton - Brookfield,00440010,     518,      16,   2.7,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
7.240986717267552,5,a-phys-i1,2021-22,Brockton - Downey,00440110,     628,       8,   0.5,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2021-22,Brockton - Dr W Arnone Community School,00440001,     752,      37,   2.8,   2.8,   0.0,   0.0,   0.9,   0.0,   0.0
-1.7153700189753334,1,a-phys-i1,2021-22,Brockton - East Middle School,00440405,     556,      73,   1.8,  12.8,   0.0,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2021-22,Brockton - Edgar B Davis,00440023,"   1,000",      33,   1.4,   2.5,   0.0,   0.0,   0.4,   0.0,   0.0
6.557874762808349,5,a-phys-i1,2021-22,Brockton - Edison Academy,00440520,     432,       8,   0.0,   1.9,   0.0,   0.0,   0.0,   0.0,   0.2
-7.180265654648958,1,a-phys-i1,2021-22,Brockton - Frederick Douglass Academy,00440080,      50,      12,   6.0,  20.0,   0.0,   0.0,   8.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2021-22,Brockton - Gilmore Elementary School,00440055,     484,      13,   0.2,   2.5,   0.0,   0.0,   1.2,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - Hancock,00440045,     539,       0,"","","","","","",""
-11.203036053130932,1,a-phys-i1,2021-22,Brockton - Huntington Therapeutic Day School,00440400,      87,      23,   0.0,  25.3,   0.0,   0.0,   1.1,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - John F Kennedy,00440017,     608,       1,"","","","","","",""
4.50853889943074,4.51,a-phys-i1,2021-22,Brockton - Joseph F. Plouffe Academy,00440422,     753,      56,   4.1,   4.6,   0.0,   0.0,   0.9,   0.0,   0.1
7.089184060721063,5,a-phys-i1,2021-22,Brockton - Louis F Angelo Elementary,00440065,     843,      10,   0.0,   1.2,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - Manthala George Jr. School,00440003,     891,       4,"","","","","","",""
7.013282732447817,5,a-phys-i1,2021-22,Brockton - Mary E. Baker School,00440002,     753,      10,   0.4,   1.3,   0.0,   0.0,   0.0,   0.0,   0.0
1.8519924098671725,1.85,a-phys-i1,2021-22,Brockton - North Middle School,00440410,     322,      27,   0.6,   8.1,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brockton - Oscar F Raymond,00440078,     805,       0,"","","","","","",""
-1.4876660341555985,1,a-phys-i1,2021-22,Brockton - South Middle School,00440415,     608,      77,   0.0,  12.5,   0.0,   0.0,   0.7,   0.0,   0.0
-2.322580645161291,1,a-phys-i1,2021-22,Brockton - West Middle School,00440420,     623,      89,   0.2,  13.6,   0.0,   0.0,   1.9,   0.0,   0.0
2.8387096774193545,2.84,a-phys-i1,2021-22,Brooke Charter School (District) - Brooke Charter School,04280305,"   2,238",     217,   5.0,   6.8,   0.1,   0.0,   0.1,   0.0,   0.0
NA,NA,a-phys-i1,2021-22,Brookfield - Brookfield Elementary,00450005,     294,       1,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Brookline - Brookline Early Education Program at Beacon,00460001,      58,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Brookline - Brookline Early Education Program at Clark Road,00460003,      83,       0,"","","","","","",""
NA,NA,a-phys-i1,2021-22,Brookline - Brookline Early Education Program at Putterham,00460002,      66,       0,"","","","","","",""
