Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Nonbinary
NA,NA,"",2016-17,Wachusett - Mountview Middle,07750305,   0.2,   4.2,   2.3,   4.7,   2.6,   0.0,  85.9,  49.4,  50.6
NA,NA,"",2016-17,Wachusett - Naquag Elementary School,07750005,   0.9,   0.6,   1.9,   4.3,   2.2,   0.3,  89.8,  52.3,  47.7
NA,NA,"",2016-17,Wachusett - Paxton Center,07750040,   0.0,   2.2,   2.0,   8.7,   0.8,   0.0,  86.3,  46.3,  53.7
NA,NA,"",2016-17,Wachusett - Thomas Prince,07750045,   0.0,   1.3,   0.5,   3.8,   1.8,   0.0,  92.7,  52.2,  47.8
NA,NA,"",2016-17,Wachusett - Wachusett Regional High,07750505,   0.0,   3.2,   1.9,   4.1,   1.7,   0.2,  88.9,  52.7,  47.3
NA,NA,"",2016-17,Wakefield - Dolbeare,03050005,   0.2,   2.5,   0.7,   7.0,   3.6,   0.0,  86.0,  50.7,  49.3
NA,NA,"",2016-17,Wakefield - Early Childhood Center at the Doyle School,03050001,   0.0,   3.9,   1.6,   3.1,   2.3,   1.6,  87.6,  48.8,  51.2
NA,NA,"",2016-17,Wakefield - Galvin Middle School,03050310,   0.1,   2.8,   3.2,   5.6,   1.9,   0.1,  86.3,  48.6,  51.4
NA,NA,"",2016-17,Wakefield - Greenwood,03050020,   0.0,   5.4,   1.8,   5.4,   4.9,   0.0,  82.5,  51.1,  48.9
NA,NA,"",2016-17,Wakefield - Wakefield Memorial High,03050505,   0.2,   3.1,   3.1,   2.9,   2.0,   0.3,  88.6,  52.1,  47.9
NA,NA,"",2016-17,Wakefield - Walton,03050040,   0.0,   2.5,   2.5,   3.5,   3.5,   0.0,  88.1,  46.8,  53.2
NA,NA,"",2016-17,Wakefield - Woodville School,03050015,   0.2,   4.1,   1.8,  10.6,   4.3,   0.0,  79.0,  46.8,  52.9
NA,NA,"",2016-17,Wales - Wales Elementary,03060005,   1.2,   0.6,   0.6,   3.7,   3.7,   0.0,  90.2,  48.8,  51.2
NA,NA,"",2016-17,Walpole - Bird Middle,03070305,   0.8,   2.3,   3.3,   5.8,   1.7,   0.0,  86.0,  50.0,  50.0
NA,NA,"",2016-17,Walpole - Boyden,03070010,   0.8,   5.0,   6.9,   6.3,   1.6,   0.0,  79.4,  51.9,  48.1
NA,NA,"",2016-17,Walpole - Daniel Feeney Preschool Center,03070002,   0.0,  14.6,   6.1,   8.5,   3.7,   0.0,  67.1,  45.1,  54.9
NA,NA,"",2016-17,Walpole - Eleanor N Johnson Middle,03070310,   0.0,  10.3,   3.1,   3.6,   2.2,   0.0,  80.7,  47.5,  52.5
NA,NA,"",2016-17,Walpole - Elm Street School,03070005,   0.2,   8.4,   2.1,   5.1,   2.3,   0.0,  81.8,  44.6,  55.4
NA,NA,"",2016-17,Walpole - Fisher,03070015,   0.0,  11.4,   3.5,   3.9,   3.5,   0.0,  77.6,  49.1,  50.9
NA,NA,"",2016-17,Walpole - Old Post Road,03070018,   0.7,   2.9,   2.5,   7.0,   1.8,   0.0,  85.1,  49.1,  50.9
NA,NA,"",2016-17,Walpole - Walpole High,03070505,   0.2,   3.5,   4.2,   4.5,   0.9,   0.0,  86.7,  51.1,  48.9
NA,NA,"",2016-17,Waltham - Douglas MacArthur Elementary School,03080032,   0.0,   8.6,  10.9,  16.0,   4.4,   0.0,  60.2,  47.2,  52.8
NA,NA,"",2016-17,Waltham - Henry Whittemore Elementary School,03080065,   0.0,   3.4,   4.9,  73.5,   1.3,   0.0,  16.9,  49.7,  50.3
NA,NA,"",2016-17,Waltham - James Fitzgerald Elementary School,03080060,   0.0,   5.8,   7.6,  27.5,   3.8,   0.0,  55.4,  53.1,  46.9
NA,NA,"",2016-17,Waltham - John F Kennedy Middle,03080404,   0.0,   5.7,  10.9,  28.3,   1.6,   0.0,  53.5,  47.7,  52.3
NA,NA,"",2016-17,Waltham - John W. McDevitt Middle School,03080415,   0.0,   3.1,   8.4,  42.0,   3.4,   0.2,  43.0,  47.6,  52.4
NA,NA,"",2016-17,Waltham - Northeast Elementary School,03080040,   0.6,   8.4,  10.3,  24.5,   3.4,   0.0,  52.8,  48.0,  52.0
NA,NA,"",2016-17,Waltham - Thomas R Plympton Elementary School,03080050,   0.0,   5.0,  11.8,  38.7,   3.6,   0.0,  40.8,  45.6,  54.4
NA,NA,"",2016-17,Waltham - Waltham Public Schools Dual Language Program,03080001,   0.0,   2.5,   2.5,  62.5,   2.5,   0.0,  30.0,  52.5,  47.5
NA,NA,"",2016-17,Waltham - Waltham Sr High,03080505,   0.2,   5.0,  11.6,  38.3,   2.3,   0.3,  42.2,  45.9,  54.1
NA,NA,"",2016-17,Waltham - William F. Stanley Elementary School,03080005,   0.0,   8.1,   7.0,  46.2,   1.8,   0.0,  37.0,  45.1,  54.9
NA,NA,"",2016-17,Ware - Stanley M Koziol Elementary School,03090020,   0.0,   0.5,   1.2,   7.7,   5.8,   0.0,  84.8,  46.6,  53.4
NA,NA,"",2016-17,Ware - Ware Junior/Senior High School,03090505,   0.4,   1.1,   2.5,   8.8,   3.2,   0.2,  83.8,  47.6,  52.4
NA,NA,"",2016-17,Ware - Ware Middle School,03090305,   0.0,   0.6,   2.1,   7.1,   5.3,   0.3,  84.6,  51.9,  48.1
NA,NA,"",2016-17,Wareham - John William Decas,03100003,   0.8,   1.0,   6.1,   6.6,  12.3,   0.0,  73.2,  49.3,  50.7
NA,NA,"",2016-17,Wareham - Minot Forest,03100017,   1.2,   1.2,   7.1,   5.7,   9.9,   0.0,  75.0,  48.3,  51.7
NA,NA,"",2016-17,Wareham - Wareham Cooperative Alternative School,03100315,   1.6,   0.0,   9.8,   8.2,   8.2,   0.0,  72.1,  39.3,  60.7
NA,NA,"",2016-17,Wareham - Wareham Middle,03100305,   1.3,   0.7,   7.2,   6.6,   8.2,   0.1,  75.9,  47.3,  52.7
NA,NA,"",2016-17,Wareham - Wareham Senior High,03100505,   0.8,   1.5,   9.7,   9.8,  10.4,   0.2,  67.6,  49.0,  51.0
NA,NA,"",2016-17,Watertown - Cunniff,03140015,   0.0,   5.7,   4.4,  15.2,   3.0,   0.0,  71.6,  46.3,  53.7
NA,NA,"",2016-17,Watertown - Hosmer,03140020,   0.3,   7.7,   3.0,  12.2,   6.3,   0.0,  70.5,  49.1,  50.9
NA,NA,"",2016-17,Watertown - James Russell Lowell,03140025,   0.2,   8.8,   2.1,  11.3,   6.5,   0.0,  71.1,  47.9,  52.1
NA,NA,"",2016-17,Watertown - Watertown High,03140505,   0.8,   6.5,   3.2,  13.0,   2.9,   0.2,  73.6,  49.8,  50.2
NA,NA,"",2016-17,Watertown - Watertown Middle,03140305,   0.7,   9.5,   4.9,  13.7,   4.6,   0.2,  66.4,  49.9,  50.1
NA,NA,"",2016-17,Wayland - Claypit Hill School,03150005,   0.0,  11.9,   5.9,   4.3,   5.8,   0.6,  71.6,  51.6,  48.4
NA,NA,"",2016-17,Wayland - Happy Hollow School,03150015,   0.0,  15.8,   7.0,   4.1,   6.2,   0.3,  66.6,  45.9,  54.1
NA,NA,"",2016-17,Wayland - Loker School,03150020,   0.0,  15.6,   3.9,   3.9,   4.7,   0.4,  71.6,  46.7,  53.3
NA,NA,"",2016-17,Wayland - Wayland High School,03150505,   0.0,  15.0,   4.8,   5.4,   4.2,   0.1,  70.4,  46.9,  53.1
NA,NA,"",2016-17,Wayland - Wayland Middle School,03150305,   0.0,  17.5,   5.2,   3.9,   6.8,   0.2,  66.5,  51.7,  48.3
NA,NA,"",2016-17,Webster - Bartlett High School,03160505,   0.0,   2.9,   4.3,  14.7,   5.0,   0.0,  73.1,  45.8,  54.2
NA,NA,"",2016-17,Webster - Park Avenue Elementary,03160015,   0.2,   1.3,   3.9,  26.2,   5.9,   0.1,  62.4,  47.1,  52.9
NA,NA,"",2016-17,Webster - Webster Middle School,03160315,   0.2,   1.9,   5.7,  22.3,   6.4,   0.5,  63.1,  54.1,  45.9
NA,NA,"",2016-17,Wellesley - Ernest F Upham,03170050,   0.0,  10.4,   2.7,   1.8,   2.7,   0.0,  82.4,  46.4,  53.6
NA,NA,"",2016-17,Wellesley - Hunnewell,03170025,   0.0,   6.0,   4.8,   2.8,  10.0,   0.0,  76.5,  52.2,  47.8
NA,NA,"",2016-17,Wellesley - John D Hardy,03170020,   0.0,  20.8,   3.9,   6.2,   6.2,   0.0,  63.0,  52.6,  47.4
NA,NA,"",2016-17,Wellesley - Joseph E Fiske,03170015,   0.0,  22.7,   4.1,   8.2,   6.6,   0.0,  58.5,  50.1,  49.9
NA,NA,"",2016-17,Wellesley - Katharine Lee Bates,03170005,   0.0,   6.3,   3.7,   3.2,   6.1,   0.0,  80.7,  54.9,  45.1
NA,NA,"",2016-17,Wellesley - Schofield,03170045,   0.0,  14.7,   5.7,   7.1,   6.5,   0.0,  66.0,  52.4,  47.6
NA,NA,"",2016-17,Wellesley - Sprague Elementary School,03170048,   0.0,  13.3,   3.8,   5.1,  11.2,   0.0,  66.6,  46.4,  53.6
NA,NA,"",2016-17,Wellesley - Wellesley Middle,03170305,   0.0,  10.9,   3.3,   4.5,   6.1,   0.0,  75.1,  48.5,  51.5
NA,NA,"",2016-17,Wellesley - Wellesley Sr High,03170505,   0.0,  11.6,   6.1,   4.7,   4.0,   0.1,  73.5,  51.8,  48.2
NA,NA,"",2016-17,Wellfleet - Wellfleet Elementary,03180005,   0.0,   0.0,   1.8,   8.0,   5.3,   0.0,  85.0,  52.2,  47.8
NA,NA,"",2016-17,West Boylston - Major Edwards Elementary,03220005,   0.0,   1.2,   1.5,  11.4,   4.2,   0.0,  81.6,  49.0,  51.0
NA,NA,"",2016-17,West Boylston - West Boylston Junior/Senior High,03220505,   0.2,   0.8,   1.6,   9.2,   3.3,   0.0,  85.0,  52.4,  47.6
NA,NA,"",2016-17,West Bridgewater - Howard School,03230305,   0.4,   0.4,   3.0,   5.2,   2.6,   0.0,  88.5,  48.9,  51.1
NA,NA,"",2016-17,West Bridgewater - Rose L Macdonald,03230003,   0.0,   1.6,   3.9,   1.9,   3.9,   0.4,  88.3,  52.9,  47.1
NA,NA,"",2016-17,West Bridgewater - Spring Street School,03230005,   0.0,   2.1,   1.4,   7.1,   4.3,   0.0,  85.1,  46.8,  53.2
NA,NA,"",2016-17,West Bridgewater - West Bridgewater Junior/Senior,03230505,   0.2,   1.3,   3.1,   2.4,   2.1,   0.2,  90.8,  55.1,  44.9
NA,NA,"",2016-17,West Springfield - 21st Century Skills Academy,03320515,   0.0,   0.0,   7.1,  14.3,   0.0,   0.0,  78.6,  21.4,  78.6
NA,NA,"",2016-17,West Springfield - Cowing Early Childhood,03320001,   0.0,  11.7,   3.3,  18.3,   1.7,   0.0,  65.0,  50.0,  50.0
NA,NA,"",2016-17,West Springfield - John Ashley,03320005,   0.0,   2.2,   2.7,  17.7,   2.7,   0.0,  74.8,  46.5,  53.5
NA,NA,"",2016-17,West Springfield - John R Fausey,03320010,   0.0,   4.8,   3.5,  13.2,   3.9,   0.2,  74.5,  45.0,  55.0
NA,NA,"",2016-17,West Springfield - Memorial,03320025,   0.0,   8.9,   5.1,  30.5,   4.7,   0.0,  50.8,  48.3,  51.7
NA,NA,"",2016-17,West Springfield - Mittineague,03320030,   0.0,   1.8,   4.3,  16.6,   4.3,   0.0,  73.0,  53.4,  46.6
NA,NA,"",2016-17,West Springfield - Philip G Coburn,03320007,   0.0,  15.3,   4.9,  16.7,   2.3,   0.0,  60.8,  50.3,  49.7
NA,NA,"",2016-17,West Springfield - Tatham,03320040,   0.0,   2.6,   1.3,   8.4,   5.3,   0.0,  82.4,  51.5,  48.5
NA,NA,"",2016-17,West Springfield - West Springfield High,03320505,   0.1,   6.8,   3.6,  14.4,   1.9,   0.1,  73.2,  47.7,  52.3
NA,NA,"",2016-17,West Springfield - West Springfield Middle,03320305,   0.2,   6.8,   3.2,  19.0,   1.4,   0.0,  69.4,  47.6,  52.4
NA,NA,"",2016-17,Westborough - Annie E Fales,03210010,   0.6,  35.2,   1.2,   2.3,   2.9,   0.0,  57.8,  49.3,  50.7
NA,NA,"",2016-17,Westborough - Elsie A Hastings Elementary,03210025,   0.4,  40.9,   2.1,  11.7,   3.1,   0.0,  41.8,  48.8,  51.2
NA,NA,"",2016-17,Westborough - J Harding Armstrong,03210005,   0.0,  41.8,   3.0,   4.0,   1.8,   0.0,  49.5,  49.5,  50.5
NA,NA,"",2016-17,Westborough - Mill Pond School,03210045,   0.0,  33.5,   0.7,   5.6,   3.4,   0.1,  56.7,  49.5,  50.5
NA,NA,"",2016-17,Westborough - Sarah W Gibbons Middle,03210305,   0.2,  26.7,   1.3,   6.9,   4.4,   0.2,  60.4,  46.7,  53.3
NA,NA,"",2016-17,Westborough - Westborough High,03210505,   0.0,  21.2,   2.0,   4.5,   2.3,   0.0,  70.1,  50.7,  49.3
NA,NA,"",2016-17,Westfield - Abner Gibbs,03250020,   0.0,   6.0,   3.7,  19.3,   2.8,   0.0,  68.3,  51.8,  48.2
NA,NA,"",2016-17,Westfield - Fort Meadow Early Childhood Center,03250003,   0.0,   6.9,   0.0,  22.3,   2.3,   0.0,  68.6,  43.4,  56.6
NA,NA,"",2016-17,Westfield - Franklin Ave,03250015,   0.4,   2.0,   2.8,  25.9,   1.2,   0.4,  67.3,  51.0,  49.0
NA,NA,"",2016-17,Westfield - Highland,03250025,   0.0,   8.6,   1.5,  14.6,   1.0,   0.0,  74.2,  46.5,  53.5
NA,NA,"",2016-17,Westfield - Munger Hill,03250033,   0.0,   2.3,   3.0,   8.1,   2.8,   0.3,  83.5,  47.5,  52.5
NA,NA,"",2016-17,Westfield - North Middle School,03250305,   0.0,   1.6,   1.1,  11.1,   2.3,   0.3,  83.6,  49.7,  50.3
NA,NA,"",2016-17,Westfield - Paper Mill,03250036,   0.2,   0.9,   4.2,  21.2,   3.0,   0.0,  70.4,  48.7,  51.3
NA,NA,"",2016-17,Westfield - Russell Elementary School,03250055,   0.0,   0.5,   1.6,   7.6,   1.1,   0.0,  89.1,  47.3,  52.7
NA,NA,"",2016-17,Westfield - South Middle School,03250310,   0.0,   3.1,   2.5,  15.4,   0.7,   0.0,  78.3,  48.3,  51.7
NA,NA,"",2016-17,Westfield - Southampton Road,03250040,   0.2,   0.9,   0.9,  11.7,   3.5,   0.0,  82.8,  51.2,  48.8
NA,NA,"",2016-17,Westfield - Westfield High,03250505,   0.2,   3.2,   2.9,  11.1,   1.9,   0.2,  80.6,  54.7,  45.3
NA,NA,"",2016-17,Westfield - Westfield Technical Academy,03250605,   0.2,   1.9,   2.2,   6.3,   1.3,   0.2,  88.0,  36.1,  63.9
NA,NA,"",2016-17,Westford - Abbot Elementary,03260004,   2.0,  15.4,   0.3,   0.3,   2.2,   0.0,  79.8,  52.2,  47.8
NA,NA,"",2016-17,Westford - Blanchard Middle,03260310,   0.7,  28.7,   1.0,   0.3,   1.1,   0.2,  68.1,  49.2,  50.8
NA,NA,"",2016-17,Westford - Col John Robinson,03260025,   0.0,  26.2,   0.7,   1.5,   3.3,   0.0,  68.3,  51.7,  48.3
NA,NA,"",2016-17,Westford - Day Elementary,03260007,   0.0,  35.0,   1.4,   0.6,   3.6,   0.0,  59.4,  51.5,  48.5
NA,NA,"",2016-17,Westford - John A. Crisafulli Elementary School,03260045,   0.0,  25.9,   1.2,   2.4,   4.5,   0.0,  66.1,  48.8,  51.2
NA,NA,"",2016-17,Westford - Millennium Elementary,03260013,   0.0,  31.1,   0.8,   2.5,   6.7,   0.0,  58.8,  42.9,  57.1
NA,NA,"",2016-17,Westford - Nabnasset,03260015,   0.0,  19.9,   0.6,   1.7,   4.4,   0.0,  73.4,  49.9,  50.1
NA,NA,"",2016-17,Westford - Rita E. Miller Elementary School,03260055,   0.0,  34.0,   0.9,   2.1,   7.2,   0.0,  55.8,  50.1,  49.9
NA,NA,"",2016-17,Westford - Stony Brook School,03260330,   0.1,  23.9,   0.7,   1.3,   3.0,   0.0,  70.9,  47.8,  52.2
NA,NA,"",2016-17,Westford - Westford Academy,03260505,   0.0,  20.5,   0.7,   1.1,   3.6,   0.0,  74.1,  49.0,  51.0
NA,NA,"",2016-17,Westhampton - Westhampton Elementary School,03270005,   0.0,   0.0,   0.0,   3.8,   1.5,   0.0,  94.6,  50.0,  50.0
NA,NA,"",2016-17,Weston - Country,03300010,   0.0,  13.3,   5.6,  11.9,   7.0,   0.0,  62.1,  51.9,  48.1
NA,NA,"",2016-17,Weston - Field Elementary School,03300012,   0.0,  12.7,   7.8,   5.5,   6.6,   0.0,  67.4,  45.2,  54.8
NA,NA,"",2016-17,Weston - Weston High,03300505,   0.6,  17.0,   5.9,   4.8,   4.5,   0.0,  67.1,  49.4,  50.6
NA,NA,"",2016-17,Weston - Weston Middle,03300305,   0.6,  15.0,   7.0,   4.7,   5.6,   0.0,  67.1,  49.6,  50.4
NA,NA,"",2016-17,Weston - Woodland,03300015,   0.0,  14.9,   6.0,   5.3,   1.7,   0.3,  71.9,  49.3,  50.7
NA,NA,"",2016-17,Westport - Alice A Macomber,03310015,   0.3,   0.3,   0.0,   2.3,   4.7,   0.0,  92.4,  46.7,  53.3
NA,NA,"",2016-17,Westport - Westport Elementary,03310030,   0.0,   0.4,   0.2,   4.1,   5.1,   0.0,  90.2,  45.2,  54.8
NA,NA,"",2016-17,Westport - Westport Junior/Senior High School,03310515,   0.5,   1.7,   0.7,   3.3,   2.8,   0.0,  91.0,  44.3,  55.7
NA,NA,"",2016-17,Westwood - Deerfield School,03350010,   0.0,  10.3,   0.4,   4.9,   5.4,   0.0,  78.9,  43.9,  56.1
NA,NA,"",2016-17,Westwood - Downey,03350012,   0.0,  13.1,   0.4,   3.7,   4.5,   0.0,  78.3,  42.6,  57.4
NA,NA,"",2016-17,Westwood - E W Thurston Middle,03350305,   0.0,   9.4,   3.9,   3.9,   2.3,   0.0,  80.5,  53.3,  46.7
NA,NA,"",2016-17,Westwood - Martha Jones,03350017,   0.0,  11.6,   1.0,   3.1,   3.8,   0.0,  80.5,  48.5,  51.5
NA,NA,"",2016-17,Westwood - Paul Hanlon,03350015,   0.0,  14.0,   1.8,   3.6,   4.1,   0.0,  76.6,  49.5,  50.5
NA,NA,"",2016-17,Westwood - Westwood High,03350505,   0.0,   7.0,   3.0,   1.9,   1.6,   0.0,  86.5,  52.6,  47.4
NA,NA,"",2016-17,Westwood - Westwood Integrated Preschool,03350050,   0.0,   4.8,   2.4,   4.8,   0.0,   0.0,  88.1,  28.6,  71.4
NA,NA,"",2016-17,Westwood - William E Sheehan,03350025,   0.0,   6.1,   0.6,   5.8,   4.7,   0.0,  82.8,  45.6,  54.4
NA,NA,"",2016-17,Weymouth - Abigail Adams Middle School,03360310,   0.4,   4.7,   5.8,   9.1,   2.7,   0.2,  77.2,  49.3,  50.7
NA,NA,"",2016-17,Weymouth - Academy Avenue,03360005,   0.0,   8.8,   3.8,   9.5,   2.5,   0.0,  75.4,  45.4,  54.6
NA,NA,"",2016-17,Weymouth - Frederick C Murphy,03360050,   0.0,   0.8,   7.9,   6.7,   6.7,   0.0,  77.9,  49.2,  50.8
NA,NA,"",2016-17,Weymouth - Johnson Early Childhood Center,03360003,   0.0,   8.5,   8.5,   7.0,   4.0,   0.0,  71.9,  44.2,  55.8
NA,NA,"",2016-17,Weymouth - Lawrence W Pingree,03360065,   0.0,   5.0,   5.9,   4.5,   2.3,   0.0,  82.3,  52.3,  47.7
NA,NA,"",2016-17,Weymouth - Maria Weston Chapman Middle School,03360020,   0.1,   5.1,   7.3,   6.1,   4.1,   0.1,  77.1,  49.2,  50.8
NA,NA,"",2016-17,Weymouth - Ralph Talbot,03360085,   0.0,   6.0,   6.7,   8.9,   1.1,   0.4,  77.0,  48.6,  51.4
NA,NA,"",2016-17,Weymouth - Thomas V Nash,03360060,   0.0,   4.3,   3.5,   6.5,   5.2,   0.0,  80.5,  56.3,  43.7
NA,NA,"",2016-17,Weymouth - Thomas W. Hamilton Primary School,03360105,   1.2,  10.1,   5.2,  11.9,   3.2,   0.0,  68.4,  52.8,  47.2
NA,NA,"",2016-17,Weymouth - Wessagusset,03360110,   0.0,   4.4,   1.7,   6.1,   4.4,   0.0,  83.3,  46.6,  53.4
NA,NA,"",2016-17,Weymouth - Weymouth High School,03360505,   0.2,   4.8,   4.3,   6.8,   2.7,   0.0,  81.3,  48.0,  52.0
NA,NA,"",2016-17,Weymouth - William Seach,03360080,   0.6,  11.3,  18.7,  16.1,   4.2,   0.0,  49.0,  49.6,  50.4
NA,NA,"",2016-17,Whately - Whately Elementary,03370005,   0.0,   0.0,   0.0,   4.7,   1.6,   0.0,  93.8,  47.3,  52.7
NA,NA,"",2016-17,Whitman-Hanson - Hanson Middle School,07800315,   0.0,   0.5,   1.2,   2.5,   2.0,   0.0,  93.8,  44.3,  55.7
NA,NA,"",2016-17,Whitman-Hanson - Indian Head,07800035,   0.0,   1.2,   0.9,   2.3,   0.9,   0.0,  94.8,  49.6,  50.4
NA,NA,"",2016-17,Whitman-Hanson - John H Duval,07800030,   0.6,   0.8,   2.2,   7.1,   4.4,   0.2,  84.6,  51.5,  48.5
NA,NA,"",2016-17,Whitman-Hanson - Louise A Conley,07800010,   0.7,   0.7,   2.9,   5.9,   2.3,   0.0,  87.5,  51.0,  49.0
NA,NA,"",2016-17,Whitman-Hanson - Maquan Elementary,07800025,   0.2,   1.2,   0.9,   4.4,   2.8,   0.0,  90.5,  42.6,  57.4
NA,NA,"",2016-17,Whitman-Hanson - Whitman Hanson Regional,07800505,   0.3,   1.3,   1.9,   2.5,   2.1,   0.2,  91.8,  51.5,  48.5
NA,NA,"",2016-17,Whitman-Hanson - Whitman Middle,07800310,   0.7,   0.8,   2.8,   3.5,   2.3,   0.3,  89.5,  47.7,  52.3
NA,NA,"",2016-17,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,   0.2,   1.1,   1.5,  18.3,   2.8,   0.0,  76.0,  45.4,  54.6
NA,NA,"",2016-17,Williamsburg - Anne T. Dunphy School,03400020,   0.0,   0.6,   3.2,   0.6,   0.0,   0.0,  95.6,  45.6,  54.4
NA,NA,"",2016-17,Williamstown - Williamstown Elementary,03410010,   0.0,   2.9,   1.3,   6.9,   6.4,   0.0,  82.4,  47.8,  52.2
NA,NA,"",2016-17,Wilmington - Boutwell,03420005,   0.0,   8.9,   0.6,   4.4,   3.2,   0.0,  82.9,  46.8,  53.2
NA,NA,"",2016-17,Wilmington - North Intermediate,03420060,   0.0,   3.0,   1.1,   3.0,   3.7,   0.0,  89.3,  47.0,  53.0
NA,NA,"",2016-17,Wilmington - Shawsheen Elementary,03420025,   0.0,   4.5,   0.8,   6.7,   3.3,   0.0,  84.7,  47.9,  52.1
NA,NA,"",2016-17,Wilmington - West Intermediate,03420080,   0.4,   3.9,   1.2,   5.9,   2.0,   0.0,  86.6,  52.8,  47.2
NA,NA,"",2016-17,Wilmington - Wildwood,03420015,   0.6,   4.5,   2.8,   3.9,   4.5,   0.0,  83.7,  43.8,  56.2
NA,NA,"",2016-17,Wilmington - Wilmington High,03420505,   0.1,   5.2,   2.4,   3.0,   1.7,   0.1,  87.5,  50.6,  49.4
NA,NA,"",2016-17,Wilmington - Wilmington Middle School,03420330,   0.1,   4.3,   1.6,   4.3,   3.2,   0.0,  86.5,  49.6,  50.4
NA,NA,"",2016-17,Wilmington - Woburn Street,03420020,   0.0,   4.6,   0.5,   3.6,   3.9,   0.0,  87.4,  46.8,  53.2
NA,NA,"",2016-17,Winchendon - Memorial,03430040,   0.0,   1.8,   1.1,   4.0,   2.5,   0.0,  90.5,  38.2,  61.8
NA,NA,"",2016-17,Winchendon - Murdock Academy for Success,03430405,   0.0,   0.0,   0.0,   0.0,   7.1,   0.0,  92.9,  35.7,  64.3
NA,NA,"",2016-17,Winchendon - Murdock High School,03430515,   0.3,   3.1,   2.1,   8.0,   2.4,   0.0,  84.1,  46.4,  53.6
NA,NA,"",2016-17,Winchendon - Murdock Middle School,03430315,   0.7,   3.0,   1.7,   7.1,   4.4,   0.0,  83.1,  49.3,  50.7
NA,NA,"",2016-17,Winchendon - Toy Town Elementary,03430050,   0.0,   2.1,   1.8,   6.8,   2.5,   0.4,  86.5,  51.6,  48.4
NA,NA,"",2016-17,Winchendon - Winchendon PreSchool Program,03430010,   0.0,   2.4,   1.2,   1.2,   2.4,   0.0,  92.8,  45.8,  54.2
NA,NA,"",2016-17,Winchester - Ambrose Elementary,03440045,   0.0,   4.8,   0.0,   1.6,   3.2,   0.0,  90.5,  49.5,  50.5
NA,NA,"",2016-17,Winchester - Lincoln Elementary,03440005,   0.0,   7.6,   1.2,   2.2,   7.6,   0.0,  81.5,  53.9,  45.9
NA,NA,"",2016-17,Winchester - Lynch Elementary,03440020,   0.0,  25.6,   2.2,   4.0,   6.4,   0.0,  61.7,  46.3,  53.7
NA,NA,"",2016-17,Winchester - McCall Middle,03440305,   0.3,  16.7,   0.7,   3.4,   3.8,   0.1,  75.0,  50.6,  49.4
NA,NA,"",2016-17,Winchester - Muraco Elementary,03440040,   0.7,  23.5,   1.0,   2.2,   8.7,   0.0,  63.9,  51.5,  48.5
NA,NA,"",2016-17,Winchester - Vinson-Owen Elementary,03440025,   0.0,  19.2,   0.2,   2.8,   8.5,   0.0,  69.2,  50.2,  49.8
NA,NA,"",2016-17,Winchester - Winchester High School,03440505,   0.1,  16.4,   1.4,   4.1,   3.9,   0.0,  74.1,  49.7,  50.3
NA,NA,"",2016-17,Winthrop - Arthur T. Cummings Elementary School,03460020,   0.2,   0.9,   1.3,  15.9,   1.5,   0.0,  80.1,  48.5,  51.5
NA,NA,"",2016-17,Winthrop - William P. Gorman/Fort Banks Elementary,03460015,   0.0,   0.0,   1.7,  14.2,   2.8,   0.0,  81.4,  46.2,  53.8
NA,NA,"",2016-17,Winthrop - Winthrop High School,03460505,   0.5,   1.7,   1.9,  11.8,   2.6,   0.0,  81.4,  50.2,  49.8
NA,NA,"",2016-17,Winthrop - Winthrop Middle School,03460305,   0.0,   0.6,   0.4,  11.8,   1.1,   0.0,  86.0,  49.0,  51.0
NA,NA,"",2016-17,Woburn - Clyde Reeves,03470040,   0.2,   6.1,   8.5,   5.0,   3.7,   0.0,  76.4,  49.7,  50.3
NA,NA,"",2016-17,Woburn - Daniel L Joyce Middle School,03470410,   0.4,   4.6,   5.6,   6.8,   2.8,   0.2,  79.5,  49.8,  50.2
NA,NA,"",2016-17,Woburn - Daniel P Hurld,03470020,   0.0,   4.3,   2.4,   2.4,   1.0,   0.0,  89.9,  51.4,  48.6
NA,NA,"",2016-17,Woburn - Goodyear Elementary School,03470005,   0.3,   5.6,   7.8,   6.5,   4.7,   0.0,  75.1,  45.8,  54.2
NA,NA,"",2016-17,Woburn - John F Kennedy Middle School,03470405,   1.0,   5.5,   8.3,   7.9,   1.2,   0.0,  76.1,  51.3,  48.7
NA,NA,"",2016-17,Woburn - Linscott-Rumford,03470025,   0.0,  21.4,   8.5,   6.7,   4.0,   0.0,  59.4,  54.0,  46.0
NA,NA,"",2016-17,Woburn - Malcolm White,03470055,   0.6,   5.6,   6.5,  11.8,   4.3,   0.0,  71.1,  53.4,  46.6
NA,NA,"",2016-17,Woburn - Mary D Altavesta,03470065,   1.2,  19.9,   9.8,  16.3,   3.7,   0.8,  48.4,  44.7,  55.3
NA,NA,"",2016-17,Woburn - Shamrock,03470043,   0.6,   5.4,   9.1,  14.5,   4.8,   0.3,  65.3,  44.4,  55.6
