Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total
NA,NA,"",2018-19,Lowell - Lowell High,01600505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     824,     765,     782,     771,      32,"   3,174"
NA,NA,"",2018-19,Lowell - Moody Elementary,01600027,       0,      46,      44,      48,      43,      47,      49,       0,       0,       0,       0,       0,       0,       0,       0,     277
NA,NA,"",2018-19,Lowell - Pawtucketville Memorial,01600036,      29,      91,      85,      92,      93,     106,       0,       0,       0,       0,       0,       0,       0,       0,       0,     496
NA,NA,"",2018-19,Lowell - Peter W Reilly,01600040,       0,      95,      86,      87,      99,     105,     103,       0,       0,       0,       0,       0,       0,       0,       0,     575
NA,NA,"",2018-19,Lowell - Pyne Arts,01600018,      24,      46,      49,      48,      46,      49,      59,      52,      60,      54,       0,       0,       0,       0,       0,     487
NA,NA,"",2018-19,Lowell - Rogers STEM Academy,01600005,       0,      96,      93,      79,      86,     107,     109,     113,      55,       0,       0,       0,       0,       0,       0,     738
NA,NA,"",2018-19,Lowell - S Christa McAuliffe Elementary,01600075,      50,      94,      84,      90,      91,      97,       0,       0,       0,       0,       0,       0,       0,       0,       0,     506
NA,NA,"",2018-19,Lowell - The Career Academy,01600515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      18,      28,      27,      44,       1,     118
NA,NA,"",2018-19,Lowell - Washington,01600055,      25,      50,      43,      42,      40,      40,       0,       0,       0,       0,       0,       0,       0,       0,       0,     240
NA,NA,"",2018-19,Milford - Brookside,01850065,       0,     156,     156,     158,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     470
NA,NA,"",2018-19,Milford - Memorial,01850010,       0,     137,     153,     160,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     450
NA,NA,"",2018-19,Milford - Milford High,01850505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     287,     314,     296,     262,      11,"   1,170"
NA,NA,"",2018-19,Milford - Shining Star Early Childhood Center,01850075,     161,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     161
NA,NA,"",2018-19,Milford - Stacy Middle,01850305,       0,       0,       0,       0,       0,       0,       0,     341,     333,     361,       0,       0,       0,       0,       0,"   1,035"
NA,NA,"",2018-19,Milford - Woodland,01850090,       0,       0,       0,       0,     326,     336,     329,       0,       0,       0,       0,       0,       0,       0,       0,     991
NA,NA,"",2018-19,Revere - A. C. Whelan Elementary School,02480003,       0,     128,     138,     137,     125,     125,     133,       0,       0,       0,       0,       0,       0,       0,       0,     786
NA,NA,"",2018-19,Revere - Abraham Lincoln,02480025,     101,      88,      97,      94,      95,      85,     109,       0,       0,       0,       0,       0,       0,       0,       0,     669
NA,NA,"",2018-19,Revere - Beachmont Veterans Memorial School,02480013,      35,      41,      65,      41,      51,      43,      50,       0,       0,       0,       0,       0,       0,       0,       0,     326
NA,NA,"",2018-19,Revere - Garfield Elementary School,02480056,      55,     115,     111,     121,     113,      98,     119,       0,       0,       0,       0,       0,       0,       0,       0,     732
NA,NA,"",2018-19,Revere - Garfield Middle School,02480057,       0,       0,       0,       0,       0,       0,       0,     201,     180,     178,       0,       0,       0,       0,       0,     559
NA,NA,"",2018-19,Revere - Paul Revere,02480050,       0,      73,      80,      76,      89,      77,      83,       0,       0,       0,       0,       0,       0,       0,       0,     478
NA,NA,"",2018-19,Revere - Revere High,02480505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     541,     554,     463,     413,       7,"   1,978"
NA,NA,"",2018-19,Revere - Rumney Marsh Academy,02480014,       0,       0,       0,       0,       0,       0,       0,     215,     198,     198,       0,       0,       0,       0,       0,     611
NA,NA,"",2018-19,Revere - Seacoast School,02480520,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      34,      14,      21,      21,       0,      90
NA,NA,"",2018-19,Revere - Staff Sargent James J. Hill Elementary School,02480035,       0,     108,     119,     114,     120,     124,     137,       0,       0,       0,       0,       0,       0,       0,       0,     722
NA,NA,"",2018-19,Revere - Susan B. Anthony Middle School,02480305,       0,       0,       0,       0,       0,       0,       0,     210,     202,     181,       0,       0,       0,       0,       0,     593
NA,NA,"",2018-19,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,      18,      47,      92,      81,      88,      88,      48,      66,      45,      43,       0,       0,       0,       0,       0,     616
NA,NA,"",2018-19,Somerville - Arthur D Healey,02740075,      17,      43,      62,      49,      53,      39,      46,      56,      46,      39,       0,       0,       0,       0,       0,     450
NA,NA,"",2018-19,Somerville - Benjamin G Brown,02740015,       0,      37,      36,      41,      43,      36,      36,       0,       0,       0,       0,       0,       0,       0,       0,     229
NA,NA,"",2018-19,Somerville - Capuano Early Childhood Center,02740005,     238,      94,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     332
NA,NA,"",2018-19,Somerville - E Somerville Community,02740111,       0,      68,      91,      82,      92,      82,      80,      85,      80,      59,       0,       0,       0,       0,       0,     719
NA,NA,"",2018-19,Somerville - Full Circle High School,02740510,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       7,      14,      18,       7,       2,      48
NA,NA,"",2018-19,Somerville - John F Kennedy,02740083,       0,      46,      50,      50,      41,      46,      43,      53,      70,      42,       0,       0,       0,       0,       0,     441
NA,NA,"",2018-19,Somerville - Somerville High,02740505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     329,     298,     304,     312,       8,"   1,251"
NA,NA,"",2018-19,Somerville - West Somerville Neighborhood,02740115,      18,      44,      44,      39,      45,      40,      31,      45,      30,      34,       0,       0,       0,       0,       0,     370
NA,NA,"",2018-19,Somerville - Winter Hill Community,02740120,      18,      39,      41,      36,      38,      45,      56,      49,      62,      55,       0,       0,       0,       0,       0,     439
NA,NA,"",2018-19,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,       0,       0,       0,       0,       0,       0,       0,     182,     169,     166,       0,       0,       0,       0,       0,     517
NA,NA,"",2018-19,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,      56,      61,      73,      70,      74,      73,      91,      91,      77,      58,       0,       0,       0,       0,       0,     724
NA,NA,"",2018-19,Wareham - John William Decas,03100003,      81,     169,     199,     154,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     603
NA,NA,"",2018-19,Wareham - Minot Forest,03100017,       0,       0,       0,       0,     166,     192,       0,       0,       0,       0,       0,       0,       0,       0,       0,     358
NA,NA,"",2018-19,Wareham - Wareham Cooperative Alternative School,03100315,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       1,      15,      14,      28,       0,      58
NA,NA,"",2018-19,Wareham - Wareham Middle,03100305,       0,       0,       0,       0,       0,       0,     183,     167,     167,       0,       0,       0,       0,       0,       0,     517
NA,NA,"",2018-19,Wareham - Wareham Senior High,03100505,       0,       0,       0,       0,       0,       0,       0,       0,       0,     167,     138,      83,     100,      94,       8,     590
NA,NA,"",2018-19,Winchester - Ambrose Elementary,03440045,       0,      54,      49,      64,      76,      76,      75,       0,       0,       0,       0,       0,       0,       0,       0,     394
NA,NA,"",2018-19,Winchester - Lincoln Elementary,03440005,       0,      62,      65,      83,      67,      81,      73,       0,       0,       0,       0,       0,       0,       0,       0,     431
NA,NA,"",2018-19,Winchester - Lynch Elementary,03440020,      48,      89,      88,      81,      79,      59,      91,       0,       0,       0,       0,       0,       0,       0,       0,     535
NA,NA,"",2018-19,Winchester - McCall Middle,03440305,       0,       0,       0,       0,       0,       0,       0,     353,     377,     374,       0,       0,       0,       0,       0,"   1,104"
NA,NA,"",2018-19,Winchester - Muraco Elementary,03440040,       0,      52,      60,      66,      59,      64,      75,       0,       0,       0,       0,       0,       0,       0,       0,     376
NA,NA,"",2018-19,Winchester - Vinson-Owen Elementary,03440025,      23,      60,      64,      55,      78,      76,      84,       0,       0,       0,       0,       0,       0,       0,       0,     440
