RecordedDate,ResponseId,UserLanguage,District,school,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,t-curv-q1,t-curv-q3,t-curv-q2,t-curv-q4,t-sach-q1,t-sach-q2,t-sach-q3,Q88,Duration
2020-12-09T08:56:00,R_1equpX4nrTIEDOe,EN,1,1,5,4,5,5,4,5,2,1,4,4,4,4,1,2,1,1,1,3,2,3,3,5,3,3,1,5,5,4,3,3,3,3,3,3,2,1,1,2,1,1,3,2,4,3,2,3,2,5,5,1,1,1,4,3,3,3,3,3,2,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,574
2020-12-09T08:53:00,R_bBYuIbpaB5YCccF,EN,1,3,5,5,4,5,5,5,4,5,4,5,5,4,4,3,5,5,5,3,5,5,5,5,4,4,3,4,4,4,3,2,3,4,4,4,4,5,5,5,4,4,5,3,4,4,2,2,3,3,5,3,3,2,3,3,3,4,3,2,2,2,2,2,2,4,4,3,4,3,3,3,2,88342
2020-12-09T08:52:00,R_3POlbePWAbFrtYW,EN,1,1,5,4,5,4,3,3,3,2,4,4,4,4,4,4,3,4,3,2,3,4,4,5,4,4,4,4,4,4,3,3,4,4,3,3,3,2,3,3,3,3,4,3,3,4,4,4,3,4,3,3,3,1,4,4,3,4,3,3,4,5,5,4,5,2,4,4,4,3,3,3,2,573
2020-12-09T08:46:00,R_3NUlAkXTIOddr6D,EN,1,4,3,2,4,4,4,5,3,1,2,3,3,3,3,4,4,5,4,3,4,4,4,4,3,3,2,3,3,4,4,4,5,5,3,4,3,3,4,3,2,5,4,1,2,2,3,5,4,4,1,1,3,4,2,4,3,5,4,4,4,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1639
2020-12-09T08:44:00,R_3njB4Iax0acMfMx,EN,1,1,5,5,5,4,4,5,5,1,5,5,5,5,3,3,1,2,1,1,2,3,3,5,3,1,1,3,3,3,3,3,3,3,1,1,5,5,3,3,1,2,5,1,3,3,1,1,5,1,5,4,4,5,4,4,1,4,1,4,2,3,5,3,5,2,5,5,5,4,4,4,2,631
2020-12-09T08:43:00,R_d4sqkklZ5eHeqnT,EN,1,1,5,5,5,2,3,4,2,1,5,5,5,5,1,4,4,4,4,3,4,5,5,5,4,5,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,4,4,4,5,5,5,4,4,4,1,4,3,2,4,3,5,2,3,3,2,3,5,5,4,3,3,4,4,2,582
2020-12-09T08:41:00,R_1mXjpYOSkX7M9XA,EN,1,1,5,5,5,4,3,3,3,2,4,4,4,3,4,3,3,4,4,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,5,2,3,3,3,4,4,4,4,4,3,3,2,5,4,3,3,5,5,4,4,4,4,4,4,4,5,5,4,5,5,5,4,3,3,4,407
2020-12-09T08:40:00,R_3rSSsDtJBS9FGtZ,EN,1,1,5,5,5,4,4,5,2,2,3,4,4,4,5,5,5,5,5,4,4,4,4,3,5,4,4,3,3,4,3,4,4,2,3,2,4,4,3,3,2,4,4,4,3,4,3,3,4,5,4,4,3,2,2,2,4,4,4,5,4,4,5,2,3,3,3,4,4,3,3,3,2,520
2020-12-09T08:40:00,R_1goxtSXT1FPGwoN,EN,1,1,5,5,5,2,2,3,3,2,5,4,5,5,4,4,5,4,3,1,3,4,4,3,4,3,3,3,3,3,2,3,3,2,3,2,4,2,2,1,1,3,1,1,2,2,4,4,4,5,5,3,2,2,1,3,2,3,4,3,3,3,4,3,4,4,4,4,3,4,3,3,2,479
2020-12-09T08:40:00,R_1fgbjZDdNXId9wr,EN,1,1,5,5,5,4,4,5,3,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,3,3,3,NA,NA,NA,3,3,4,4,3,4,3,NA,NA,NA,3,3,3,2,2,4,1,4,4,NA,NA,NA,NA,5,2,2,2,4,4,3,4,NA,NA,NA,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,573
2020-12-09T08:39:00,R_3KHhEBpYRh5jUR0,EN,1,1,4,4,4,2,2,5,2,1,4,4,3,4,4,3,3,4,3,3,3,2,4,3,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,3,4,3,3,3,4,3,3,3,2,2,2,2,2,3,3,3,1,4,1,4,4,4,4,2,3,3,3,2,553
2020-12-09T08:39:00,R_1igGShPS43hMMO6,EN,1,1,5,5,5,4,3,5,5,3,4,4,4,4,3,2,4,3,5,4,4,3,2,4,3,4,3,4,4,4,3,4,4,4,4,3,5,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,3,4,4,3,3,3,3,4,4,4,4,3,4,4,2,393
2020-12-09T08:35:00,R_2zVby7aIGPw3NFT,EN,1,2,5,5,5,4,4,5,5,2,5,5,5,5,3,4,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,4,3,2,2,3,4,4,2,2,1,3,3,3,5,4,4,4,3,3,3,3,4,4,4,5,3,3,3,2,813
2020-12-09T07:56:00,R_3IQ8zj4b0fD5yUX,EN,1,4,5,5,5,4,4,4,4,5,5,5,4,5,4,3,4,3,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,5,3,4,4,5,5,4,4,5,4,3,4,4,4,3,4,3,3,4,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,982
2020-12-09T07:49:00,R_3ELNdR3ZCyE3i0l,EN,1,3,5,5,5,5,5,5,5,2,5,5,5,5,4,4,4,4,5,5,5,3,3,4,4,4,3,3,3,3,4,4,4,3,4,4,3,4,4,4,3,3,5,4,4,4,3,1,2,2,5,4,3,1,3,3,3,3,4,4,3,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,508
2020-12-09T06:14:00,R_3jcwSqQehrtASCQ,EN,1,3,5,5,5,4,4,5,4,1,4,4,4,4,2,2,3,2,2,5,5,3,1,4,3,4,2,4,4,5,4,4,4,4,4,4,4,3,3,3,2,3,5,3,3,3,3,2,2,3,3,3,4,2,4,4,4,5,3,3,3,2,2,2,2,3,5,4,5,4,3,3,2,58038
2020-12-09T05:22:00,R_2CZG4H8CwU7HS9B,EN,1,4,5,5,5,4,4,3,4,1,5,4,4,5,4,4,3,4,5,2,4,4,4,4,4,4,4,4,4,5,4,3,5,5,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,5,5,2,2,1,2,3,3,3,3,3,3,3,4,3,3,4,4,5,4,4,3,3,2,639
2020-12-09T01:36:00,R_2e2yjKlgbkf3JE1,EN,1,3,5,5,5,2,2,5,2,1,5,5,4,3,2,1,3,2,5,2,3,1,4,1,3,3,2,4,4,4,4,3,5,4,1,3,1,3,3,2,1,2,3,3,1,1,2,1,3,2,5,2,2,1,2,2,1,2,3,3,3,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,692
2020-12-08T18:24:00,R_2zGtoiAgLpcNJ4P,EN,1,3,4,4,4,4,4,4,4,3,4,4,4,3,2,2,4,2,4,3,4,4,4,5,4,4,3,4,5,4,2,4,4,4,2,3,3,2,3,2,2,2,3,3,3,2,2,2,4,2,5,3,3,NA,2,4,3,4,NA,3,2,2,3,2,3,3,NA,4,4,3,3,3,2,1743
2020-12-08T16:24:00,R_3GoGHTuJV4T24MJ,EN,1,3,4,1,4,4,2,2,2,1,2,4,3,3,3,3,4,3,4,2,4,3,2,5,3,3,2,4,4,4,4,3,4,4,3,4,3,1,2,3,1,2,4,2,2,2,4,4,4,5,5,3,2,1,3,4,3,4,4,4,2,3,4,3,3,4,4,2,1,4,5,2,2,1330
2020-12-08T14:59:00,R_RWv2jh2mi5xlY0V,EN,1,3,5,4,5,4,4,4,4,1,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,3,3,4,4,3,4,2,3,3,4,4,4,5,4,3,2,1,4,3,3,4,3,4,3,2,2,2,2,4,4,NA,NA,NA,NA,NA,NA,889
2020-12-08T14:55:00,R_3slo00IySSuJb0d,EN,1,3,5,5,5,5,5,NA,5,5,4,4,4,4,3,3,3,3,4,4,4,4,4,5,5,5,5,3,3,3,3,3,3,3,4,3,NA,4,4,NA,4,5,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,5,4,4,4,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,749
2020-12-08T14:21:00,R_234B3RS1nZJEDB6,EN,1,4,5,5,5,5,5,4,4,3,5,5,4,3,4,4,4,4,4,5,5,5,4,2,4,4,4,4,5,4,4,5,4,4,3,3,3,3,4,3,4,5,4,3,5,5,4,4,4,5,5,3,3,1,5,5,3,5,3,3,4,4,4,4,4,5,5,4,5,4,3,3,2,942
2020-12-08T14:20:00,R_5pswpGMQuFF4IZH,EN,1,4,5,5,5,5,5,5,4,1,4,4,4,4,4,4,4,4,4,3,4,5,5,5,4,2,2,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,5,1,3,3,2,2,2,3,4,2,2,2,3,3,1,4,3,3,3,3,4,3,4,4,4,4,4,4,3,3,2,863
2020-12-08T14:06:00,R_3ijR68Sxffp0JvS,EN,1,3,5,4,4,4,4,2,4,2,3,3,3,5,2,3,3,3,2,3,3,3,2,3,3,3,2,4,5,4,4,4,4,4,2,2,2,3,3,3,3,2,3,4,3,3,4,3,2,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,4,3,4,3,3,3,2,999
2020-12-08T13:33:00,R_1oGVvFGRIWHzBtZ,EN,1,4,5,5,5,4,4,4,4,1,5,5,5,5,3,3,2,2,4,3,4,4,4,5,4,4,4,3,3,5,4,4,4,4,3,3,3,3,3,2,4,4,5,3,3,4,4,3,3,4,1,3,3,2,4,4,3,4,3,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,866
2020-12-08T13:09:00,R_2CoXZKd9bw9ZOAl,EN,1,3,4,4,4,3,3,4,3,2,4,3,4,4,2,2,2,2,4,4,4,2,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,2,2,1,2,2,4,1,2,2,3,3,3,3,4,3,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,791
2020-12-08T13:07:00,R_RQs96hL03jurpnj,EN,1,3,5,4,4,4,3,4,4,1,4,4,4,4,3,3,4,3,4,3,3,4,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,2,3,3,4,2,2,3,3,3,3,4,4,3,3,3,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,3,3,3,2,1189
2020-12-08T13:07:00,R_2V2b71kAKEK85cn,EN,1,3,5,5,5,4,4,4,3,1,5,4,4,4,2,2,4,3,4,3,3,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,2,3,3,3,3,3,3,4,2,2,2,2,4,4,4,3,3,4,3,3,3,3,4,5,5,4,3,3,3,2,1172
2020-12-08T11:37:00,R_2PA4LSBZuDirLFp,EN,1,3,5,4,5,4,4,4,5,1,5,4,5,5,3,3,3,3,4,1,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,5,3,4,4,4,3,4,4,1,4,3,3,4,4,3,4,4,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1057
2020-12-08T10:17:00,R_1EYD5lxSBRRL9V3,EN,1,3,4,4,5,5,4,5,4,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,5,4,5,NA,NA,NA,4,4,3,4,4,3,3,NA,NA,NA,4,5,4,3,5,5,4,4,4,NA,NA,NA,NA,5,2,2,1,5,5,2,4,NA,NA,NA,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,7194
2020-12-08T10:11:00,R_268qRtDGRZaYtsj,EN,1,3,5,5,4,4,4,5,4,2,4,4,3,3,3,3,5,4,4,4,5,5,5,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,2,3,5,3,4,4,2,2,3,3,4,4,4,2,5,5,2,4,2,3,4,2,3,2,3,4,4,5,4,3,3,3,2,6599
2020-12-08T10:06:00,R_3EcFhQ5YHxz2eMv,EN,1,3,4,4,4,4,4,5,3,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,3,2,3,NA,NA,NA,3,3,4,3,3,3,3,NA,NA,NA,3,2,3,3,3,3,2,4,4,NA,NA,NA,NA,5,3,2,2,2,3,2,3,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,633
2020-12-08T10:05:00,R_2162R3l87yYzUtc,EN,1,2,NA,NA,4,2,2,2,3,NA,NA,NA,4,4,4,3,4,3,NA,NA,3,5,5,5,5,5,4,NA,NA,NA,3,4,3,3,4,3,3,3,4,3,3,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,4,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,725
2020-12-08T09:56:00,R_1Lo0DwXGrc84DC1,EN,1,3,5,5,5,3,3,3,3,1,4,2,2,4,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,3,3,2,2,2,2,3,3,3,3,4,3,2,2,4,4,3,4,2,4,4,4,4,3,5,5,3,5,5,4,3,3,2,1486
2020-12-08T09:36:00,R_9QNTwrS3dELEWBz,EN,1,3,5,5,5,4,5,5,3,1,5,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,3,2,3,3,2,4,4,4,2,3,3,2,3,4,4,4,3,3,4,3,2,1824
2020-12-08T09:28:00,R_27O7FcXoP3lHOLc,EN,1,8,5,5,5,4,4,5,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,3,3,4,2,2,4,2,2,2,4,4,4,4,3,3,3,1,4,4,2,4,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,806
2020-12-08T09:27:00,R_3DwDn1msywNc4PK,EN,1,3,4,4,4,4,4,3,4,4,4,3,4,3,3,3,2,2,5,5,4,5,4,5,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,4,4,4,4,3,5,4,3,3,2,3,3,3,3,3,3,2,3,3,3,3,4,4,4,3,3,3,3,2,4144
2020-12-08T09:10:00,R_2V40RFJvIL8lU04,EN,1,3,5,5,5,5,5,4,5,1,4,4,4,4,4,4,4,4,5,3,4,4,3,5,4,4,4,4,5,5,5,5,5,4,4,4,4,3,3,3,4,4,5,4,4,4,2,2,2,2,5,4,4,2,4,4,4,4,4,4,3,3,3,3,3,5,4,4,4,4,4,4,2,544
2020-12-08T08:57:00,R_1LwJSGEcUbbtedH,EN,1,3,5,4,5,2,2,4,3,2,5,4,4,4,4,2,4,3,4,3,3,1,4,3,2,3,2,3,3,4,3,3,4,3,3,3,2,3,3,3,4,4,4,2,4,3,2,1,1,2,4,3,3,2,4,4,1,4,3,3,4,2,3,3,3,3,3,3,4,3,3,3,2,713
2020-12-08T08:54:00,R_2UhlgyC4ddzeSx5,EN,1,3,5,4,5,5,4,3,4,2,4,3,3,3,3,3,3,3,2,3,4,5,5,5,5,5,5,4,5,5,4,2,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,2,2,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,5,4,4,3,3,3,2,394
2020-12-08T08:50:00,R_0MzDRyL0S1SilEZ,EN,1,3,5,5,5,4,4,3,3,1,4,4,4,4,2,2,3,2,3,4,3,2,2,3,2,2,1,3,3,4,3,3,4,3,3,1,2,2,3,3,3,2,2,1,2,2,4,4,4,4,5,4,2,1,1,1,1,2,3,3,3,2,3,2,2,3,4,4,4,4,4,3,2,1263
2020-12-08T08:37:00,R_3r0sSRVCZyTmK1q,EN,1,3,5,5,5,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,3,4,5,3,5,5,4,3,3,3,5,4,4,3,4,4,4,5,4,3,3,3,3,3,3,2,4,2,5,4,3,3,2,798
2020-12-08T08:35:00,R_3gRQhvAGat98TNw,EN,1,3,4,4,4,3,4,5,4,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,4,4,5,NA,NA,NA,4,4,4,3,4,4,3,NA,NA,NA,3,3,4,2,4,4,3,5,4,NA,NA,NA,NA,5,4,2,4,4,4,4,3,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,460
2020-12-07T19:54:00,R_3CBmApShGCPD4yX,EN,1,4,5,4,4,4,3,4,3,1,4,4,4,3,4,4,4,4,4,3,4,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,2,4,4,2,2,4,4,5,3,3,1,3,3,NA,3,3,3,4,3,4,3,4,4,4,5,3,4,3,3,2,897
2020-12-07T18:38:00,R_29nb6cig1lCLjj7,EN,1,2,5,5,5,2,2,4,3,1,5,5,5,3,4,4,4,4,3,2,3,4,5,5,4,3,4,3,3,4,3,3,3,3,4,4,4,5,4,4,3,3,3,3,3,3,4,4,3,5,5,2,2,2,4,4,3,4,3,3,3,2,2,2,2,5,4,4,4,3,3,3,2,2300
2020-12-07T15:07:00,R_tJQFgt6pI364PWV,EN,1,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,2,3,3,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,4,3,4,3,4,1,3,3,2,4,4,3,4,3,3,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,586
2020-12-07T14:56:00,R_RepYykgzuzk7VIZ,EN,1,4,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,5,3,4,5,5,3,4,4,3,4,4,4,4,4,5,5,3,2,1,5,3,3,5,5,4,5,3,4,3,4,4,5,5,5,4,3,3,2,701
2020-12-07T14:14:00,R_Qhy5OU3frRWJ9qF,EN,1,2,3,2,3,4,4,5,1,2,4,3,5,3,2,2,1,2,3,5,4,3,3,NA,3,4,4,3,4,4,4,2,3,4,2,3,2,2,2,2,2,1,4,2,3,3,3,3,3,3,1,2,3,1,4,2,2,2,3,NA,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1600
2020-12-07T14:11:00,R_3CVOwwS4jZElnAe,EN,1,2,4,5,5,3,3,1,3,1,4,3,4,3,3,2,2,2,4,3,2,3,2,4,4,4,4,3,3,3,2,1,4,2,3,2,3,2,4,3,1,2,4,3,3,4,2,1,1,1,1,2,1,3,4,4,3,4,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1402
2020-12-07T14:11:00,R_1exgjJ9yxQ3dpy3,EN,1,4,5,5,5,4,3,3,3,1,4,4,3,4,5,4,4,5,3,3,3,4,5,5,4,4,3,3,3,3,4,4,4,4,4,3,3,1,2,4,2,5,4,3,4,3,4,3,3,3,1,3,3,1,4,3,2,4,2,2,5,4,4,3,4,3,4,3,4,2,3,3,2,492
2020-12-07T11:43:00,R_1jkTpajvgOe13v0,EN,1,4,2,2,5,3,2,2,1,1,4,4,1,3,1,1,1,1,2,1,2,5,2,3,1,1,1,3,3,4,3,3,3,3,3,3,3,2,2,1,2,5,1,1,1,1,2,2,2,4,5,2,1,1,3,2,1,2,1,2,2,1,2,3,3,3,4,3,3,3,3,3,2,376
2020-12-07T11:21:00,R_3PuEVpXLzkIDwHh,EN,1,4,5,4,5,3,4,3,3,1,4,4,4,5,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,5,3,3,4,4,4,4,4,2,3,2,3,5,4,2,3,3,4,4,4,4,5,3,3,1,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3,3,2,934
2020-12-07T10:33:00,R_Z3IkKfIcGCxdZgR,EN,1,2,4,4,4,4,4,5,3,5,4,4,4,4,3,3,3,3,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,2,2,2,3,3,3,3,3,4,4,2,3,4,4,3,3,NA,NA,NA,NA,NA,NA,884
2020-12-07T10:01:00,R_a2Z453bSoqZd8d3,EN,1,4,5,5,5,5,5,2,4,1,5,4,4,4,3,4,4,3,4,3,5,5,5,5,4,3,3,5,5,4,4,4,4,4,3,4,3,3,4,3,2,5,4,3,NA,NA,4,4,3,3,3,3,2,1,NA,4,3,5,3,4,NA,2,3,3,3,2,NA,3,3,3,3,3,2,1150
2020-12-07T10:00:00,R_3neK5n6t7YXvTzr,EN,1,4,5,5,5,4,3,2,1,1,2,2,4,3,3,3,4,2,2,2,2,4,4,5,3,3,3,4,5,4,2,2,2,2,2,2,2,3,4,3,2,2,2,3,3,3,2,2,2,3,5,2,2,1,2,2,2,2,1,2,1,3,3,3,3,2,2,2,2,2,2,3,2,890
2020-12-07T09:51:00,R_UKluaTJ2Sm1y5nb,EN,1,4,5,5,5,2,2,4,2,1,5,5,5,5,4,4,2,1,4,4,5,1,1,1,2,3,1,4,3,4,4,3,4,3,2,2,2,2,2,1,2,2,2,3,4,4,4,4,4,5,5,4,2,5,4,4,3,4,1,4,4,2,2,1,2,4,2,NA,NA,NA,NA,NA,NA,3843
2020-12-07T09:40:00,R_eDTyjqFZ26w28O5,EN,1,4,3,3,4,4,4,5,3,2,3,4,3,4,4,4,4,4,3,3,4,4,4,4,5,4,4,3,3,3,4,3,4,4,4,4,3,3,3,3,3,4,4,3,4,3,3,3,3,4,5,3,2,2,4,4,3,4,3,3,2,3,3,2,3,4,3,NA,NA,NA,NA,NA,NA,3432
2020-12-07T09:29:00,R_1LqeyTvlHY0S3k5,EN,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,4,4,4,NA,NA,4,3,3,4,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109
2020-12-07T08:22:00,R_3oZolPVKqPFjiE2,EN,1,4,5,4,5,5,4,4,4,1,4,3,3,4,5,3,4,5,4,1,3,5,4,4,4,4,2,4,4,5,4,2,5,4,2,1,2,4,4,4,3,4,2,1,2,1,3,3,3,2,5,3,3,1,3,2,2,2,4,2,2,4,4,3,3,4,2,3,3,3,2,2,2,985
2020-12-07T08:10:00,R_3JaT5Q4XfYLTptj,EN,1,4,5,5,5,4,2,5,4,1,4,4,5,3,3,3,2,2,4,4,4,5,5,4,3,2,1,4,4,4,3,1,4,4,2,1,2,4,4,3,3,4,2,2,1,2,4,1,1,3,5,1,1,1,2,3,1,2,2,2,1,3,3,2,3,3,4,NA,NA,NA,NA,NA,NA,437
2020-12-07T08:02:00,R_SUIKJ14FTg876Ex,EN,1,4,5,5,5,4,4,5,4,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,4,2,3,NA,NA,NA,4,4,5,4,3,4,4,NA,NA,NA,3,3,3,3,4,4,1,4,3,NA,NA,NA,NA,5,3,3,4,3,NA,3,3,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,405
2020-12-06T12:54:00,R_2tKHU7bC8UcgN3a,EN,1,2,5,5,5,4,4,5,3,2,5,4,5,5,3,3,2,2,5,3,4,4,3,4,5,5,3,3,3,4,3,4,3,3,4,4,4,1,1,1,3,1,5,2,2,1,4,4,5,4,5,2,2,3,4,4,3,5,3,3,4,3,5,5,5,4,3,4,4,5,3,2,2,1097
2020-12-06T10:38:00,R_33rOuz4LDZiCnOP,EN,1,2,5,5,5,5,4,5,4,4,4,5,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,3,4,5,5,5,5,4,5,5,5,3,2,4,2,3,3,3,3,4,5,5,4,5,5,2,3,2,5,4,3,4,4,4,4,3,3,3,3,5,4,4,5,4,4,4,2,793
2020-12-06T09:22:00,R_2PpSK1IYOZI0l9x,EN,1,2,5,3,5,2,2,2,2,2,3,3,4,3,3,4,3,4,4,2,2,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,2,3,3,3,3,4,2,4,4,4,4,3,3,4,3,3,1,3,3,3,3,3,3,2,2,3,2,3,3,3,NA,NA,NA,NA,NA,NA,645
2020-12-06T08:55:00,R_5jxjCF7jaLAMdXj,EN,1,2,5,4,4,2,2,4,1,2,4,4,4,4,3,3,3,2,4,3,5,4,3,4,3,3,4,4,4,4,4,2,4,3,4,4,3,3,2,3,2,3,3,2,4,4,2,2,4,4,5,2,3,1,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,3,2,2,2,675
2020-12-06T08:51:00,R_2fDxwXmBUta3eLN,EN,1,2,5,5,5,4,4,4,4,1,4,4,4,4,3,3,3,2,5,2,4,5,4,5,4,4,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,4,4,3,2,4,3,2,3,4,5,3,2,2,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,2,584
2020-12-06T08:36:00,R_30w2tBMkOPUahzB,EN,1,2,5,5,5,5,5,5,5,1,5,5,5,5,3,2,1,5,4,5,5,4,4,5,5,5,5,3,3,3,3,1,3,3,4,3,2,4,4,4,4,3,3,2,2,2,2,3,2,5,4,5,5,3,4,4,3,5,4,3,3,4,4,3,3,4,4,4,3,2,1,3,2,532
2020-12-06T08:29:00,R_2YLnq1UFMIssYY4,EN,1,2,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,4,3,4,5,5,5,5,4,4,4,4,3,3,2,4,5,4,5,5,4,4,4,4,2,3,3,3,4,4,5,5,3,1,2,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,585
2020-12-06T08:27:00,R_2UaXTus6BsDOrsl,EN,1,2,5,3,5,4,4,5,4,1,4,4,4,3,2,2,2,2,3,4,4,4,5,5,4,4,3,3,3,3,4,3,4,3,3,3,4,2,2,2,5,3,2,1,2,2,4,5,5,5,5,1,1,1,4,4,1,3,4,3,4,3,4,2,3,4,3,NA,NA,NA,NA,NA,NA,505
2020-11-30T18:19:00,R_3GBQyPXVs3a05on,EN,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,385929
